Author,Handle,Media URL,Reposts,Likes,Comments,Views,Post Link,Profile Link,Post,Date
Amb. Derek,@254diplomat_,,,,,81,https://x.com/254diplomat_/status/1809853309043290459,https://x.com/254diplomat_,"Muhoroni Subcounty and especially the area around Koru-Soin Dam has been experiencing frequent blackouts, power keeps on coming back and disappearing simultaneously. Electronics are at risk. Kindly stabilize power around the area. Right now we are in utter blackout. TIA",7-Jul
moses wainaina,@mose_w_,,,,1,90,https://x.com/mose_w_/status/1809848263094190118,https://x.com/mose_w_,Meter No 37194181618. yesterday 06/07/24 we didn't have power from around 1430hrs to 2am of 07/07/24. Now we are experiencing another blackout as from 0700hrs Sunday 07/07/24. Kindly address. Mwihoko area,7-Jul
mike,@mykie_nesh,,,,1,137,https://x.com/mykie_nesh/status/1809847507406491686,https://x.com/mykie_nesh,@KenyaPower_Care Hi? Blackout in south b nerkwo area please assist,7-Jul
Antony Kariuki Ndonyo,@AntonyNdonyo,,,,1,148,https://x.com/AntonyNdonyo/status/1809836444032123240,https://x.com/AntonyNdonyo,"@KenyaPower_Care Hi Kenya Power, we still have a blackout at Kingeero Mwisho Junction at the end of Lower Kabete road. We are about 300 meters from shule ya Ndurarwa and about 200 meters from Enezer Primary school heading to Wangige. Pls assist us. Account number is 11148491",7-Jul
Aivynkayt,@aivynkayt,,,1,,50,https://x.com/aivynkayt/status/1809834167141576774,https://x.com/aivynkayt,"Kindly assist there's been power blackout at Komarock since yesterday 4pm too.
Or let us know where the issue is.",7-Jul
shoques,@alexmaich,,,1,1,40,https://x.com/alexmaich/status/1809825482055033110,https://x.com/alexmaich,@KenyaPower_Care MASSIVE BLACKOUT IN UMOJA 1. What is WRONG,7-Jul
Wanjiku Gichuki,@wanjikugichuki2,,,,3,33,https://x.com/wanjikugichuki2/status/1809820111605318023,https://x.com/wanjikugichuki2,"@KenyaPower_Care kindly resolve the blackout situation since yesterday, meter number 37186788776",7-Jul
abigael watakah,@Abyhamony,,,2,2,2.1K,https://x.com/Abyhamony/status/1809785860788826172,https://x.com/Abyhamony,There has been a power blackout in katani since yesterday from 4pm till now. Efforts to call you and talk to customer care has been unsuccessful. Kindly let us know what is happening. It also happened last week,7-Jul
Evans Kiprono,@kipronoe262,,,,,8,https://x.com/kipronoe262/status/1809753358825120193,https://x.com/kipronoe262,There has been a frequent blackout at narok south could be there is a bout somewhere,7-Jul
Danko kaesh,@shuka_am_nikate,,,,2,3.7K,https://x.com/shuka_am_nikate/status/1809687850687910324,https://x.com/shuka_am_nikate,There has been a power blackout in kayole mihango stage from 4pm. Efforts to call you and talk to customer care has been unsuccessful. Kindly reply let us know what is going on.,6-Jul
Mercy Musila,@MercyMusila3,,,,,81,https://x.com/MercyMusila3/status/1809675396834869584,https://x.com/MercyMusila3,"Some area we are experiencing total blackout from 4pm till now, stima inasumbua",6-Jul
BOILERHOUSE ENGINEERING,@BoilerhouseE,,,,,62,https://x.com/BoilerhouseE/status/1809673525159940591,https://x.com/BoilerhouseE,"@KenyaPower_Care There is blackout in the whole of Kayole Sabasaba, kwa chief, cooperative bank area",6-Jul
wairimu linda,@lindagithige,,,,1,144,https://x.com/lindagithige/status/1809672579910889862,https://x.com/lindagithige,Evening. Blackout in Mwihoko since 2pm this afternoon . Kindly and urgently assist. Account number 22213082526.,6-Jul
otieno evans,@EvansOduorO,,,,1,18,https://x.com/EvansOduorO/status/1809664833857753521,https://x.com/EvansOduorO,"After booking, fix the issue. How can people be having power during the day but the moment it gets to 7pm, BLACKOUT. You guys joke so much.",6-Jul
otieno evans,@EvansOduorO,,,4,1,207,https://x.com/EvansOduorO/status/1809648518815940917,https://x.com/EvansOduorO,"Respond to DMs on these scheduled blackout every night. It's not like you guys do us a favor, we pay for these services.",6-Jul
Alex Watila,@awatila,,,,,19,https://x.com/awatila/status/1809643831664533728,https://x.com/awatila,blackout Mtr:01450434897,6-Jul
VINCENT (Law student),@vinnxk,,,,,18,https://x.com/vinnxk/status/1809641006897168718,https://x.com/vinnxk,"@KenyaPower_Care @EnergyMinK @KenyaPower 
Manyatta area in Kisumu it is in blackout",6-Jul
♡Purple Flower ♡,@_S_macharia,,,,,36,https://x.com/_S_macharia/status/1809639911357587647,https://x.com/_S_macharia,"There's been a power outage since 1pm mwihoko kizito area. Total blackout!!What is happening, it is disrupting our activities.",6-Jul
otieno evans,@EvansOduorO,,,,1,18,https://x.com/EvansOduorO/status/1809664833857753521,https://x.com/EvansOduorO,"After booking, fix the issue. How can people be having power during the day but the moment it gets to 7pm, BLACKOUT. You guys joke so much.",6-Jul
otieno evans,@EvansOduorO,,,4,1,207,https://x.com/EvansOduorO/status/1809648518815940917,https://x.com/EvansOduorO,"Respond to DMs on these scheduled blackout every night. It's not like you guys do us a favor, we pay for these services.",6-Jul
Alex Watila,@awatila,,,,,19,https://x.com/awatila/status/1809643831664533728,https://x.com/awatila,blackout Mtr:01450434897,6-Jul
VINCENT (Law student),@vinnxk,,,,,18,https://x.com/vinnxk/status/1809641006897168718,https://x.com/vinnxk,"@KenyaPower_Care @EnergyMinK @KenyaPower 
Manyatta area in Kisumu it is in blackout",6-Jul
♡Purple Flower ♡,@_S_macharia,,,,,36,https://x.com/_S_macharia/status/1809639911357587647,https://x.com/_S_macharia,"There's been a power outage since 1pm mwihoko kizito area. Total blackout!!What is happening, it is disrupting our activities.",6-Jul
otieno evans,@EvansOduorO,,2,2,3,253,https://x.com/EvansOduorO/status/1809618979423687166,https://x.com/EvansOduorO,"Another blackout here in mlolongo phase 3 immediately darkness crept in. What's the matter jameni.

Metre no 37168679092",6-Jul
Musettle,@FMusettle3715,,,,,22,https://x.com/FMusettle3715/status/1809612854611542241,https://x.com/FMusettle3715,My area is not listed bt there's blackout too,6-Jul
Martin Karari Maina,@KarariMartin,,,,1,28,https://x.com/KarariMartin/status/1809591704602775785,https://x.com/KarariMartin,@KenyaPower_Care Do you have maintenance scheduled here at Githurai 45 since there has been a blackout till now?,6-Jul
George Omondi,@georges_omondi,,1,1,1,239,https://x.com/georges_omondi/status/1809578832174735871,https://x.com/georges_omondi,"Kariobangi south is on blackout for now three hours, but I can't see it on the scheduled maintenance for today?",6-Jul
Caleb Onyagah,@OnyagahCaleb,,,,,32,https://x.com/OnyagahCaleb/status/1809569705583124687,https://x.com/OnyagahCaleb,"What's happening in my area? For a whole 2 weeks power blackout, businesses are suffering",6-Jul
jeff wasia,@JeffWasia,,,2,,66,https://x.com/JeffWasia/status/1809525052817174640,https://x.com/JeffWasia,@kenyapower we have had a blackout from Thursday in area 40 what is the issue ???,6-Jul
smwaz,@swanjoz,,,,1,168,https://x.com/swanjoz/status/1809505937213870122,https://x.com/swanjoz,We are having a blackout in Kinoo since Thursday up to Now when will this issue be resolved…,6-Jul
Ogello,@OgelloIsSaying,,,1,1,2.1K,https://x.com/OgelloIsSaying/status/1809376201644876148,https://x.com/OgelloIsSaying,There is a town called Magunga in Suba South Sub-county in Homabay County where having electricity for a whole week is unimaginable. We have in blackout for two days now for no reason.,6-Jul
Amondee,@LeeAmondee,,,,1,13,https://x.com/LeeAmondee/status/1809282406697808002,https://x.com/LeeAmondee,I've tried updating but is telling me failed I need help currently in blackout,5-Jul
Patricia Kubende,@KubendePat68238,,,,,16,https://x.com/KubendePat68238/status/1809263102564741581,https://x.com/KubendePat68238,Does this cover Bukembe east in Bungoma. We have been experiencing power outage 3 nights. We have a blackout from 5pm to next day around 1pm.,5-Jul
Hanniel Maina,@hanniel_rm,,,,,7,https://x.com/hanniel_rm/status/1809206791281967389,https://x.com/hanniel_rm,"Afternoon. There has been a blackout from noon today in Sagana, Kirinyaga - specifically in the Sagana Garden Inn, Pazuri Camp area. The meter number is 60223301, kindly look into it.",5-Jul
Hanniel Maina,@hanniel_rm,,,,2,61,https://x.com/hanniel_rm/status/1809206448821309816,https://x.com/hanniel_rm,"Afternoon. There has been a blackout from noon today in Sagana, Kirinyaga - specifically in the Sagana Garden Inn, Pazuri Camp area. The meter number is 60223301, kindly look into it.",5-Jul
eunice elly,@nicekinya,,,,5,23,https://x.com/nicekinya/status/1809175443548893273,https://x.com/nicekinya,"@KenyaPower_Care following up on the  phased power blackout I reported yesterday, nothing has been done, ref no. 11503132

It's a bad feeling seeing your neighbors with power",5-Jul
John Era,@johnIrra,,,,2,197,https://x.com/johnIrra/status/1809173953941746034,https://x.com/johnIrra,"@KenyaPower_Care We are ready for a countrywide blackout from 2pm today, That's what X space engage the darkness is for.",5-Jul
Lady from Vihiga,@mielizu,,,,1,30,https://x.com/mielizu/status/1809117405064450421,https://x.com/mielizu,We have have had a blackout since last night in kinoo,5-Jul
Oscar Munene,@munen11518,,,,,16,https://x.com/munen11518/status/1809101379828330725,https://x.com/munen11518,"You people are just joker's  I called you mtengeneze post ilikuwa inaaguka which you did the same day but my question is mbona mtengeneze then give us power for like 4 hrs then we go blackout again, and your located just across the road  4 days with no power",5-Jul
Lady from Vihiga,@mielizu,,,,1,30,https://x.com/mielizu/status/1809117405064450421,https://x.com/mielizu,We have have had a blackout since last night in kinoo,5-Jul
Oscar Munene,@munen11518,,,,,16,https://x.com/munen11518/status/1809101379828330725,https://x.com/munen11518,"You people are just joker's  I called you mtengeneze post ilikuwa inaaguka which you did the same day but my question is mbona mtengeneze then give us power for like 4 hrs then we go blackout again, and your located just across the road  4 days with no power",5-Jul
Julius Muthwii Wambua,@WambuaMuthwii,,,,,32,https://x.com/WambuaMuthwii/status/1809096546752827533,https://x.com/WambuaMuthwii,@KenyaPower_Care we have a phase blackout in Kasarani Please help out. Meter no 01450242407,5-Jul
Wekesa Wanjala,@wex_weider,,,,1,42,https://x.com/wex_weider/status/1808928010369683576,https://x.com/wex_weider,"@KenyaPower_Care @KenyaPower How can a whole community in Chemwa, Sikata be in a blackout for four months yet nothing is being done by Bungoma office? Your staff in Bungoma offices are very rude and unprofessional. @DavisChirchir8 please assist us. This is unacceptable.",4-Jul
Nelipro Poultry,@nelipro1,,,,2,49,https://x.com/nelipro1/status/1808920038411305176,https://x.com/nelipro1,@KenyaPower_Care what's the mess!? No power at Kiamumbi area near Kizuri. We've been in blackout from midday till now. We need power to continue working. You people have agreed with the govt to torture us from all avenues. Very sad.,4-Jul
Tribeless! Fearless! Partyless!,@soskim8,,,,,16,https://x.com/soskim8/status/1808915858107871708,https://x.com/soskim8,"@KenyaPower_Care how about a nationwide Power Blackout?
Kenyans will thank you later. https://x.com/Muthonikate1/s/Muthonikate1/status/1808902445260578985…",4-Jul
Antony Kariuki Ndonyo,@AntonyNdonyo,,,,1,118,https://x.com/AntonyNdonyo/status/1808860397547508054,https://x.com/AntonyNdonyo,"@KenyaPower_Care Kenya Power, we still have a blackout at Kingeero Mwisho Junction at the end of Lower Kabete road. We are about 300 meters from shule ya Ndurarwa and about 200 meters from Enezer Primary school heading to Wangige. Pls assist us. Account number is 11148491",4-Jul
Antony Kariuki Ndonyo,@AntonyNdonyo,,,,,124,https://x.com/AntonyNdonyo/status/1808856277730144527,https://x.com/AntonyNdonyo,"@KenyaPower_Care Hi Kenya Power, we still, still have a blackout at Kingeero Mwisho Junction at the end of Lower Kabete road. We are about 300 meters from shule ya Ndurarwa and about 200 meters from Enezer Primary school heading to Wangige. Pls help. Account number is 11148491",4-Jul
Amb. Derek,@254diplomat_,,,,,44,https://x.com/254diplomat_/status/1808847539644330483,https://x.com/254diplomat_,"@KenyaPower_Care please, we've been in blackout for a while now. No response yet. Koru-Soin Dam, Got Alila, Dr. Robert Ouko Primary School. Please check and restore power. Thanks in advance.",4-Jul
RachealT,@rachaeltaaka,,1,1,2,594,https://x.com/rachaeltaaka/status/1808830870620459491,https://x.com/rachaeltaaka,"@KenyaPower_Care I bought KPLC tokens on 2nd of July and you sent me the update steps plus codes. However, the CIU is not picking the codes when I key them in, nor the tokens. I'm in blackout.
Please help",4-Jul
Kavirondo Taxpayer,@awiti_tracy,,,,,70,https://x.com/awiti_tracy/status/1808818008644604330,https://x.com/awiti_tracy,Can't see Muthure in Lower Kabete here but there's been a blackout since morning. What's happening?,4-Jul
Antony Kariuki Ndonyo,@AntonyNdonyo,,,,1,125,https://x.com/AntonyNdonyo/status/1808812071041011754,https://x.com/AntonyNdonyo,"@KenyaPower_Care Hi Kenya Power, we still have a blackout at Kingeero Mwisho Junction at the end of Lower Kabete road. We are about 300 meters from shule ya Ndurarwa and about 200 meters from Enezer Primary school heading to Wangige. Pls assist us. Account number is 11148491",4-Jul
Daniel,@DanielMwanzau,,,,2,25,https://x.com/DanielMwanzau/status/1808792690202472831,https://x.com/DanielMwanzau,@KenyaPower_Care there is power blackout in Umoja 2 near Mwangaza Nursery school since yesterday 11 am. Please check and rectify,4-Jul
Antony Kariuki Ndonyo,@AntonyNdonyo,,,,,107,https://x.com/AntonyNdonyo/status/1808761807831490602,https://x.com/AntonyNdonyo,"@KenyaPower_Care Hi Kenya Power, we still have a blackout at Kingeero Mwisho Junction at the end of Lower Kabete road. We are about 300 meters from shule ya Ndurarwa and about 200 meters from Enezer Primary school heading to Wangige. Pls, pls assist us. Account number is 11148491",4-Jul
Antony Kariuki Ndonyo,@AntonyNdonyo,,,,1,105,https://x.com/AntonyNdonyo/status/1808760882912022738,https://x.com/AntonyNdonyo,"@KenyaPower_Care Hi Kenya Power, we still have a blackout at Kingeero Mwisho Junction at the end of Lower Kabete road. We are about 300 meters from shule ya Ndurarwa and about 200 meters from Enezer Primary school heading to Wangige. Please assist us. Account number is 11148491",4-Jul
Dennis SBL,@TheRabidDoge,,,,,35,https://x.com/TheRabidDoge/status/1808740647852978243,https://x.com/TheRabidDoge,"@KenyaPower_Care Good morning. There is a blackout in Ruaka next to ACK Gacharage Church. 
This is the third blackout in the area in less than a week. Please advise. Reference Number 11499291. Kindly assist.",4-Jul
Dee Njeri,@MDee_Njeri,,,,1,28,https://x.com/MDee_Njeri/status/1808734209453764767,https://x.com/MDee_Njeri,@KenyaPower_Care blackout in Tassia police post for the past http://30mins.Mtr 37151171115,4-Jul
Ot geof,@OtGeof,,,1,2,762,https://x.com/OtGeof/status/1808665757074518216,https://x.com/OtGeof,"We have had a blackout almost 4 days now since Saturday. Lucky summer, acem close around Mwalimu plaza area. Please assist. Metre number 23454259.",4-Jul
Dennis SBL,@TheRabidDoge,,,,1,42,https://x.com/TheRabidDoge/status/1808574539028443407,https://x.com/TheRabidDoge,@KenyaPower_Care Blackout in Ruaka next to ACK Gacharage Church. Reference Number 11499291. Kindly assist.,3-Jul
madera molu,@madera_molu,,,1,,84,https://x.com/madera_molu/status/1808566221626871935,https://x.com/madera_molu,Hello...Blackout in utawala near astrol petrol station from 6pm upto now?,3-Jul
madera molu,@madera_molu,,,1,,84,https://x.com/madera_molu/status/1808566221626871935,https://x.com/madera_molu,Hello...Blackout in utawala near astrol petrol station from 6pm upto now?,3-Jul
uximal,@uximal,,,2,1,45,https://x.com/uximal/status/1808559909065121826,https://x.com/uximal,"@KenyaPower_Care  We have had a blackout in Utawala-Mihango area from 1856hrs, it was caused by rapid winds near Twinkids area. Please assist.",3-Jul
Living Scope,@Livingscopee,,,,1,67,https://x.com/Livingscopee/status/1808546139513442616,https://x.com/Livingscopee,Hata 4th Haijafika na Blackout imeanza,3-Jul
Najy_naj,@Uz_NajOmar,,,,1,27,https://x.com/Uz_NajOmar/status/1808543372996489512,https://x.com/Uz_NajOmar,There has been a blackout since yesterday evening along Manyanja rd yet neighboring houses have electricity including my next door neighbor!! 24hrs without power wth is going on?,3-Jul
Faith,@faithluseno,,,,,19,https://x.com/faithluseno/status/1808542952756584817,https://x.com/faithluseno,"@KenyaPower_Care We've got a partial blackout(one line) meter. 37526357 Mwamba Town near
Wisdom primary school, mwamba",3-Jul
Kanyalegoh,@kanyalegoh_seth,,,1,1,41,https://x.com/kanyalegoh_seth/status/1808524598540902465,https://x.com/kanyalegoh_seth,"Dear Kenya Power,
We have had a power blackout in Ulowe, Mudhiero, Sidindi, Ugunja Constituency, Siaya County since January. Despite complaints, no solution has been provided for the transformer issue. Please intervene to restore electricity.",3-Jul
Brian Wafula,@brianbarasa007,,,,2,32,https://x.com/brianbarasa007/status/1808503919779197263,https://x.com/brianbarasa007,"Hi my meter 37194019255
is not loading tokens,  but why I an in blackout since morning",3-Jul
Glen,@anyangu_glen,,,,1,33,https://x.com/anyangu_glen/status/1808496597937819869,https://x.com/anyangu_glen,Y'all have not fixed the blackout situation in Zimmerman what up???,3-Jul
Kamaa JoNS,@john_kamaa,,,,2,23,https://x.com/john_kamaa/status/1808483581737488768,https://x.com/john_kamaa,@KenyaPower_Care There's been a blackout since yesterday evening at Zimmerman next to Deliverance Church. What's happening Meter No. 14245816542,3-Jul
Marijan,@theeclassicmj,,,,1,49,https://x.com/theeclassicmj/status/1808480780110209485,https://x.com/theeclassicmj,"In Kahawa Wendani we  have been experiencing power outage for two weeks in a row. Week one there was total blackout! Week 2 ,dim lights,power in sockets only, and now boom we are experiencing total power outage again!! The region is nowhere in the maintenance list. Jameni!",3-Jul
JAMES,@iamJimalo,,,,1,57,https://x.com/iamJimalo/status/1808446416081043944,https://x.com/iamJimalo,@KenyaPower_Care why do we have a blackout in Kahawa Sukari please? Why do you do this?,3-Jul
Dj Henrick,@djhenrick254,,,1,3,648,https://x.com/djhenrick254/status/1808424073543692351,https://x.com/djhenrick254,"We have had a blackout since yesterday evening till now in Zimmerman, base Wankan Academy area. What's happening?",3-Jul
Benjamin Nii Anyetei,@Jukeboxx254,,,1,3,68,https://x.com/Jukeboxx254/status/1808391978725380464,https://x.com/Jukeboxx254,@KenyaPower_Care please note that we do not have power in our area of forest close gatongora area meter number is 37220808648 the blackout happens every Tuesday.,3-Jul
Arch. E.B.S Muange'S'eM-Duke of Makueni,@muangemasika,,,1,1,573,https://x.com/muangemasika/status/1808362973720609193,https://x.com/muangemasika,"Hey @KenyaPower_Care ,
Why don't you just Document Juja fully. It doesn't appear here but we have two successive days of whole day blackout. What's happening??",3-Jul
Kanyalegoh,@kanyalegoh_seth,,1,1,,23,https://x.com/kanyalegoh_seth/status/1808241069475483861,https://x.com/kanyalegoh_seth,"@KenyaPower_Care Dear Kenya Power,
We have had a power blackout in Ulowe, Mudhiero, Sidindi, Ugunja Constituency, Siaya County since January. Despite complaints, no solution has been provided for the transformer issue. Please intervene to restore electricity,thanks",2-Jul
wood,@ianmugai,,,,,31,https://x.com/ianmugai/status/1808201653931463119,https://x.com/ianmugai,@KenyaPower_Care half of Zimmerman and carwash is in blackout send technicians buana,2-Jul
Mosonik Shoeshiner Bomet ®,@mosonikwabomet,,,,,21,https://x.com/mosonikwabomet/status/1808199984094888381,https://x.com/mosonikwabomet,Why blackout everyday 7pm this is not good geltmen,2-Jul
@,@,,,,,297,https://x.com/BonnieShalai/status/1808199559643861174,https://x.com/BonnieShalai,"I have been blackout the whole month ,I have reached you severally but all in vain",2-Jul
Peter Oyugi,@peteroyugi254,,,1,1,212,https://x.com/peteroyugi254/status/1808189343917388013,https://x.com/peteroyugi254,"@KenyaPower_Care KPLC, kwani hii ni nation wide blackout ama namna gani?",2-Jul
SYLVIA,@sylviakwamboka_,,,,,65,https://x.com/sylviakwamboka_/status/1808179450078810436,https://x.com/sylviakwamboka_,@KenyaPower_Care  why are we having a blackout at this hour ?,2-Jul
Jr_empire,@JeremiahKatiana,,,,6,370,https://x.com/JeremiahKatiana/status/1808157176784973881,https://x.com/JeremiahKatiana,"@KenyaPower_Care hey we got blackout in kahawa wendani near WENDANI JUNIOR ACADEMY. Please do something it is happening regularly..
Meter no.37267130195",2-Jul
SYLVIA,@sylviakwamboka_,,,,,65,https://x.com/sylviakwamboka_/status/1808179450078810436,https://x.com/sylviakwamboka_,@KenyaPower_Care  why are we having a blackout at this hour ?,2-Jul
Jr_empire,@JeremiahKatiana,,,,6,370,https://x.com/JeremiahKatiana/status/1808157176784973881,https://x.com/JeremiahKatiana,"@KenyaPower_Care hey we got blackout in kahawa wendani near WENDANI JUNIOR ACADEMY. Please do something it is happening regularly..
Meter no.37267130195",2-Jul
KiriC,@KiriNgoroi,,,,3,56,https://x.com/KiriNgoroi/status/1808121955091992796,https://x.com/KiriNgoroi,"Please check DM, still having blackout",2-Jul
K_M,@KateMuriithi,,1,,1,40,https://x.com/KateMuriithi/status/1808089577510351160,https://x.com/KateMuriithi,@KenyaPower_Care 2nd day of power going on and off. Blackout I think number 3 or 4 today A/c 14104535308. What are you fixing if nothing is changing????,2-Jul
Dennis SBL,@TheRabidDoge,,,,2,181,https://x.com/TheRabidDoge/status/1808081414572704243,https://x.com/TheRabidDoge,@KenyaPower_Care Blackout in Ruaka next to ACK Gacharage Church Reference Number 11492726. Kindly assist.,2-Jul
Boaz Mabera,@mabera_KE,,,,,57,https://x.com/mabera_KE/status/1808075803093078130,https://x.com/mabera_KE,@KenyaPower_Care kumanina zenu! Why in the middle of protests kuna blackout? Asking from Juja area.,2-Jul
Brian,@___visualss,,,1,3,234,https://x.com/___visualss/status/1808060708958916938,https://x.com/___visualss,"@KenyaPower_Care 
Nowadays it's a blackout everyday here at Syokimau Jirani Court along Katani Road 
Kindly sort this out  
Ac no. 24268835
Mtr no. 020497443",2-Jul
Lucy Gachenia,@Luciah1399,,,,,9,https://x.com/Luciah1399/status/1808060651308269688,https://x.com/Luciah1399,"Hello Team, we have been experiencing power blackout since 3am this morning (2/7/2024) No notice had been given.  Location: Banana, Karuri, near Starwood Hotel and Shalom Heights apartments. Please restore power, it's such an inconvenience.",2-Jul
Tiya,@hobimysarang,,,,1,59,https://x.com/hobimysarang/status/1808043148561522912,https://x.com/hobimysarang,There has been a blackout since yesterday morning in our area,2-Jul
John Maluni Nyamai,@maluni_john,,,,1,100,https://x.com/maluni_john/status/1808012095784419414,https://x.com/maluni_john,Good morning kindly sort a section of ruai block 10 the highway road we always have a blackout due to a faulted transformer tune complain kila time they normally take it out for days repair it and put it back kindly sort us out,2-Jul
TopShotta nuh miss,@Sveltethegreat,,1,,1,597,https://x.com/Sveltethegreat/status/1807997096944963649,https://x.com/Sveltethegreat,Hey there is a blackout in Ruaka area. After there was a blackout the entire day yesterday. Address this. Ac:22014732,2-Jul
Grace Ndungu,@GraceN72536,,,,,,https://x.com/GraceN72536/status/1807987142259351864,https://x.com/GraceN72536,@KenyaPower_Care  blackout dandora 37180889703 for three days,2-Jul
Distinct design,@Pamelawanga29,,,,2,178,https://x.com/Pamelawanga29/status/1807980788668842463,https://x.com/Pamelawanga29,"Why is there a blackout in kahawa wendani since yesterday 8am.
Seems like power outage.
Our foods are getting bad.
It's morning why the slow response?",2-Jul
Williams,@dhekhudho,,,,3,67,https://x.com/dhekhudho/status/1807842812832145472,https://x.com/dhekhudho,"Blackout on Busia behind Busia boarder palace a/c m/no.14243966356. kindly resolve this,it's a routine upto tomorrow 8am",1-Jul
Elvis Elvo,@ItsElvo,,,,,60,https://x.com/ItsElvo/status/1807830816463950136,https://x.com/ItsElvo,"@KenyaPower_Care  blackout hii masaa,,,,,shually",1-Jul
Dan Kaburu,@KaburuDan,,,,1,43,https://x.com/KaburuDan/status/1807802805526413377,https://x.com/KaburuDan,"@KenyaPower_Care we are in a blackout once again... Please do something... 54607980494
Kimbo Matangini police post area",1-Jul
Issack Salad Hillow,@HillowSalad,,,,1,45,https://x.com/HillowSalad/status/1807763661064142874,https://x.com/HillowSalad,"We have blackout Mandera west especially Afalo area since last year, kindly send the recruited officer to that area.",1-Jul
_a_known_unknown,@aknownunknown1,,,,2,25,https://x.com/aknownunknown1/status/1807727384382087191,https://x.com/aknownunknown1,"@KenyaPower_Care another day, more blackout. great job!!",1-Jul
Charmed,@charmed1__,,1,1,2,163,https://x.com/charmed1__/status/1807717535485194654,https://x.com/charmed1__,"Rongai kwani mnafanya rationing siku hizi na hamsemi? For the past one month we’ve had a blackout every Monday and it’s frustrating! Turudishieni stima ama tuanze #OccupyKPLC 
Mmetuzoea",1-Jul
purity mwaniki,@puritymwaniki14,,,,1,7,https://x.com/puritymwaniki14/status/1807714490298818675,https://x.com/puritymwaniki14,@KenyaPower_Care it's now a week in blackout in kiine primary in kerugoya.a cable fell.efforts to have it fixed are fruitless.,1-Jul
Ken Kariuki,@manikriss,,,,,59,https://x.com/manikriss/status/1807689947043831810,https://x.com/manikriss,"@KenyaPower_Care Power blackout at Ngong area, stage 46, 2nd Oloolua Close. A/c 26097739. Kindly check",1-Jul
Alicia Kim,@Aliceyki,,,,2,198,https://x.com/Aliceyki/status/1806946917777035283,https://x.com/Aliceyki,"It's been more than 1 week trying to ask you to restore power in our area, empty promises always. I haven't been able to update my meter due to blackout. @KenyaPower_Care  kindly do something!Meter number: 45135983174
Location: sipili around new Dawn orphans secondary school",29-Jun
Moses Agengo,@moses_agengo,,,,,29,https://x.com/moses_agengo/status/1806944807656317056,https://x.com/moses_agengo,@KenyaPower_Care  We have been in blackout in Sheik karume Street nairobi cbd from  Thursday night. We're still in blackout and dont know why its taking almost 48hrs to fix this.,29-Jun
Guka ni Mau Mau,@ComedyNeba,,,,,9,https://x.com/ComedyNeba/status/1806935720096846313,https://x.com/ComedyNeba,Make sure during they Gen z will match towards statehouse you blackout statehouse and sounding areas,29-Jun
karmie tripple7,@karmietripple,,,,,56,https://x.com/karmietripple/status/1806934303135133938,https://x.com/karmietripple,"@KenyaPower_Care  POWER BLACKOUT REPORT ON 29th JUNE 2024 SINCE yesterday at 5:00PM

AREA: MATHIKERI AREA (KAGUMOINI TEA COLLECTION CENTRE) IN KIANGAI WHICH IS A TEN-MINUTE DRIVE FROM KARATINA HEADING TO KERUGOYA

NEAREST SCHOOL: KIANGAI PRIMARY SCHOOL
Please help",29-Jun
Emily,@Emily5498125464,,,,,11,https://x.com/Emily5498125464/status/1806758542713799067,https://x.com/Emily5498125464,"@KenyaPower_Care 
Your customer care number is ever off. And when it's on you put someone on hold for a whole 20 minutes!! My area is not scheduled for blackout yet we have no power and your number isn't working. 14243907558, please do something.",28-Jun
otieno evans,@EvansOduorO,,,,3,60,https://x.com/EvansOduorO/status/1806740026363150655,https://x.com/EvansOduorO,We are experiencing a blackout again here in mlolongo phase 3 near ngwata primary. Metre no. 37168679092,28-Jun
Nelson Asienwa,@asienwa1,,,,1,42,https://x.com/asienwa1/status/1806711682934161523,https://x.com/asienwa1,"@KenyaPower_Care Hello Kenya Power our area at Kobil (Embakasi) near southfield mall has had blackout since yesterday . We are loosing business as things go bad in fridges 
Kindly help",28-Jun
Mugzzy,@Muggzy_M,,,,,40,https://x.com/Muggzy_M/status/1806682143990394949,https://x.com/Muggzy_M,"@KenyaPower_Care We have been experiencing a blackout since 11 am. in some parts of Ruaka-Gacharage areas, and your team is yet to respond or resolve this",28-Jun
Newton Karanu,@KiraguNewton,,,1,1,30,https://x.com/KiraguNewton/status/1806624206198645063,https://x.com/KiraguNewton,"Do I have to resort to spamming you? 

@KenyaPower_Care I notified you of a blackout that we've had since last week Saturday and got no feedback from you. 

Meter no: 54601782318",28-Jun
Newton Karanu,@KiraguNewton,,,1,2,35,https://x.com/KiraguNewton/status/1806624040301273276,https://x.com/KiraguNewton,"Do I have to resort to spamming you? 

@KenyaPower_Care I notified you of a blackout that we've had since last week Saturday and got no feedback from you. 

Meter no: 54601782318",28-Jun
Davie Danji,@ZiDanji,,,,3,30,https://x.com/ZiDanji/status/1806623935716282439,https://x.com/ZiDanji,We lost power yesterday at 11pm and until now there is still a blackout. Please rectify. Area is Madaraka next to MaryHill Girls Secondary school. Meter 14402704788. There was no scheduled maintenance.,28-Jun
Newton Karanu,@KiraguNewton,,,,2,24,https://x.com/KiraguNewton/status/1806623826106527910,https://x.com/KiraguNewton,"@KenyaPower_Care I notified you of a blackout that we've had since last week Saturday and got no feedback from you. 

Meter no: 54601782318",28-Jun
