Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
ItheWaTûhatha,@goodfella_qra,@KenyaPower_Care still haven't recieved tokens mtr number 14107352909,26-Apr,,,,https://x.com/goodfella_qra,https://x.com/goodfella_qra
Reilly_monte,@monte_reilly,Kindly reload my token for this 37170013439 bought on 22 April 2024 @ 21:10pm. Ref number 713809424448.,26-Apr,1,,3,https://x.com/monte_reilly,https://x.com/monte_reilly
wycliffe baba,@BabaWycliffe,"@KenyaPower_Care
Can at least some one respond. Why much tokens unit should I get from Ksh 350.",26-Apr,,,,https://x.com/BabaWycliffe,https://x.com/BabaWycliffe
Max leli,@max_leli,"@KenyaPower_Care upto now , my issue has not been resolved .. mu token meter still not working .. Bora Bora hotel gitanga Rd",26-Apr,,,3,https://x.com/max_leli,https://x.com/max_leli
sera,@Swndonga,"@KenyaPower_Care
This token is not going through
Bought from Equity 
Confirmed. KES 1500.00 sent to KPLC PREPAID (TOKENS) for account 14105212857 Ref 714073215943 25 Apr 2024 at 22:27 EAT charges 14.00 KES",25-Apr,,,4,https://x.com/Swndonga,https://x.com/Swndonga
warlord,@kelvinoyando,@KenyaPower_Care   hello I have paid for pre-paid and the token has not come.,25-Apr,,,2,https://x.com/kelvinoyando,https://x.com/kelvinoyando
Tonytuff,@rumbura,"@KenyaPower_Care @KenyaPower  Kuna place karibu na Machakos CBD, Just 500m away, na stima hupotea daily for the past one year. Hata Leo haijakuwa toka 6pm. And it's a populated residential area. Inaitwa Five hills. Token number: 14467973633",25-Apr,,,2,https://x.com/rumbura,https://x.com/rumbura
Naomi Joy,@JoyKyekye,"Hi KPLC. Again we have no lights token no 54402590902
Wangige area",25-Apr,,,3,https://x.com/JoyKyekye,https://x.com/JoyKyekye
THECHOSEN PEARL,@Peculier446296,"Hello, kindly check for us,, we have not had electricity since yesterday at 9pm,,, yet our neighborhood has,, we are few houses and estates that don't have power, Am from ongata rongai Rimpa road, cowbell place, my tokens  meter number is 54500742629",25-Apr,1,,3,https://x.com/Peculier446296,https://x.com/Peculier446296
Seremala,@motchezz_arts,"Hello @KenyaPower_Care , I have two questions,  mbona msiweke token zikue same. Why pay and get different amount of units after paying the same amount for different accounts? Second question why must I fill unit number manually,  mbona isiload automatically.",25-Apr,,,1,https://x.com/motchezz_arts,https://x.com/motchezz_arts
Felix Oyoo,@felixpraddox,"Hi @KenyaPower_Care , I have accidentally paid for tokens to wrong Mtr number; please assist",25-Apr,,,2,https://x.com/felixpraddox,https://x.com/felixpraddox
alvorenz,@alvinalvorenz,Hello Kenya power i paid for my token no. but i didn't receive the message kindly assist,25-Apr,,,3,https://x.com/alvinalvorenz,https://x.com/alvinalvorenz
Rita,@Rlanoii,"@KenyaPower_Care no  one Is responding to calls for 2hrs now .
Bought tokens I have not received my message yet",25-Apr,,,1,https://x.com/Rlanoii,https://x.com/Rlanoii
Walter,@walterchikamai,"@KenyaPower_Care Are your systems low ,Have tried to buy tokens severally but no reply .",25-Apr,,,1,https://x.com/walterchikamai,https://x.com/walterchikamai
Kichungi,@LordB1hemoth,Hello I havent goten my tokens please reply,25-Apr,,,3,https://x.com/LordB1hemoth,https://x.com/LordB1hemoth
ItheWaTûhatha,@goodfella_qra,@KenyaPower_Care kindly send tokens for meter number 14107352909,25-Apr,,,2,https://x.com/goodfella_qra,https://x.com/goodfella_qra
ItheWaTûhatha,@goodfella_qra,@KenyaPower_Care hi please assist bought tokens haven't gotten them yet mpesa shows amount has been deducted,25-Apr,,,2,https://x.com/goodfella_qra,https://x.com/goodfella_qra
lit_ricky254,@morris_byattah,"Mlishukisha bei ya token, but on mine cant see any changes?? Why",25-Apr,,,1,https://x.com/morris_byattah,https://x.com/morris_byattah
Lord Kigunda Raibuta,@Anyoni001,"SDP88GBZWG Confirmed. Ksh300.00 sent to KPLC PREPAID for account 54500475493 on 25/4/24 at 8:52 AM .

No token. Kindly check",25-Apr,,,2,https://x.com/Anyoni001,https://x.com/Anyoni001
Just Henry,@henrimacharia,@KenyaPower_Care my tokens bana mtr no 54400701717   its been hours.,25-Apr,1,,2,https://x.com/henrimacharia,https://x.com/henrimacharia
Mick_kenya,@MickKenya,"@KenyaPower_Care Hello i saw there was a drop in token prices but i still get the same tokens as before for same amount of money.
Here are my meter numbers 14246591755
14467533551
Kindly assist",25-Apr,,,2,https://x.com/MickKenya,https://x.com/MickKenya
Mick_kenya,@MickKenya,"Hello i saw there was a drop in token prices but i still get the same tokens as before for same amount of money.

Here are my meter numbers 14246591755
14467533551

Kindly assist",25-Apr,,,1,https://x.com/MickKenya,https://x.com/MickKenya
Mick_kenya,@MickKenya,"@KenyaPower_Care Hello i saw there was a drop in token prices but i still get the same tokens as before for same amount of money.

Here are my meter numbers 14246591755
14467533551

Kindly assist",25-Apr,,,,https://x.com/MickKenya,https://x.com/MickKenya
Mick_kenya,@MickKenya,"Hello i saw there was a drop in token prices but i still get the same tokens as before for same amount of money.

Here are my meter numbers 14246591755
14467533551

Kindly assist",25-Apr,,,,https://x.com/MickKenya,https://x.com/MickKenya
charles,@charlice,"@KenyaPower_Care Good afternoon, 
I have encountered a very rude staff who called me on +254105383915. Is this one of your lines or is it being used by fraudsters?
Do you require clients to send you messages to confirm purchase of tokens?",25-Apr,,,1,https://x.com/charlice,https://x.com/charlice
Josphine Njeru,@NjeruKJosphine,"@KenyaPower_Care hello KPLC . My ciu not loading tokens, I have inserted new batteries and connected to socket. It's connecting then back to 0.00. my account 54600248261. Kindly help. When I dial 00000 it shows error 6.",25-Apr,,,,https://x.com/NjeruKJosphine,https://x.com/NjeruKJosphine
Josphine Njeru,@NjeruKJosphine,"Hello Kenya power, my ciu doesn't accept token.. connecting then back to 0.00. account 54600248261. I bought new batteries and inserted ciu on wall socket. Please advice .",25-Apr,,,1,https://x.com/NjeruKJosphine,https://x.com/NjeruKJosphine
Philipo,@Aliakaphil,"@KenyaPower_Care ,please fix the delay,I bought tokens now its 2hrs ?",25-Apr,,,5,https://x.com/Aliakaphil,https://x.com/Aliakaphil
Miss Queen,@QueenMutete,@KenyaPower_Care Kindly assist with the token no. SDP58U00ST,25-Apr,,,4,https://x.com/QueenMutete,https://x.com/QueenMutete
Kabura R.,@kaburarn,@KenyaPower_Care please send my token bought yesterday at 3.35pm via Mpesa Meter number 54605449245,25-Apr,,,5,https://x.com/kaburarn,https://x.com/kaburarn
Bisieri B. Kwamboka,@bkwamm,"@KenyaPower_Care My token meter is not working. It's blank. Dead. My units have run out hence I do not have power. I have reported and asked for help from Tuesday in vain. I need help/guidance. 14243940203, Lang'ata rd, Uhuru Gardens.",25-Apr,,,3,https://x.com/bkwamm,https://x.com/bkwamm
Kamubuto2,@JohnKariuki9,@KenyaPower_Care i bought a token sometime back but never used it. When i tried i got an expired token error. Is there a solution?,25-Apr,,,4,https://x.com/JohnKariuki9,https://x.com/JohnKariuki9
TEJAY ENTERTAINMENT KE,@TConques,@KenyaPower_Care Helo Kplc if i accidentally deleted my token Number before use can you Retrieve it?,25-Apr,,,3,https://x.com/TConques,https://x.com/TConques
Michael,@Mike_funsite,"U people should say at the end.. ""remember if u don have credit this service is useless "" yesterday I paid my token,end now it's 24hrs u guys haven't sent any details hii ni mala ya nne kuniibia",25-Apr,,,,https://x.com/Mike_funsite,https://x.com/Mike_funsite
Stephen,@Aryieta_,"@KenyaPower_Care good morning 
I mistakenly entered a wrong digit on my meter number while purchasing this tokens some two months ago..
I have been to your offices about 6 times,filling in forms every now and then but am yet to get help...how much longer should I wait",25-Apr,,,1,https://x.com/Aryieta_,https://x.com/Aryieta_
Bisieri B. Kwamboka,@bkwamm,"@KenyaPower_Care My token meter 14243940203 is blank, like dead. I need help. I cannot enter tokens.",24-Apr,,,4,https://x.com/bkwamm,https://x.com/bkwamm
Milly polo,@Millypolo186786,"@KenyaPower_Care  Power went out on Monday. After they were back after a few hours, my prepaid token meter screen is blank. Today I presume tokens ran out, and I have no way of topping them up. How do I handle this or can I be assisted? Urgently",24-Apr,,,4,https://x.com/Millypolo186786,https://x.com/Millypolo186786
Masya Geoffrey,@masya_geoffrey,"Hello, I bought my token yesterday and I did not recharge and I have tried to recharge today. The response am getting is that the token is used yet I did not recharge kindly assist@kenyaPower_Care",24-Apr,,,2,https://x.com/masya_geoffrey,https://x.com/masya_geoffrey
Hannibal Lectures,@ilone_ranger,"@KenyaPower_Care i have issues loading tokens,
They aren't going through.",24-Apr,,,3,https://x.com/ilone_ranger,https://x.com/ilone_ranger
Knot Sure,@Suck_Ass_Moron,Why TF do you lie to Kenyans that the power charges has gone down when the truth is the opposite? The tokens are now more expensive than it was a month ago despite the changes in fuel costs and exchange rates. When will Kenya power truthful and transparent? Very disgusting.,24-Apr,,,,https://x.com/Suck_Ass_Moron,https://x.com/Suck_Ass_Moron
Pam C Achieng,@Pamkristie,"@KenyaPower_Care I bought tokens but they refused to get into the meter please assist Mtr:22213115664
Token:0999-2219-7117-3783-9495
Date:20240422 20:24
Units:64.38
Amt:2000.00
TknAmt:1324.91
OtherCharges:675.09
For Details dial *977#",24-Apr,,,4,https://x.com/Pamkristie,https://x.com/Pamkristie
Maandamanista,@apondering_girl,@KenyaPower_Care there’s a delay on my meter. Purchased tokens a while ago; 46201777102. Kindly assist.,24-Apr,,,7,https://x.com/apondering_girl,https://x.com/apondering_girl
MUSSO,@Martoo000,@KenyaPower_Care I bought tokens yesterday for account no 37196569729 and they havent been sent please help,24-Apr,,,4,https://x.com/Martoo000,https://x.com/Martoo000
Osman_Architectural_Designs,@camara_osman,"@KenyaPower_Care Hello, kindly I need your assistance. I purchased tokens Jana, na Hadi sahii hazijaingia",24-Apr,,,3,https://x.com/camara_osman,https://x.com/camara_osman
Lord,@nairobilord,"@KenyaPower_Care , kindly send me this token. Thx",24-Apr,,,5,https://x.com/nairobilord,https://x.com/nairobilord
MUSSO,@Martoo000,@KenyaPower_Care  Bought tokens through account no 37196569729 since morning and the token is yet to be sent.SDO65TEYPY,24-Apr,,,6,https://x.com/Martoo000,https://x.com/Martoo000
AnomalyKe.,@FxGhost76909,"Hello. I recently sent you a DM of a problem. I’m facing I am unable to feed token in inhemetre, it’s not responding. Like I feed in the values of the token but they don’t reflect in the inhemetre. Almost Like the buttons are not for that device, it’s been hours I need a response",24-Apr,,,5,https://x.com/FxGhost76909,https://x.com/FxGhost76909
wycliffe baba,@BabaWycliffe,"@KenyaPower_Care. I'm I being treated fairly like others. Why is my power cost still high yet power was last week reduced by 13 %. Mtr:54500162257
Token:1046-2035-2443-8070-5614
Date:20240418 16:26
Units:11.27
Amt:350.00
TknAmt:231.88
OtherCharges:118.12
For Details dial *977#",24-Apr,,,1,https://x.com/BabaWycliffe,https://x.com/BabaWycliffe
wycliffe baba,@BabaWycliffe,@KenyaPower_Care just the other week the cost of power was lowered by 13%. Why is my tokens still the same rate when I buy. How much token should I be getting from Ksh 100 and ksh350. I'm I being treated fairly like others.,24-Apr,,,5,https://x.com/BabaWycliffe,https://x.com/BabaWycliffe
julius mwaniki foundation,@juliusmwaniki,"@KenyaPower_Care. 
These tokens aren't working
 Mtr:54500614083
Token:3130-0987-6181-1622-3839
Date:20240424 11:23
Units:96.57
Amt:3000.00
TknAmt:1987.36
OtherCharges:1012.64
For Details dial *977#",24-Apr,,,3,https://x.com/juliusmwaniki,https://x.com/juliusmwaniki
Samuel Kafu,@samuelkafu,Hello I bought token yesterday worth 1000 for account 37267019901  and I have not received that token,24-Apr,,,6,https://x.com/samuelkafu,https://x.com/samuelkafu
Lui,@loice_owendo,@KenyaPower_Care @KenyaPower I am yet to receive my tokens since morning. Meter number 14107052251. Kindly advise.,24-Apr,,,3,https://x.com/loice_owendo,https://x.com/loice_owendo
Patrick Odongo,@patrickpapa,"@KenyaPower_Care these units are rejecting to load. What could be the problem?
Mtr:
Token:4789-0298-8511-0989-3936
Date:20240422 18:12
Units:8.58
Amt:180.00
TknAmt:105.07
OtherCharges:74.93
For Details dial *977#",24-Apr,,,3,https://x.com/patrickpapa,https://x.com/patrickpapa
webusembe sam,@ombetewaasembe,@KenyaPower_Care This meter 92106232694 was installed on Monday this week at lwanya area in Busia. Unfortunately up to now it can't buy a token. We are informed that there is something to be done by the Nairobi office for it to start buying.,24-Apr,,,,https://x.com/ombetewaasembe,https://x.com/ombetewaasembe
Samuel Muthunga,@SamuelMuthunga3,"Hello, I bought tokens worth 400 on Sunday night and till now I haven't received them. Tried to call severely and no one is picking my calls. Meter number 54405618775",24-Apr,,,1,https://x.com/SamuelMuthunga3,https://x.com/SamuelMuthunga3
shawrie wa Airbnb & Art,@wawira_kangangi,"@KenyaPower_Care Good morning Kenya power, my token box  is not accepting tokens. Please advise.",24-Apr,,,,https://x.com/wawira_kangangi,https://x.com/wawira_kangangi
Mwas,@mike_mwanik,@KenyaPower_Care kindly assist in faulty prepaid token. Your call customer care service is not responding. Kindly assist,24-Apr,,,,https://x.com/mike_mwanik,https://x.com/mike_mwanik
"Ndungu Nyoro, HSC",@ndungu_nyoro,I bought tokens for meter number 37156131577 at 9.05am. I am still waiting for the tokens more than 25 hours later.,24-Apr,,,,https://x.com/ndungu_nyoro,https://x.com/ndungu_nyoro
Ezekiel Wàkimanî,@KWakimani,"Unfortunately we are not able to check whether the token loaded remotely. For that here is a reference number for a faulty meter R02156240400017. Technicians who expertise in meters will come and check on the condition of the meter.
Answered by: EK",23-Apr,,,,https://x.com/KWakimani,https://x.com/KWakimani
Ezekiel Wàkimanî,@KWakimani,"My meter has not been loading tokens,,,have reported the matter to Maasai Mall KPLC offices thrice and am yet to be assisted. It's over a month now  
14283319110

KPLC Maasai Mall offices have the worst customer care and rarely resolve any issues",23-Apr,1,,1,https://x.com/KWakimani,https://x.com/KWakimani
Mick_kenya,@MickKenya,"Hello @KenyaPower. Last week i saw a drop in electricity prices but i still get the same amount of tokens for the same money as before. Kindly assist 
Meter numbers 14246591755
14467533551",23-Apr,,,2,https://x.com/MickKenya,https://x.com/MickKenya
Mick_kenya,@MickKenya,"@KenyaPower_Care Hey. A week ago i saw a drop in token prices but mine never dropped..i still get the same number of tokens for the same amount as before.  Here are my meter numbers 
14467533551
14246591755

Kindly assist",23-Apr,,,,https://x.com/MickKenya,https://x.com/MickKenya
Ezekiel Wàkimanî,@KWakimani,"My meter has not been loading tokens,,,have reported the matter to Maasai Mall KPLC offices thrice and am yet to be assisted. It's over a month now  
14283319110

KPLC Maasai Mall offices have the worst customer care and rarely resolve any issues",23-Apr,1,,1,https://x.com/KWakimani,https://x.com/KWakimani
Mick_kenya,@MickKenya,"Hello @KenyaPower. Last week i saw a drop in electricity prices but i still get the same amount of tokens for the same money as before. Kindly assist 
Meter numbers 14246591755
14467533551",23-Apr,,,2,https://x.com/MickKenya,https://x.com/MickKenya
Mick_kenya,@MickKenya,"@KenyaPower_Care Hey. A week ago i saw a drop in token prices but mine never dropped..i still get the same number of tokens for the same amount as before.  Here are my meter numbers 
14467533551
14246591755

Kindly assist",23-Apr,,,,https://x.com/MickKenya,https://x.com/MickKenya
"Peter Mugo, HSC",@PeterMugo_HSC,"@KenyaPower_Care I bought  tokens today at 1:35pm, mtr No. 37196718250
 but upto now, no  tokens. @SafaricomPLC, kindly be witness cuz cuz hapa hakitaeleweka. Mpesa code: SDN02B1BVO",23-Apr,,,3,https://x.com/PeterMugo_HSC,https://x.com/PeterMugo_HSC
Nyambura,@nyamshlinah,"@KenyaPower_Care  hey this is the second year I have to buy tokens twice inorder to receive the token. Metre number is 14287008958. I bought the first one, I didn't receive the tokens, bought the second time, I received the second one. Also last week Wednesday same thing happened",23-Apr,,,4,https://x.com/nyamshlinah,https://x.com/nyamshlinah
Eng_Cheruiyot,@cheru_wes,"After successful application process and power connection, I was supplied with a meter which when I try buying tokens I am told it is invalid. It is now one week trying to reach your customer care but all in vain... Kindly act.",23-Apr,,,2,https://x.com/cheru_wes,https://x.com/cheru_wes
jemm0h,@jemm0h,@KenyaPower_Care could you please explain to me why my electricity tokens are consistently lower than before whenever there's a power outage followed by restoration?,23-Apr,,,1,https://x.com/jemm0h,https://x.com/jemm0h
ogweno elvis,@ElvisOgweno,"I bought token worth 1k but I haven't received them yet.
Here is the meter no. 37168730101.",23-Apr,,,2,https://x.com/ElvisOgweno,https://x.com/ElvisOgweno
Ignite Africa Missions,@apostlechris5,"@KenyaPower_Care SDN922L5AJ Confirmed. Ksh350.00 sent to KPLC PREPAID for account 54607037485 on 23/4/24 at 12:26 PM .
..
Ive nor received my token yet",23-Apr,,,1,https://x.com/apostlechris5,https://x.com/apostlechris5
Martin Wangwe,@wangwesmart,"@KenyaPower_Care I've really waited for my refund, it's been a year, ama munipatie tuu tokens kama hamrudishi pesa",23-Apr,,,1,https://x.com/wangwesmart,https://x.com/wangwesmart
Joyce Ndunda,@JoyoNdunda,@KenyaPower_Care send token for 37194479319,23-Apr,,,4,https://x.com/JoyoNdunda,https://x.com/JoyoNdunda
Umi Rajab,@Umirajab,"@KenyaPower_Care inputting tokens into the meter box but nothing is working, help!",23-Apr,,,3,https://x.com/Umirajab,https://x.com/Umirajab
Naomi Joy,@JoyKyekye,"@KenyaPower_Care Hi KPLC
Honestly I am sooo frustrated. I am currently working on some project and we've not had a lights since yesterday 5pm
Token no 54402590902
Wangige close to JBC Church and Wangige hospital 
Please respond fast to us. It is such a struggle",23-Apr,1,,3,https://x.com/JoyKyekye,https://x.com/JoyKyekye
Anina,@AninaErik,@KenyaPower_Care Kindly respond to DM I've bought tokens 1 hour ago and I'm yet to receive?,23-Apr,,,2,https://x.com/AninaErik,https://x.com/AninaErik
"Peter Mugo, HSC",@PeterMugo_HSC,@KenyaPower_Care are you people having issues with tokens. Kindly sort this 37196718250,23-Apr,,,3,https://x.com/PeterMugo_HSC,https://x.com/PeterMugo_HSC
Winnie Matiri,@WGatwiri,@KenyaPower_Care I bought power tokens more than 24 hours ago and yet to receive any response. What is the issue?,23-Apr,,,2,https://x.com/WGatwiri,https://x.com/WGatwiri
Malcolm eggs,@Nottdexx,"@KenyaPower_Care  hamtumi tokens sindio,its been 24hrs still waiting and this isn't the 1st time, kuna Tokens za almost 3  weeks ago bado nangoja. Mnanichosha walahi",23-Apr,,2,2,https://x.com/Nottdexx,https://x.com/Nottdexx
Janeshyleen Gatua,@JaneshyleenN,@KenyaPower_Care kindly help.Meter no. 92105390535 is not accepting tokens.,23-Apr,,,,https://x.com/JaneshyleenN,https://x.com/JaneshyleenN
Ba' Nate,@kavoi_ptah,@KenyaPower_Care 14228328010 I have bought tokens but not received them kindly assist,23-Apr,,,7,https://x.com/kavoi_ptah,https://x.com/kavoi_ptah
monicah,@shiku84,@KenyaPower_Care account 14228362084 no lights in the house but token is on.,23-Apr,,,1,https://x.com/shiku84,https://x.com/shiku84
Patrick Kibet PhD,@ABNERKIBET,@KenyaPower_Care  @Safaricom_Care what are the procedures for repaying backs mpesa reversal after buying tokens to wrong meter number! @KenyaPower_Care  since Saturday I have tried to contact you but I see you don't bother...,23-Apr,,,,https://x.com/ABNERKIBET,https://x.com/ABNERKIBET
George Kariuki,@GeorgeK91559970,@KenyaPower_Care I purchased a token worth 400 on the 20th up to now I am still waiting to receive the token money was deducted!! do the needful!,22-Apr,,,2,https://x.com/GeorgeK91559970,https://x.com/GeorgeK91559970
Rose Makena,@_Makenar,@KenyaPower_Care Please check DM! Bought tokens today morning and I haven’t received them,22-Apr,1,,1,https://x.com/_Makenar,https://x.com/_Makenar
Ally kassim,@Allykassim19,"@KenyaPower_Care hi i havent gotten my token, kindly assist.",22-Apr,,,,https://x.com/Allykassim19,https://x.com/Allykassim19
BeniToh Ke,@mulikitong46254,"I have bought token but I haven't received the token, meter number 14286138681",22-Apr,,,,https://x.com/mulikitong46254,https://x.com/mulikitong46254
Julius,@Juliuske,@KenyaPower_Care what happens when you pay for kplc tokens and you don't get them.just wondering how many of your customers go through this avoidable inconvenience,22-Apr,,,1,https://x.com/Juliuske,https://x.com/Juliuske
Alcatraz,@munene_boniface,I’ve not received the tokens I bought in the morning,22-Apr,,,1,https://x.com/munene_boniface,https://x.com/munene_boniface
_om𝕏,@am_6imoxyn,"@KenyaPower_Care i have a problem with my CIU it doesn't accept tokens. Inasema failed, am in the dark for two days now advice!!!",22-Apr,,,,https://x.com/am_6imoxyn,https://x.com/am_6imoxyn
Kipyator limo,@Kipyatorlimo2,"@KenyaPower_Care SDM4XETZ3K Confirmed. Ksh300.00 sent to KPLC PREPAID for account 14245334520 on 22/4/24 at 11:09 AM New M-PESA balance is Ksh1,668.67. Transaction cost, '''' i bought this token long time ago you have not credited me . Kindly",22-Apr,,,3,https://x.com/Kipyatorlimo2,https://x.com/Kipyatorlimo2
Hillary,@kimtai_Hillary7,"@KenyaPower_Care Mtr:54602694017
Token:5770-6131-6823-8983-3289
Date:20240422 14:19
Units:2.38
Amt:50.00
TknAmt:29.21
OtherCharges:20.79
For Details dial *977# 
It's not working",22-Apr,,,2,https://x.com/kimtai_Hillary7,https://x.com/kimtai_Hillary7
Antonio 254,@254_antonio,@KenyaPower_Care check my token it's not loading my token I'm in darkness since yesterday 37228082170,22-Apr,1,,1,https://x.com/254_antonio,https://x.com/254_antonio
Papi,@Erico_mutuku,@KenyaPower_Care  why do you guys normally make one pay for power tokens twice but only send one of the paid units??,22-Apr,,,1,https://x.com/Erico_mutuku,https://x.com/Erico_mutuku
Ysaace,@Ysaace4,@KenyaPower_Care I have paid for tokens but I'm getting rejection message alwhen I type in the meter. How can i sort this out?,22-Apr,,,2,https://x.com/Ysaace4,https://x.com/Ysaace4
kennedy ojigo,@kennular,"@KenyaPower_Care my meter CIU isn't conncting, I can view token balance or even feed a new token. Mtr no. 37182093452",22-Apr,,,2,https://x.com/kennular,https://x.com/kennular
officialkidart   𝕏,@KidArtCastro1,Hello. I bought token for the wrong account number.  I need urgent help please.  @kenyapo,22-Apr,1,,3,https://x.com/KidArtCastro1,https://x.com/KidArtCastro1
Franc Mirito,@FMirito,"@KenyaPower_Care kindly check for me my mtr number:14244054459, because the cost of token were recently adjusted and at the moment sh. 100 is 4.77 units while mine is 3.81 units. Below are screenshot for my metre number and another metre of my friend.",22-Apr,,,3,https://x.com/FMirito,https://x.com/FMirito
Who are you,@KabiruCPA,"@KenyaPower_Care I bought tokens last night and still haven't received them,am camping at your inbox yet no response!! Ama there is no admin for assistance @KenyaPower",22-Apr,3,,9,https://x.com/KabiruCPA,https://x.com/KabiruCPA
B.,@barbarakaburu,@KenyaPower_Care the token machine for a/c 04214808026. See DM for details,22-Apr,,,1,https://x.com/barbarakaburu,https://x.com/barbarakaburu
Wanjiru,@SheyourtypeKe,"I reported an issue with my CIU on Wednesday, I was told a technician would be sent and till now no one has reached out or come. I need to load tokens and the CIU is not working. My reference number is R02821240401050",22-Apr,,,1,https://x.com/SheyourtypeKe,https://x.com/SheyourtypeKe
Scarlet,@jenifferarachi_,Please after buying tokens..I'm still waiting on them. Meter number 92103870280. Please send me the tokens,22-Apr,,,2,https://x.com/jenifferarachi_,https://x.com/jenifferarachi_
Stefan Adogo,@stevenadogo,@KenyaPower_Care what's happening with your tokens? Bought tokens about 30 minutes ago and am yet to receive them. Metre no. 54606960299,22-Apr,,,,https://x.com/stevenadogo,https://x.com/stevenadogo
Collins Mucha,@Collinsmucha,"@KenyaPower_Care 

Mtr:37173027733
Token:1857-8991-7603-6891-1017
Date:20240420 18:24
Units:19.06
Amt:500.00
TknAmt:316.13
OtherCharges:183.87
For Details dial *977#

Please help me reverse this token paid to the wrong number.",22-Apr,,,,https://x.com/Collinsmucha,https://x.com/Collinsmucha
Alcatraz,@munene_boniface,Waiting for tokens since early morning hours,22-Apr,,,,https://x.com/munene_boniface,https://x.com/munene_boniface
LePadre,@NyaleKeith,Please send the tokens.....Confirmed. KES 500.00 sent to KPLC PREPAID (TOKENS) for account 37174656209 Ref 135929150425 21 Apr 2024 at 09:23 EAT charges 4.00 KES,22-Apr,,,,https://x.com/NyaleKeith,https://x.com/NyaleKeith
John  Gichuki,@jmichaelgichuki,"Morning, please check electricity in Kinoo next to power star supermarket since Saturday its been off token number 14420194178",22-Apr,,,,https://x.com/jmichaelgichuki,https://x.com/jmichaelgichuki
LePadre,@NyaleKeith,Please send the tokens.....Confirmed. KES 500.00 sent to KPLC PREPAID (TOKENS) for account 37174656209 Ref 135929150425 21 Apr 2024 at 09:23 EAT charges 4.00 KES,22-Apr,,,,https://x.com/NyaleKeith,https://x.com/NyaleKeith
Dj Mosee - MoTechnologies,@djmosee,"@KenyaPower_Care 
Can't load tokens. I'm getting the ""Failed"" error.",22-Apr,,,3,https://x.com/djmosee,https://x.com/djmosee
Jennifer Jay,@ndegwaJay,Is there a token delay?? Bought my tokens and still haven't received them. MPESA code SDM2WTU722,22-Apr,,,1,https://x.com/ndegwaJay,https://x.com/ndegwaJay
Kayjay,@CecilMutuku,"@KenyaPower_Care Hello. I haven't received tokens. SDM7WRRK8N Confirmed. Ksh2,500.00 sent to KPLC PREPAID for account 37186878726 on 22/4/24 at 7:20 AM New M-PESA balance is Ksh4,613.37. Transaction cost, Ksh20.00.Amount you can transact within the day is 497,500.00.",22-Apr,,,,https://x.com/CecilMutuku,https://x.com/CecilMutuku
Francis Nzomo,@francistoocool,"Why I'm I getting low tokens for my moment , despite reductions in Costs Production

Mtr:37273294795
Token:4337-3875-0724-5970-4995
Date:20240421 20:12
Units:3.81
Amt:100.00
TknAmt:63.25
OtherCharges:36.75
For Details dial *977#",22-Apr,,,1,https://x.com/francistoocool,https://x.com/francistoocool
#XtraOrdinare,@Xtrahstullah,"Mtr:54600679317
Please send last Token bought few minutes ago TIA",21-Apr,,,3,https://x.com/Xtrahstullah,https://x.com/Xtrahstullah
tabby_brown,@tabithandk,"Account 37169064047
 It's been more than 2 hours without receiving my tokens. Do something. I'm in darkness",21-Apr,,,2,https://x.com/tabithandk,https://x.com/tabithandk
am_HHunT,@amShaddyk,"@KenyaPower_Care Hello, I recently used another token meter box from my neighbor whom we live in the same apartment with your help.  I have later on been unable to return the token box to my neighbor since the token only functions In my house. I therefore have two boxes",21-Apr,,,2,https://x.com/amShaddyk,https://x.com/amShaddyk
First time caller,@JustinMugwimi,@KenyaPower_Care Make it make sense how one can buy tokens at lunch hour and not have them sent back until supper time despite countless pleas for the organization involved to intervene? What kind of incompetence is this?  I cry for the days we used to buy from supermarkets.,21-Apr,,,2,https://x.com/JustinMugwimi,https://x.com/JustinMugwimi
karihapaul,@PaulKariha,"@KenyaPower_Care check your dm, havent been sent tokens i bought yesterday at around 3pm",21-Apr,,,2,https://x.com/PaulKariha,https://x.com/PaulKariha
Patrick Odongo,@patrickpapa,@KenyaPower_Care  I recently asked you about this and you refused to answer me. Can I know why are the token units yet the amount for the purchase is the same?,21-Apr,,,2,https://x.com/patrickpapa,https://x.com/patrickpapa
Revolution_254,@TheKenyaWatch,hi kenya power i have tried loading tokens to my meter to no avail it just indicates connecting then nothing goes back to 0.00 even when connected to a socket...meter number 54601662627. Please assist me,21-Apr,,,2,https://x.com/TheKenyaWatch,https://x.com/TheKenyaWatch
El_Nito,@Labanito254,I have also not received my tokens 4 days have already passed,21-Apr,,,2,https://x.com/Labanito254,https://x.com/Labanito254
Revolution_254,@TheKenyaWatch,hi kenya power i have tried loading tokens to my meter to no avail it just indicates connecting then nothing goes back to 0.00 even when connected to a socket...meter number 54601662627. Please assist me,21-Apr,1,,2,https://x.com/TheKenyaWatch,https://x.com/TheKenyaWatch
FIDELITY°©,@mwita_dancun,@KenyaPower_Care  I made  payement for my tokens  on 19th/04/2024 till date not yet received the confirmatory message of the units,21-Apr,,,1,https://x.com/mwita_dancun,https://x.com/mwita_dancun
