Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Bella,@Its_BellaKE,"Yesterday morning @KenyaPower_Care you gave me the reference number Hello, ref: 7503263. Still no electricity 24hrs later! Meter no 37187668068, landmark majaoni primary!",27-Dec-21,5,1,3,,
Kenya Power,@KenyaPower_Care,"Hello. Please assist us with your account/meter number, and a brief description of the location and phone number, if you reside in the said area via message(DM) for further assistance.
Answered by: MK",27-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number, a brief description of the location and phone number for assistance.
Answered by: LS",27-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Good morning. Please dial ""095"", enter on your meter and confirm the code that will display on your CIU(the gadget for loading token).
Answered by: MK",27-Dec-21,,,2,,
Paul Karua Mu Arsenali,@karuapal,"@KenyaPower_Care @Kplckenya 
Am getting this on my meter and I have no power.
Am in Kiambu",27-Dec-21,,,1,,
Paul Karua Mu Arsenali,@karuapal,"@KenyaPower_Care @Kplckenya 
Am getting this on my meter and I have no power.
Am in Kiambu",27-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Press 1593570 followed by your 11-digit (meter number) press enter, then load token. If unsuccessful enter the Trip test code 5649-3153-7254-5031-3471 then press enter. Afterwards input your tokens.
Answered by: SN",27-Dec-21,,,1,,
Mbugua Mburu,@Mbuguamburu,"@KenyaPower_Care some areas of Zambezi, Kikuyu area have no power since yesterday. Meter No. 54607381305",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello.Please assist us with your account/meter number, and a brief description of the location and phone number, if you reside in the said area via message(DM) for further assistance.
Answered by: MK",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, please share your meter no. then after we will advise.
Answered by: MK",26-Dec-21,,,1,,
Daniel kivungi,@dkivungi,@KenyaPower_Care we've been without power since last night. At Ngoleni-Kathiani area meter no.54501380478,26-Dec-21,,,1,,
Sanjay spence,@SanjaySpence,You people are just another scam. Two days now and no action taken. Even after paying for the new meter,26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Press 1593570 followed by your 11-digit (meter number) press enter, then load token. If unsuccessful enter the Trip test code 5649-3153-7254-5031-3471 then press enter. Afterwards input your tokens.
Answered by: SN",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number and tel. no. for assistance.
Answered by: LS",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello. Please dial ""095"", enter on your meter and confirm the code that will display on your CIU(the gadget for loading token).
Answered by: MK",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number and tel. no. for assistance.
Answered by: LS",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, please share your meter number and the exact error you are getting for assistance.
Answered by: LS",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Kindly check if the main meter is on.
Answered by: SN",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number, a brief description of the location and phone number for follow up.
Answered by: LS",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number, a brief description of the location and phone number for assistance.
Answered by: LS",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello James, please share meter number and transaction details for assistance. You can also dial *977# for the 3 latest/delayed token numbers. Thank you
Answered by: EA",26-Dec-21,,,2,,
Kenya Power,@KenyaPower_Care,"Hello James, please share meter number and transaction details for assistance. You can also dial *977# for the 3 latest/delayed token numbers. Thank you
Answered by: EA",26-Dec-21,,,2,,
Penseli,@Penseli1,Meter number 37155684105 is a landmark in itself. Are you saying you don't know where it is? @bonifacemwangi @RobertAlai @mamangilu @KenyaPower. It's in Kyome.,26-Dec-21,,,1,,
King Lynn,@KingLynn18,"Hello!!! Again, there is no power in half part of githurai 44 . meter no 22213196177. Wishing you too a merry Christmas and a happy new year",26-Dec-21,1,,1,,
Almas Swaleh,@almaswash,14286244976 meter number. Iam in Mwandoni Qadiriya. 0722747576. Your team was to come but they ve not .,26-Dec-21,,,1,,
Penseli,@Penseli1,"No electricity, no meter reading. @KenyaPower_Care the whole area is down. 37155684105 is down. Call me on 0710321154. State here that you have no intention of providing electricity. State it plainly. @bonifacemwangi we can't be in darkness with no explanation. @RobertAlai",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hi, please respond to the most recent enquiry on what the meter is displaying for assistance.
Answered by: CN",26-Dec-21,,,2,,
Kenya Power,@KenyaPower_Care,"@Penseli1 Duly noted, Please confirm if meter is displaying units or 00 we assist.
Answered by: RM",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, please dm your meter number for assistance.
Answered by: SW",26-Dec-21,,,1,,
Justice Kemboy,@JusticeKemboy,My token meter cosumes alot of token a day,26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hi, apologies. Please share your meter number and error being displayed for assistance.
Answered by: CN",26-Dec-21,,,1,,
Penseli,@Penseli1,"@KenyaPower_Care You ensure that your lines are ""busy"". Reconnect meter 37155684105 now! It's not a favour. If you refuse, we'll install solar, no matter the cost. I'm not asking again. If you don't want to provide power, stay with it.",26-Dec-21,,,1,,
Bella,@Its_BellaKE,"Back at home and still no electricity! What is not happening since morning! @KenyaPower_Care landmark majaoni primary area, meter no 37187668068",26-Dec-21,,3,1,,
Kenya Power,@KenyaPower_Care,"Hello, please DM your meter number, phone number, and the nearest landmark ( school, church, or hospital) for assistance.
Answered by: SW",26-Dec-21,,,,,
Mr Leo,@KimolelSnr,@KenyaPower_Care we've had blackouts all round Airport North Road since morning. Please assist my meter number is 37168983965.,26-Dec-21,,,1,,
,@mungainotkagwe,@KenyaPower_Care power has been restored in imara daima but it's not steady. Keeps fluctuating ... Meter No. 01450014186,26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Please share your meter number for us to advise you on tariffs.
Answered by: WW",26-Dec-21,,,1,,
aRwari. s.k.,@Sammykex,"Hi, No power for 2 weeks now ...meter number 14284754307",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Good Evening. Please contract a private electrician to check the issue with your consumption. Common problems include faulty wiring or poor earthing. A meter measures power usage, anytime a charge is used up.
Answered by: MW",26-Dec-21,,,2,,
Kenya Power,@KenyaPower_Care,"Please share your meter number for us to advise.
Answered by: WW",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"@Mudanza421 Hello, please DM your meter number, phone number, and the nearest landmark ( school, church, or hospital) for assistance.
Answered by: SW",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello Peter. Please share the  meter  no. we advise.
Answered by: RM",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, please DM your meter number, phone number, and the nearest landmark ( school, church or hospital) for assistance.
Answered by: SW",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, please DM your meter number, phone number, and the nearest landmark ( school, church, or hospital) for assistance.
Answered by: SW",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, please share your meter number, phone number, and the nearest landmark ( school, church or hospital) for assistance.
Answered by: SW",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, please share your meter number. We check why you were awarded the above tokens.
Answered by: SW",26-Dec-21,,,,,
Fiddy,@Ngeshfiddy,Yani you complaining and for 1k I get 38.57 units..@KenyaPower_Care ni wezi.they do nothing all they ask is send the meter number and NOTHING IS DONE.!,26-Dec-21,1,,,,
Kenya Power,@KenyaPower_Care,"Hello, what exactly is the problem ? is it the prepaid meter or is it a power outage ?
Answered by: CT",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hi, please share the meter number for assistance.
Answered by: FW",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, We apologize for any inconvenience caused. Please share your meter number and phone number For booking and assistance
Answered by: WM",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Did you report about your lost meter?
Answered by: WN",26-Dec-21,,,,,
"Hon. Kipsang A. Kiprotich, HSC.",@EAngwen,"@KenyaPower_Care the most useless, and heartless org in Kenya. They take advantage of their monotony and its links with powerful state cabals with filthy hands to plunder. My meter  54400804180 is the same, same consumption but i get 39 units for 1k down from 64 units for 1k.",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hi. Please assist us with your meter number for us to assist you further.
Answered by: DB",26-Dec-21,1,,,,
Kenya Power,@KenyaPower_Care,Good afternoon. Please be aware that your meter number 54607669022 is under Domestic Ordinary tariff charging KES 15.80 (exclusive of all levies) while Domestic Lifeline tariff is charging KES 10.00 (exclusive of all levies).,26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Please confirm the correct meter number.
Answered by: CK",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Share your meter number
Answered by: WN",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hi. Apologies for that. Please assist us with your account/meter number and the phone number to enable us to report the matter to our technical department for assistance. You may also dial *977# to easily report power failure.
Answered by: DB",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hi. Apologies for that. Please assist us with your account/meter number and the phone number to enable us to report the matter to our technical department for assistance. You may also dial *977# to easily report power failure.
Answered by: DB",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hi. Please share your meter/account number, affected area/area of residence (use landmarks such as school, church/mosque, etc), and phone number through DM to facilitate the power restoration process.
Answered by: KK",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"You have not shared your meter/account number for booking
Answered by: WM",26-Dec-21,,,,,
Out of Context Kenyan,@iamericksambu,"@KenyaPower_Care we don't have power since midnight. Meter number 37168420059.
Kindly assist,we are back in business. Thanks",26-Dec-21,,,2,,
Bella,@Its_BellaKE,"@KenyaPower_Care we've been in darkness since morning at majaoni primary area, meter no 37187668068. Kindly assist",26-Dec-21,,,2,,
Edna Emily,@EdnaEmily2,@KenyaPower_Care our lights are dim kindly assist on this Meter no-37228389641,26-Dec-21,,,1,,
Unfilteredwithlina,@unfilteredwith1,@KenyaPower_Care ok so here we ate again… please there is no electricity in Matasia Ngong …. Like whyyyyyyy? Meter number is in your inbox… please today is NOT the day! Help me fix this,26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, share the meter number
Answered by: CT",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, please share the meter number , its displaying negative what ?
Answered by: CT",26-Dec-21,,,1,,
brian obra,@just_obra,"Excuse me @KenyaPower_Care if it hasn’t reached your desk yet, we happen to have no power. I assume you do and you care… so please send us some. Meter number inakuanga kwa notice board yenu I’m sure. If not, check DM please.",26-Dec-21,,,3,,
Kenya Power,@KenyaPower_Care,"Hello, We apologize for any inconvenience caused. Please share your meter number and phone number For booking and assistance
Answered by: WM",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"The meter/account number helps in booking the compliant
Answered by: WM",26-Dec-21,,,,,
基普 列维,@Levikip,It's the issue of meter reported 4 times now and not sorted check DM,26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hi. Apologies for that. Please assist us with your account/meter number and the phone number to enable us to report the matter to our technical department for assistance. You may also dial *977# to easily report power failure.
Answered by: DB",26-Dec-21,,,,,
Sirmbogo,@sirmbogo,"@KenyaPower_Care Hi Team,  we don't have lights in Edenville  meter No.
 39013834",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hi. Apologies for that. Please assist us with your account/meter number and the phone number to enable us to report the matter to our technical department for assistance. You may also dial *977# to easily report power failure.
Answered by: DB",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hi. Apologies for that. Please assist us with your account/meter number and the phone number to enable us to report the matter to our technical department for assistance.
Answered by: DB",26-Dec-21,,,,,
Tsawe Chirahu,@a_nyalle,"The meter number is 61157102
and phone number is 0722768999",26-Dec-21,,,2,,
Kenya Power,@KenyaPower_Care,"Hi. Please share your meter/account number, affected area/area of residence (use landmarks such as school, church/mosque, etc), and phone number through DM to facilitate the power restoration process.
Answered by: KK",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, We apologize for any inconvenience caused. Please share your meter number and phone number For booking and assistance
Answered by: WM",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Confirm if the meter number is correct.
Answered by: WN",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, We apologize for any inconvenience caused. Please share your meter number and phone number For booking and assistance
Answered by: WM",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hi. Apologies for that. Please assist us with your account/meter number and the phone number to enable us to report the matter to our technical department for assistance. You may also dial *977# to easily report power failure.
Answered by: DB",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, We apologize for any inconvenience caused. Please share your meter number and phone number For booking and assistance
Answered by: WM",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hi. Kindly have the C.I.U connected to a wall socket and switched on. Press 1593590 followed by the meter number. Try loading the token. If it fails, replace the batteries and repeat the process above.
Answered by: KK",26-Dec-21,1,,,,
Kenya Power,@KenyaPower_Care,"Hi. Kindly have the C.I.U connected to a wall socket and switched on. Press 1593590 followed by the meter number. Try loading the token. If it fails, replace the batteries and repeat the process above.",26-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Good morning. Kindly share your account/meter number and telephone number we book the complaint for attention.
Answered by: MO",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Good morning. Please share your account/meter number, mobile number and exact location we book the complain for assistance.
Answered by: TM",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hallo, Please confirm your meter number for assistance.
Answered by: TM",26-Dec-21,,,2,,
Kenya Power,@KenyaPower_Care,"Good morning, please share your meter/ account number and phone number to enable register a complaint for assistance from the teams.
Answered by: FM",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Good morning, please share your account/ meter number, phone number, and exact location( include the nearby landmarks i.e. church, mosque, hospital, supermarket, etc.) so we can register a complaint for assistance.
Answered by: FM",26-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"DM your meter number, telephone number, exact location and nearby landmark(e.g. school, church, mosque, market etc) we book the complaint for attention.
Answered by: MO",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Good evening, share with us an account/meter number from your location we check on the status of your supply.
Answered by: KG",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hi, kindly confirm your meter number for assistance.Also, share your phone number and exact location include the nearby landmark eg church, school, mosque to enable registering a complaint for assistance.
Answered by: FM",25-Dec-21,,,3,,
Kenya Power,@KenyaPower_Care,"Good evening, share with us an account/meter number from your location we check on the status of your supply.
Answered by: KG",25-Dec-21,1,,1,,
Kennedy Nzioki,@KennedyNzioki6,28981654 meter no.ithanga,25-Dec-21,,,1,,
cirumamamburu,@mburu_sylviah,"Its my dad's house in kamirithu, near the police post, he uses the old meter number system. We've been in the dark all day, kindly hook us up",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, Please press 00 then enter or # to reset the meter to disconnect at 0 units
Answered by: CK",25-Dec-21,1,,,,
Willok,@Willoukom,@KenyaPower_Care @KenyaPower @KenyaPowerAlert  think the meter itself is faulty before  we would use the units for 3 to 4 day now it has reduced us to hours kindly assist,25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, it depends on the tariff. Please share the meter number.
Answered by: CK",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Please press 1593570 + 11-digit (meter number) + Enter, then load token.
If it fails, check batteries and also CIU is powered on the socket. Try again to load token.
Answered by: DB",25-Dec-21,,,1,,
maina wa gaithuru,@wa_gaithuru,"@KenyaPower_Care Hello kindly assist, we haven't had electricity since yesterday night...what is going on around Kikuyu area Behind Alliance girls? 
Meter no. 54607382337",25-Dec-21,1,1,1,,
Kenya Power,@KenyaPower_Care,"Hello, We apologize for any inconvenience caused. Please share your meter number and phone number For booking and assistance
Answered by: WM",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hi, please share the meter number for assistance.
Answered by: FW",25-Dec-21,,,1,,
gerald onyango,@gerald_onyango,@KenyaPower @KenyaPower_Care kindly assist as we have not had power in Kisumu lolwe estate migosi since morning meter number 153538733,25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hi. Apologies for that. Please assist us with your account/meter number and the phone number to enable us to report the matter to our technical department for assistance.
Answered by: DB",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hi. Apologies for that. Please assist us with your account/meter number and the phone number to enable us to report the matter to our technical department for assistance. You may also dial *977# to easily report power failure.
Answered by: DB",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, We apologize for any inconvenience caused. Please share your meter number and phone number For booking and assistance
Answered by: WM",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hi. Apologies for that. Please assist us with your account/meter number and the phone number to enable us to report the matter to our technical department for assistance. You may also dial *977# to easily report power failure.
Answered by: DB",25-Dec-21,,,1,,
thelmamelek,@thelmamelek,Is Kikuyu part of it...there have been no lights since yesterday...meter no.54607382337 meter no. Around alliance area,25-Dec-21,1,1,1,,
Kenya Power,@KenyaPower_Care,"Hello, We apologize for any inconvenience caused. Please share your meter number and phone number For booking and assistance
Answered by: WM",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hi. Please share your meter/account number and phone number through DM to facilitate the power restoration process. Did you know you can report a power outage using *977# or myPower App?
Answered by: KK",25-Dec-21,,,2,,
Kenya Power,@KenyaPower_Care,"Hi. Kindly assist us with your individual account or meter number and phone number through DM to enable us to book for assistance.
Answered by: KK",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hi. Apologies for that. Please assist us with your account/meter number and the phone number to enable us to report the matter to our technical department for assistance. You may also dial *977# to easily report power failure.
Answered by: DB",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hi. Please assist us with your account/meter number and the phone number to enable us to check and report the matter to our technical department for assistance.
Answered by: DB",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, We apologize for any inconvenience caused. Please share your meter number and phone number For booking and assistance
Answered by: WM",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, We apologize for any inconvenience caused. Please share your meter number For booking and assistance
Answered by: WM",25-Dec-21,,,3,,
54West Niccur,@54Skinny,@KenyaPower @KenyaPower_Care  I have bought token for meter no 37155570015 and the message is not coming,25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,Good afternoon. Please be aware that your meter number 54606011259 is under Domestic Ordinary tariff charging KES 15.80 (exclusive of all levies) while 54600703968 Domestic Lifeline tariff is charging KES 10.00 (exclusive of all levies).,25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Good afternoon. Kindly confirm your account/meter number, and a brief description of the location and phone number via DM for assistance.
Answered by: MK",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"The current debt associated with this meter is Kshs, 14,928.50 where, 50% is deducted for every purchase of tokens to service the debt.
Answered by: LN",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"In regards to your meter. This is due to your tariff. Where your average consumption is above 100 units hence  your tariff is DC2(Domestic Ordinary) chargeable Kshs. 15.80 per kWh. Exclusive of levies.
Answered by: MK",25-Dec-21,,,2,,
Kenya Power,@KenyaPower_Care,"Hello. Please assist us with your account/meter number, and a brief description of the location and phone number, if you reside in the said area via message(DM) for further assistance.
Answered by: MK",25-Dec-21,1,,1,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number, a brief description of the location and phone number for assistance.
Answered by: LS",25-Dec-21,,,,,
Rrique Riqqoh,@RiqqohRrique,Iam far from the meter please,25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello. Please share a clear photo of your meter, capturing the meter's current reading and serial number for prompt assistance.
Answered by: LN",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Good afternoon Ezekiel. Inconvenience regretted. Kindly confirm your account/meter number, and a brief description of the location and phone number via DM for assistance.
Answered by: MK",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"How about your about your phone no. and account/meter no.? We need the said data to enable us to book the complaint on behalf of the people in the area and for prompt detecting and correction of the fault.
Answered by: MK",25-Dec-21,,,,,
Michael Macharia,@Max1Mash,@KenyaPower_Care Good afternoon. In Kenol where there has been power outage since yesterday. Right now experiencing low voltage thus putting electrical appliances at risk of damage. Meter #204541736,25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Kindly confirm if that is the correct meter/ account number as we have tried to book your complaint and we are unable.
Answered by: LN",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number and tel. no. for assistance.
Answered by: LS",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello Robi. Please assist us with your account/meter number, and a brief description of the location and phone number, if you reside in the said area via message(DM) for further assistance.
Answered by: MK",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello. Please assist us with your account/meter number, and a brief description of the location and phone number, if you reside in the said area via message(DM) for further assistance.
Answered by: MK",25-Dec-21,,,2,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number, a brief description of the location and phone number for assistance.
Answered by: LS",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Duly noted. Please assist us with your account/meter number, and a brief description of the location and phone number, if you reside in the said area via message(DM) for further assistance.
Answered by: MK",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Kindly provide the info as requested. The meter is active already.
Answered by: SN",25-Dec-21,,,1,,
Sanjay spence,@SanjaySpence,How much is the activation fee for new meter please?,25-Dec-21,,,1,,
Rosemercy,@Roseflowermercy,@KenyaPower_Care no power in Kikuyu meter no. 54602649383 behind Kidfarmaco primary school,25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, kindly submit the requested information for faulty meter booking.
Answered by: AG",25-Dec-21,,,1,,
Sanjay spence,@SanjaySpence,We contacted with the technician and he asked me to pay 650for meter activation,25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Our technician needs to check the meter if the above procedures have not worked. Please provide more location details and confirm any landmark nearest to the area for ease of locating.
Answered by: CW",25-Dec-21,,,1,,
Sanjay spence,@SanjaySpence,Or something like new meter activation. Kindly explain,25-Dec-21,,,1,,
Jane Wanjiku,@CikuCiru,@KenyaPower_Care we are still in darkness hours later in Kasarani Mwiki ACK road 13th street  Meter No. 106641448. Kindly assist,25-Dec-21,,,,,
Jane Wanjiku,@CikuCiru,@KenyaPower_Care we are still in darkness hours later in Kasarani Mwiki ACK road 13th street  Meter No. 106641448. Kindly assist,25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number and tel. no. for assistance.
Answered by: LS",25-Dec-21,,,1,,
fridah miriti,@fridahmiriti39,"I don't understand why they keep asking for tiny details, there's only one Zimmerman estate along kamiti road, it's not one meter number that has no power it's the whole area ffs!!!!!!",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Please replace the existing batteries with new ones then key in 59698686 followed by your meter number press enter and reload token.
Answered by: DO",25-Dec-21,,,2,,
KenyanTraffic,@KenyanTraffic,hey @kenyapower_care no power in thindigua kiambu road meter number 54600156399 #kenyantraffic Via @ricmwaie,25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Good morning. Please assist us with your account/meter number, and a brief description of the location and phone number, if you reside in the said area via message(DM) for further assistance.
Answered by: MK",25-Dec-21,1,,,,
Kenya Power,@KenyaPower_Care,"What is your meter number ?
Answered by: LN",25-Dec-21,,,1,,
Eric mwaie,@ricmwaie,Hey @KenyaPower_Care no power in Thindigua kiambu road meter number 54600156399,25-Dec-21,,,2,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number, a brief description of the location and phone number for assistance.
Answered by: LS",25-Dec-21,,,1,,
Lenah Chebet Kirop,@lenahckirop,"@KenyaPower_Care no lights in Mamboleo area since last night, around Wigot Hotel, meter number 24810549
Kindly address this issue",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hi, Please provide your meter number for token resending.
Answered by: SN",25-Dec-21,,,,,
Sue,@SueNjenga,Prepaid meter no. 54404007814,25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number, a brief description of the location and phone number for assistance.
Answered by: LS",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number, a brief description of the location and phone number for assistance.
Answered by: LS",25-Dec-21,,,1,,
King Lynn,@KingLynn18,Merry Christmas!! But aki hatuwezi kulia kwa giza seriously!!! Githurai 44 the is no power from morning till now. Meter no 22213196177.,25-Dec-21,,,2,,
Kenya Power,@KenyaPower_Care,"Hello. Please share your exact location and mobile number to book this issue. We will revert with a reference number and a technician will be sent to assess the meter.
Answered by: LN",25-Dec-21,,,,,
Roselyne Muringo,@roselyne,"@KenyaPower_Care hello we do not have power since yesterday evening meter no. 22170969707 location is Mla Jasho shopping centre Gatarwa Kinyaga, Kagio Kirinyaga county.",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, we need more information for prompt action. Please assist us with your account/meter number, and a brief description of the location and phone number, if you reside in the said area via message(DM) for further assistance.
Answered by: MK",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Kindly share an account/ meter number for assistance.
Answered by: LN",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Good morning. Please dial 804 enter on your CIU (the gadget for loading token) to confirm your meter no. (11 digits)then after get back to us with your progress.
Answered by: MK",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Is 61060401  your meter no.? If yes.Please confirm the name of your area and if there are any landmarks nearby such as schools, market, petrol station, supermarket etc. by name and phone number for further assistance.
Answered by: MK",25-Dec-21,,,2,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number and tel. no. for follow up.
Answered by: LS",25-Dec-21,,,2,,
CK,@TishMMK,"@KenyaPower_Care just following up on this meter http://no7497796.As of yesterday  your technician  was demanding  for fare to come sort it.
So if we don't send uber money no power?",25-Dec-21,,,1,,
Candy Wangui,@WanguiCandy,"@KenyaPower_Care Is it that hamuoni tweets zangu or it's just utter ignorance. Meter no. 14239836621 Kikuyu, no lights. Been reaching you guys since yesterday. Kazi inaharibika juu all machines are off.",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Good morning. Kindly confirm your account/meter number, and a brief description of the location and phone number via DM for assistance.
Answered by: MK",25-Dec-21,,,,,
benson Macharia,@bensonMacharia1,I don't have access to the meter box for the meter number,25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello, please provide your account/meter number, a brief description of the location and phone number for follow up.
Answered by: LS",25-Dec-21,,,,,
Kenya Power,@KenyaPower_Care,"Hello.Please assist us with your account/meter number, and a brief description of the location and phone number, if you reside in the said area via message(DM) for further assistance.
Answered by: MK",25-Dec-21,,,1,,
Waithira wa Njagi,@MissNjagi2,@KenyaPower_Care kindly address the power outage since yesterday. Meter number - 54602591486 and it's environs!,25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hi, Kindly provide your meter number for further advice.
Answered by: SN",25-Dec-21,,,1,,
(My-Darling) Magdalene Kamau,@magwealth,"@KenyaPower_Care we are having power outage in Sparki, Swaleh Nguru side in Mombasa.
Was this planned due to repairs?
Meter No. 34265777

@KenyaPower_Care",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Hello. We will check on the meter under reference number R2210211201016.
Answered by: CW",25-Dec-21,,,1,,
Kenya Power,@KenyaPower_Care,"Good morning, share with us an account/meter number from your location we check on the status of your supply.
Answered by: KG",25-Dec-21,,,,,
