Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Johnny The One,@Johnnie_TheOne,"We have no electricity huku Mtwapa, Maweni. Kindly restore",16-May,,,1,https://x.com/Johnnie_TheOne,https://x.com/Johnnie_TheOne
Larry Gichuru,@Larryygichuru91,Restored. Thank you,15-May,,,2,https://x.com/Larryygichuru91,https://x.com/Larryygichuru91
James Ogola,@Jamago2J,"@KenyaPower_Care I have been without power for the last 3 months. I plus members of my family have called and visited your offices a number of times. We have written an email towards the same. KPLC has done nothing to restore my power.
Ref. No.
10864563",15-May,1,2,,https://x.com/Jamago2J,https://x.com/Jamago2J
Esther Kung'u (Njonde),@EstherKungu,"@KenyaPower_Care, please restore power in Zambezi. Thank you. Meter number is on DM.",15-May,,,2,https://x.com/EstherKungu,https://x.com/EstherKungu
mmchuba,@mmuchuba,@KenyaPower_Care  please restore power Ac 37156622245,15-May,,,2,https://x.com/mmuchuba,https://x.com/mmuchuba
T1000,@Russell_H_O,"@KenyaPower_Care @KenyaPower dear incompetent, lazy and tribal fools, are you even aware there is no power in Boya Kisumu County, or y'all are just in bars and brothels enjoying your salaries that you've not earned with prostitutes and hoes, do your jobs restore power",15-May,,,,https://x.com/Russell_H_O,https://x.com/Russell_H_O
tevin Otieno,@Otieno4Tevin,"@KenyaPower_Care  who does you work for arent we the people you serve ? Kenya power nyamira branch has refused to respond to claims by the locals of kitutu masaba , regoma village specifically nyangori center on any attempt to restore power on some lines",15-May,,,,https://x.com/Otieno4Tevin,https://x.com/Otieno4Tevin
mmchuba,@mmuchuba,@KenyaPower  please restore power Ac 37156622245,15-May,,,,https://x.com/mmuchuba,https://x.com/mmuchuba
mmchuba,@mmuchuba,@KenyaPower_Care kindly restore power Ac 37156622245,15-May,,,1,https://x.com/mmuchuba,https://x.com/mmuchuba
omijiot,@omijiot,more than an hour and still not restored,15-May,,,2,https://x.com/omijiot,https://x.com/omijiot
Grace N Wanjiru,@wanjirugrace150,Restored now thank you!,15-May,,,,https://x.com/wanjirugrace150,https://x.com/wanjirugrace150
hannah chepsy,@HChepsy,"@KenyaPower_Care now account 25861806 still not sorted 
Since Saturday food has gone bad and no one wants to help us. Please please restore ppwer",15-May,,,2,https://x.com/HChepsy,https://x.com/HChepsy
Samuel Muhoro,@SKMuhoro,"@KenyaPower @KenyaPower_Care Hello Good People, thank you as you make efforts to restore power ref. 11268328. Asanteni Sana.",15-May,,,5,https://x.com/SKMuhoro,https://x.com/SKMuhoro
Musuluvy,@Musuluvy,Ref 11264881. What am I supposed to do if you won't restore my electricity. Now we have no water and no electricity through no fault of our own. Please expedite this issue urgently.,15-May,,,2,https://x.com/Musuluvy,https://x.com/Musuluvy
MaryGachara,@MaryGachara,@KenyaPower_Care no lights kindly restore account name George Gachara account number 38742967,15-May,,,3,https://x.com/MaryGachara,https://x.com/MaryGachara
bettymwash,@BettyAc79038365,"@KenyaPower_Care Kindly restore power on 4th Parklands Avenue, next to Agakhan University Hospital. Acc 650091",15-May,,,2,https://x.com/BettyAc79038365,https://x.com/BettyAc79038365
BMW@2024,@benmutama1,"@KenyaPower_Care @KenyaPower 
Please restore power in the Nyali constituency, Frere town, bombolulu mtr no 37150938241",14-May,,1,2,https://x.com/benmutama1,https://x.com/benmutama1
pouline,@pouline50951308,The power is yet to be restored here in uhuru estate. Kindly assist,14-May,,,2,https://x.com/pouline50951308,https://x.com/pouline50951308
Sammy Ndiwa,@Kororiet,"Good afternoon, our transformer was blown up in March, since then it has never been restored. Kindly what or who will assist us get the power back. My meter no. 3716988301 in mt. Elgon.",14-May,,,3,https://x.com/Kororiet,https://x.com/Kororiet
Ennui,@Ennui_254,@KenyaPower_Care kindly restore  power  on account  number 16092462.,14-May,,,3,https://x.com/Ennui_254,https://x.com/Ennui_254
Irene Muchunu,@IreneMuchunu,"@KenyaPower_Care My apartment is the only one that did not get power back in a compound of 40 apartments at Mocah, Thindigua. Reported number 11264193. Please check why there is delay when we have blackouts, everyone gets there power back except me.  6 hours now.. Please help.",14-May,,,2,https://x.com/IreneMuchunu,https://x.com/IreneMuchunu
Wamuyu Mathenge,@MathengeWamuyu,"@KenyaPower_Care @KenyaPower_Care 

We have had no lights for more than 24hrs now behind Naivas 44. No communication from your team. 

Kindly restore power.",14-May,,,2,https://x.com/MathengeWamuyu,https://x.com/MathengeWamuyu
Linus kanyi,@Linus24353273,"Hi Kenya power, 
Kindly assist restore power reference number ,14245854899 no power from  Tuesday last week.",14-May,,,5,https://x.com/Linus24353273,https://x.com/Linus24353273
El Solo Hobo,@_gathoni_,@KenyaPower_Care we haven't had power since last night at 9:45p.m. You've restored it to only a small area while some of us still can't get any work done. Mtr. No.- 14286445532. Ref. No. from last night-11261781,14-May,,,5,https://x.com/_gathoni_,https://x.com/_gathoni_
Sunland Real Estate,@SunlandRE,"@KenyaPower
Please restore power at Lower Pangani account number 36462422.",14-May,,,1,https://x.com/SunlandRE,https://x.com/SunlandRE
MaryGachara,@MaryGachara,@KenyaPower_Care kindly restore account number 38742967 account name George Gachara  no lights since 2p.m.yesterday,14-May,,,1,https://x.com/MaryGachara,https://x.com/MaryGachara
Pyalo,@PyaloLangat,@KenyaPower please restore power stability around Olerai area of Ongata Rongai.,14-May,,,,https://x.com/PyaloLangat,https://x.com/PyaloLangat
Japheth Ochieng,@Japheth_Ochieng,@KenyaPower_Care power outage in our area a/c 92100670956. Kindly restore.,14-May,,,1,https://x.com/Japheth_Ochieng,https://x.com/Japheth_Ochieng
Nancy,@Miss_Giks,"@KenyaPower_Care Night 5 with no power area around Karuri fire station. What is taking so long for a transformer to be replaced? We've had to throw away food, and most painfully my infant's breastmilk stash. What is wrong with you people? What's causing the delay????!!!",13-May,,,,https://x.com/Miss_Giks,https://x.com/Miss_Giks
Dj Mr.T Kenya,@tmistah,@KenyaPower_Care token delay??,13-May,,1,,https://x.com/tmistah,https://x.com/tmistah
Jam Ka shiru news updates,@jam_shiru,Delayed token for meter number 37181209521,13-May,,,,https://x.com/jam_shiru,https://x.com/jam_shiru
Calvin™,@calvin_ski,"Until what time are we to wait? Since 1pm we have had no power, and most of us have school going children who would benefit much from the electricity you take so long to restore.
Cc @KenyaPower @davis_chirchir",13-May,,,1,https://x.com/calvin_ski,https://x.com/calvin_ski
s𝛋3𝚌𝚑𝚒e,@sk3chie,"Never mind it..
Imekuja but delayed like 10mins",13-May,,,2,https://x.com/sk3chie,https://x.com/sk3chie
K_M,@KateMuriithi,@KenyaPower_Care Power is off again after being for only 4hrs since last night a/c 14104535308. Pls restore...hopefully not another night in the dark.,13-May,,,,https://x.com/KateMuriithi,https://x.com/KateMuriithi
essy mwaniki,@mwanikiessy,"Ref 11231069,its Been 8days now in darkness. It's so frustrating being out of power and no solution. I am now http://begging.help us please restore power . It's really unfair what is happening. This is not the way to treat your customers",13-May,,1,,https://x.com/mwanikiessy,https://x.com/mwanikiessy
Laureen Oludhe,@LaureenOludhe,There's still no lights since Saturday please restore power because things are going bad in the fridges and some of us work from home ac no 54501138942 near  Siaya township primary,13-May,,,,https://x.com/LaureenOludhe,https://x.com/LaureenOludhe
Justus Mwakideu,@MwakideuJustus,"Hi, good morning, electricity has gone.
ACC. 14403004915, Mtwapa near Mzambarauni Grounds. Kindly restore power.",13-May,,,,https://x.com/MwakideuJustus,https://x.com/MwakideuJustus
Kenneth Mutisya,@KennethMutisya,@KenyaPower_Care No power. Raised ticket 11257992. I need power restored. It has been 1 month now.,13-May,,,1,https://x.com/KennethMutisya,https://x.com/KennethMutisya
Ken Njoroge,@Kenmukigi,@KenyaPower_Care Still another morning asking you why you have not restored our power since thursday last week yet there is a sub station merely a KM from my location and they barely do nothing,13-May,,,,https://x.com/Kenmukigi,https://x.com/Kenmukigi
essy mwaniki,@mwanikiessy,"@KenyaPower_Care Ref 11231069,its Been 8days now in darkness, you said you are working on replacing the transformer but nothing has been done. It's so frustrating being in darkness and no solution. I am now http://begging.help us please restore power",13-May,,,,https://x.com/mwanikiessy,https://x.com/mwanikiessy
essy mwaniki,@mwanikiessy,"@KenyaPower_Care Ref 11231069,its Been 8days now in darkness, you said you are working on replacing the transformer but nothing has been done. It's so frustrating being in darkness and no solution. I am now http://begging.help us please restore.",13-May,,,,https://x.com/mwanikiessy,https://x.com/mwanikiessy
John muraya,@Johnmur76560017,Restore full power in mugumo Estate it low voltage and destroying appliances and computers,13-May,,,1,https://x.com/Johnmur76560017,https://x.com/Johnmur76560017
Kipkirui Chemoiyai,@KChemoiyai,"@KenyaPower_Care kindly assist to restore power at annex area, we have been in having blackout since 10am. Please intervene..",12-May,,,2,https://x.com/KChemoiyai,https://x.com/KChemoiyai
Japheth Ochieng,@Japheth_Ochieng,@KenyaPower_Care a/c 92100670956 power outage in our area for more than 24 hours. Kindly restore.,12-May,,1,1,https://x.com/Japheth_Ochieng,https://x.com/Japheth_Ochieng
Boaz  Omukuyia,@Boaz_Omukuyia,"@KenyaPower 
We are suffering at Kariobangi South estate. If it's impossible to restore stable power tell us",12-May,1,,,https://x.com/Boaz_Omukuyia,https://x.com/Boaz_Omukuyia
Caroline Kariuki,@Carolinekayjer,"No sooner had I said the lights are back we experienced another blackout ,location is bypass near kamakis, kindly restore our power it's been 2hrs from then.",12-May,,,1,https://x.com/Carolinekayjer,https://x.com/Carolinekayjer
Jacy Makau,@Jacy976286981,Please restore power in uasin gishu kapsoya,12-May,,,2,https://x.com/Jacy976286981,https://x.com/Jacy976286981
David Kibue.,@DavidKibue2,"Kindly also restore power in Ndathiini, Ngewa ward, Githunguri subcounty.
We have had no power for two days now",12-May,,,,https://x.com/DavidKibue2,https://x.com/DavidKibue2
Owino Invictus,@invictus_owino,"Please restore power to the phase running meter number 37166417834....
Tuko blackout wenyewe kwa neighborhood",12-May,,,1,https://x.com/invictus_owino,https://x.com/invictus_owino
assignment help,@BrianAssignment,"Restore power first at today's areas, you had given a notice of 9-5 its 8 now and power is not back",12-May,2,,,https://x.com/BrianAssignment,https://x.com/BrianAssignment
mohaa bushe,@BusheMohaa,"@KenyaPower_Care what is the progress of madogo,junction,KBC tower all the way to Bangal Town line? We have been in darkness for almost ten days and still counting,kindly updates us on the progress made to restore light",12-May,,,1,https://x.com/BusheMohaa,https://x.com/BusheMohaa
Owino Invictus,@invictus_owino,"Please restore power to the phase running meter number 37166417834....
Tuko blackout wenyewe kwa neighborhood",12-May,1,,1,https://x.com/invictus_owino,https://x.com/invictus_owino
Caroline Kariuki,@Carolinekayjer,They have been restored thank you,12-May,,,1,https://x.com/Carolinekayjer,https://x.com/Carolinekayjer
Caroline Kariuki,@Carolinekayjer,"@KenyaPower_Care kindly restore power at 54600560061, we want to watch today's match Man and Arsenal",12-May,,,1,https://x.com/Carolinekayjer,https://x.com/Carolinekayjer
Violet Osoro,@Violetosoro,@KenyaPower_Care we have had no power for 2 days now at Banana Hill near the Banana Fire Station. The transformer around there keeps on blowing up. Kindly restore power. We are incurring crazy losses!,12-May,,,1,https://x.com/Violetosoro,https://x.com/Violetosoro
mohaa bushe,@BusheMohaa,"@KenyaPower_Care what is the progress of madogo,junction,KBC tower all the way to Bangal Town line? We have been in darkness for almost ten days and still counting,kindly updates us on the progress made to restore light",12-May,,,1,https://x.com/BusheMohaa,https://x.com/BusheMohaa
Owino Invictus,@invictus_owino,"Please restore power to the phase running meter number 37166417834....
Tuko blackout wenyewe kwa neighborhood",12-May,1,,1,https://x.com/invictus_owino,https://x.com/invictus_owino
Caroline Kariuki,@Carolinekayjer,They have been restored thank you,12-May,,,1,https://x.com/Carolinekayjer,https://x.com/Carolinekayjer
Caroline Kariuki,@Carolinekayjer,"@KenyaPower_Care kindly restore power at 54600560061, we want to watch today's match Man and Arsenal",12-May,,,1,https://x.com/Carolinekayjer,https://x.com/Carolinekayjer
Violet Osoro,@Violetosoro,@KenyaPower_Care we have had no power for 2 days now at Banana Hill near the Banana Fire Station. The transformer around there keeps on blowing up. Kindly restore power. We are incurring crazy losses!,12-May,,,1,https://x.com/Violetosoro,https://x.com/Violetosoro
Edward,@Edward14977452,"Hi Kenya power, 
Kindly check on reference number 11255678, no power at Githanji Estate in Kenol Murang'a next to Githanji Primary School and Githanji Police Post. 
Please assist restore power.",12-May,,,1,https://x.com/Edward14977452,https://x.com/Edward14977452
KidagulaS,@KidagulaS,@KenyaPower_Care ac 14140382277 no power. Please check and restore asap,12-May,1,,1,https://x.com/KidagulaS,https://x.com/KidagulaS
Lydia Matata,@LydiaMatata,Kindly restore power in Lang'ata as well.or at least respond to queries,12-May,,,,https://x.com/LydiaMatata,https://x.com/LydiaMatata
Lydia Matata,@LydiaMatata,@KenyaPower_Care Lang'ata was not on the list. Kindly restore power . Complaints ref: 11254017,12-May,2,,2,https://x.com/LydiaMatata,https://x.com/LydiaMatata
Lydia Matata,@LydiaMatata,"Lang'ata is not scheduled for maintenance, and theyre no rains. Kindly restore electricity. Complaints Reference 11254017",12-May,1,,,https://x.com/LydiaMatata,https://x.com/LydiaMatata
mahugu,@mahugulo,@KenyaPower_Care  Kindly restore power at Westlands along muthithi road.,12-May,,,1,https://x.com/mahugulo,https://x.com/mahugulo
Calvin™,@calvin_ski,You people have not restored power yet. Until now.,12-May,,,1,https://x.com/calvin_ski,https://x.com/calvin_ski
Violet Osoro,@Violetosoro,"@KenyaPower_Care we have had no power for 2 days now in Banana Hill, Banana, just near the Banana Fire Station. The transformer around there keeps on blowing up. Kindly but urgently restore power.",12-May,,,,https://x.com/Violetosoro,https://x.com/Violetosoro
Mohamed Mahamood,@Iam_Moha9,Kindly restore . Thank you,12-May,,,,https://x.com/Iam_Moha9,https://x.com/Iam_Moha9
Ben Njogu,@BNgoyah,Thanks it was restored,12-May,,,1,https://x.com/BNgoyah,https://x.com/BNgoyah
Evarestoh,@Evarestoh1,"Bought tokens at 5.24. Till now, I haven't received the units, but I what's the delay about",11-May,,,,https://x.com/Evarestoh1,https://x.com/Evarestoh1
At Angeleezy,@angie__daisy,@KenyaPower_Care kindly restore power. Account no 45999364.,11-May,,1,1,https://x.com/angie__daisy,https://x.com/angie__daisy
zer0 BILLIONAIRE,@Bon_Sinner,"Rather than posting on a daily basis, and sometimes you delay and post next day. Why don't you pin on your timeline the full week interruptions on a weekly basis.",11-May,,,,https://x.com/Bon_Sinner,https://x.com/Bon_Sinner
Komboi,@mutisoh18,It's the second day and the power is not yet restored.,11-May,,,1,https://x.com/mutisoh18,https://x.com/mutisoh18
Njoki Njehu,@NjokiNjehu,"@KenyaPower_Care
No power for Mom & her neighbours near Rukubi Market  since May 6. Wamevumilia/umia SANA. 

Account Number 21061650 
11216404 - 1st reference 
11239910 - 2nd reference 
11246134 - 3rd reference

When, oh when will the power be restored? Please respond, restore.",11-May,,,,https://x.com/NjokiNjehu,https://x.com/NjokiNjehu
FATII FATII,@Dumashi,@KenyaPower_Care 14107282577 no power at this account… kindly restore. SouthC amana estate area,11-May,,1,,https://x.com/Dumashi,https://x.com/Dumashi
The Plain Nilote,@ankapiani,@KenyaPower_Care how long will it take you to restore power at Olpusimoru center and it's environs? Why are you punishing us?,11-May,1,,,https://x.com/ankapiani,https://x.com/ankapiani
Annette Metho,@AnnetteMetho,Power has been restored.,11-May,,,1,https://x.com/AnnetteMetho,https://x.com/AnnetteMetho
FATII FATII,@Dumashi,@KenyaPower_Care 14107282577 no power at this account… kindly restore. SouthC amana estate area,11-May,,1,,https://x.com/Dumashi,https://x.com/Dumashi
The Plain Nilote,@ankapiani,@KenyaPower_Care how long will it take you to restore power at Olpusimoru center and it's environs? Why are you punishing us?,11-May,1,,,https://x.com/ankapiani,https://x.com/ankapiani
Annette Metho,@AnnetteMetho,Power has been restored.,11-May,,,1,https://x.com/AnnetteMetho,https://x.com/AnnetteMetho
Mary Susan Wairimu,@wmarysusan,@KenyaPower_Care  restore my power ref: 11230229.,11-May,,,2,https://x.com/wmarysusan,https://x.com/wmarysusan
florence mwau,@FlorenceM86673,No power 2 weeks now ref 11238112. Really frustrating KPLC. Please restore,11-May,,,,https://x.com/FlorenceM86673,https://x.com/FlorenceM86673
Jacob juma,@him_1176,"@KenyaPower_Care 
Metre 54606013149
Leo niko na agenda na nini
Restore power and we're not begging !!!
@KenyaPower_Care 
@KenyaPower 
Very incompetent",11-May,,,3,https://x.com/him_1176,https://x.com/him_1176
Jacob juma,@him_1176,"@KenyaPower_Care 
@KenyaPower 
Metre number 
54606013149
This has become a norm at kenyatta road daily mnazima stima
Kindly restore power avenue 2.
@KenyaPower_Care",11-May,,1,1,https://x.com/him_1176,https://x.com/him_1176
Kijana ya Pwani,@kijana_p,It has been restored.,11-May,,,,https://x.com/kijana_p,https://x.com/kijana_p
livasia Ernest,@Ernest_Livasia,"@KenyaPower_Care 

After 3 days without power, we lost power yesterday yet again ...some 5-6 hours after it was restored. Looks like a broken/blown out fuse. Reference number issued 11244806. Kindly look into it.  This is in Tassia Kwa Ndege. (see ref photos)",11-May,,,,https://x.com/Ernest_Livasia,https://x.com/Ernest_Livasia
Ariwayn,@ItsGlow254,"@KenyaPower_Care no power since yesterday afternoon.
Account number 27021641.
Please restore this with urgency.",11-May,,,3,https://x.com/ItsGlow254,https://x.com/ItsGlow254
G,@eric_magoma,"@KenyaPower_Care Good morning , we had an outage since yesterday 3pm. Some sections within Magwagwa Market have electricity while others don't have .
Please send your technicians to restore the situation  at Magwagwa Shopping Centre , Nyamira County.
ACC. 20487989.",11-May,,,2,https://x.com/eric_magoma,https://x.com/eric_magoma
Tamara Wanjiku,@TamaraWanjiku,"@KenyaPower_Care  restored power at 4pm. By 11pm  power was gone.  The team that came today said there's another grp that needs approval to be sent to check the power lines, determine  issue & fix . Approve the required . Tired of reporting power outages multiple times a week",11-May,,,,https://x.com/TamaraWanjiku,https://x.com/TamaraWanjiku
Zozi.Hairs,@zozi_hairs,"Hey KPLC, I'm helpless sasa ... I'm begging you as a single mother, who depends on electricity to work aki, please aki, please restore our power uku Tassia, Kwa Ndege, please aki",10-May,,,1,https://x.com/zozi_hairs,https://x.com/zozi_hairs
Fearless _Ruby,@m_meacy,Hi. I've purchased tokens and I'm yet to receive them. What's causing the delay??,10-May,,,4,https://x.com/m_meacy,https://x.com/m_meacy
Akomu,@AgnesKomu2,@KenyaPower_Care our supply is out.Restore. 23072556,10-May,,,1,https://x.com/AgnesKomu2,https://x.com/AgnesKomu2
mmchuba,@mmuchuba,@KenyaPower_Care  kindly restore power Ac 37156622245,10-May,,,4,https://x.com/mmuchuba,https://x.com/mmuchuba
mmchuba,@mmuchuba,@KenyaPower  kindly restore power Ac 37156622245,10-May,,,,https://x.com/mmuchuba,https://x.com/mmuchuba
OYANO,@OTIMANMAN,"Thank you very much for your concern, the power has been restored.",10-May,,,,https://x.com/OTIMANMAN,https://x.com/OTIMANMAN
mmchuba,@mmuchuba,@KenyaPower  kindly restore power Ac 37156622245,10-May,,,,https://x.com/mmuchuba,https://x.com/mmuchuba
OYANO,@OTIMANMAN,"Thank you very much for your concern, the power has been restored.",10-May,,,,https://x.com/OTIMANMAN,https://x.com/OTIMANMAN
J m kuria,@enezabusiness,"@KenyaPower_Care I have tried to call  KPLC for more than 10minutes concerning power outage in our area Gitaru ngumbi reference number 1124291 for 3 days now we don't have power which we have paid token why now  kindly do the needful restore power 
#Linturi,#kuria #miano",10-May,,1,1,https://x.com/enezabusiness,https://x.com/enezabusiness
Isaac Mwema,@mwema_isaac,@KenyaPower_Care please restore power in our area. Businesses are adversly affected. Check DM.,10-May,,,,https://x.com/mwema_isaac,https://x.com/mwema_isaac
Idi Amin Dada Oumee,@AminDada25,"Kuvasali Village, Kuvasali Health Centre, Kuvasali Police POst, Kuvasali secondary school have not had power since October 2023. How many trees should we ant for you to hear our cry for power to he restored?",10-May,,,2,https://x.com/AminDada25,https://x.com/AminDada25
Wanjiru Muthoga,@shiruswitsuzie,"@KenyaPower  3 days and nights without electricity......so sad ths monopoly as such nonsense will kill us.
From the area manager to his pple....stop lies!you either restore power or come pick  your poles!!!! 
We have work to do ...@ Nkoroi- Kanisani road....Neema Court close.",10-May,,,1,https://x.com/shiruswitsuzie,https://x.com/shiruswitsuzie
Isaac Mwema,@mwema_isaac,@KenyaPower_Care We haven’t had power for a while. Our area is frequented with blackouts and you guys are slow to respond. Kindly check DM for my details and restore power. Thanks.,10-May,,,,https://x.com/mwema_isaac,https://x.com/mwema_isaac
uluru walker10,@MatthewsKa26974,"please restore back lights in amboseli,lavington",10-May,1,,,https://x.com/MatthewsKa26974,https://x.com/MatthewsKa26974
uluru walker10,@MatthewsKa26974,"@KenyaPower_Care please restore back lights in amboseli,lavington",10-May,1,,,https://x.com/MatthewsKa26974,https://x.com/MatthewsKa26974
J m kuria,@enezabusiness,@KenyaPower the matter has NOT been attended to restore power!,10-May,,,,https://x.com/enezabusiness,https://x.com/enezabusiness
Isaac Mwema,@mwema_isaac,@KenyaPower_Care kindly restore power in our area. Check DM,10-May,,,1,https://x.com/mwema_isaac,https://x.com/mwema_isaac
Ennui,@Ennui_254,@KenyaPower_Care could we Please have power restored along amboseli road Lavington vincentia prayer house area.  We can't  even  enjoy the tree planting  holiday in peace. This is the 3rd outage this week,10-May,,,2,https://x.com/Ennui_254,https://x.com/Ennui_254
PDMLA,@DLTechnologiesK,What's taking you a week to restore power at Kinanie Dispensary area in Athi River?,10-May,,,2,https://x.com/DLTechnologiesK,https://x.com/DLTechnologiesK
Kieni Githinji,@KieniGithinji,@KenyaPower_Care  without power in hurlingham for 36hrs. Our issue number is 11234051. Techs have been coming for the last 12 hours. Our neighbors has been restored and ours not. For your service level to be this level in the 21st century is an embarrassment to you and Kenya,10-May,,,1,https://x.com/KieniGithinji,https://x.com/KieniGithinji
CriminALLY,@simply_wesh,"@KenyaPower_Care I've done my part, now please stop holding me hostage and restore the power in my area.",10-May,1,,2,https://x.com/simply_wesh,https://x.com/simply_wesh
Mimi,@_gentle_spirit,@KenyaPower_Care y’all have done that thing since early morning… we will plant trees just restore power  we need to work kidogo,10-May,,,1,https://x.com/_gentle_spirit,https://x.com/_gentle_spirit
Essie Kanyie,@Essiekanyi,"Or do we need to know someone to have power restored.

3 weeks of no lights and we now have to beg
@KenyaPower_Care",10-May,,,1,https://x.com/Essiekanyi,https://x.com/Essiekanyi
Mimi,@_gentle_spirit,@KenyaPower_Care y’all have done that thing since early morning… we will plant trees just restore power  we need to work kidogo,10-May,,,1,https://x.com/_gentle_spirit,https://x.com/_gentle_spirit
Essie Kanyie,@Essiekanyi,"Or do we need to know someone to have power restored.

3 weeks of no lights and we now have to beg
@KenyaPower_Care",10-May,,,1,https://x.com/Essiekanyi,https://x.com/Essiekanyi
essy mwaniki,@mwanikiessy,"@KenyaPower @KenyaPower_Care Ref 11231069, kindly assist to restore power,

We have been in darkness since Monday surely this is unfair 

One day you will come looking for this customers you treat unfairly you will not get them. This is so frustrating",10-May,,,,https://x.com/mwanikiessy,https://x.com/mwanikiessy
Njeri Karugu,@NjeriKarugu,That rectification was not done well because once u restored last Friday we didn't have electricity. This week we've been in darkness still. You need to follow up,10-May,,,,https://x.com/NjeriKarugu,https://x.com/NjeriKarugu
essy mwaniki,@mwanikiessy,"@KenyaPower @KenyaPower_Care Ref 11231069, kindly assist to restore power,

We have been in darkness since Monday surely this is unfair 

Good morning, apologies. We are following up with our regional office for assistance on the same.
Answered by: MI",10-May,,,,https://x.com/mwanikiessy,https://x.com/mwanikiessy
essy mwaniki,@mwanikiessy,"@KenyaPower_Care Ref 11231069, kindly assist to restore power,

We have been in darkness since Monday surely this is unfair 

Good morning, apologies. We are following up with our regional office for assistance on the same.
Answered by: MI",10-May,,,,https://x.com/mwanikiessy,https://x.com/mwanikiessy
Njeri Karugu,@NjeriKarugu,"Restore electricity in our area
14245854915",10-May,,,1,https://x.com/NjeriKarugu,https://x.com/NjeriKarugu
EN,@lutherf,@KenyaPower_Care check DM. Restore power kindly.,10-May,,,,https://x.com/lutherf,https://x.com/lutherf
JM,@Jobmokaya,"@KenyaPower @KenyaPower_Care Mutitu in Kitui East has been without power for over 3 weeks now. You are deaf to our pleas. You have inconvenienced 2 hospitals, a police station, businesses, homes... Can you restore power and stop this suffering!",10-May,,,1,https://x.com/Jobmokaya,https://x.com/Jobmokaya
moraa Ruby,@moraa,Thank you restored,10-May,,,,https://x.com/moraa,https://x.com/moraa
Johnson Weru,@WeruJohnson,@KenyaPower_Care  we have no electricity since 6 AM on Kenyatta road near Bristar Girls Secondary School. Kindly restore power to account number 37171339338 and the surrounding areas.,10-May,,,1,https://x.com/WeruJohnson,https://x.com/WeruJohnson
Lilian Mukuhi,@LilianMukuhi,"Tokens delay for an hour

Acc no 92100502001

Can you kindly sort us out 

We are on darkness  and it’s a businesss",10-May,,,,https://x.com/LilianMukuhi,https://x.com/LilianMukuhi
Lilian Mukuhi,@LilianMukuhi,"@KenyaPower tokens delay 

For an hour kindly sort me out 

92100502001",10-May,,,,https://x.com/LilianMukuhi,https://x.com/LilianMukuhi
Brenda,@TheRealWambo,@KenyaPower_Care power outage AC no 22213933694 kindly restore,10-May,,,,https://x.com/TheRealWambo,https://x.com/TheRealWambo
Watherinjoroge,@watherinjoroge,Please restore our power also at kingeero mwisho Mtr no 14251273224... being without two days now,10-May,,,,https://x.com/watherinjoroge,https://x.com/watherinjoroge
Peris,@Peris41240332,We do not have power today. Account number 14106200026. We are kindly requesting that the power be restored early and not at the end of the day because of work.,10-May,,,,https://x.com/Peris41240332,https://x.com/Peris41240332
Frank Mash Mwangi,@FrankMashMwangi,"Also restore the Transformer that serves your Customers in St. Linda's, Thome, Daraja retreat centre and Karura today being the 7th day of the outage! Better still, divide the load because of the increased power usage through increased household in the area.",10-May,1,1,,https://x.com/FrankMashMwangi,https://x.com/FrankMashMwangi
Doris Naitore,@DorisNaitore5,@KenyaPower_Care @StateHouseKenya @EnergyMinK   24hour blackout surely KPLC you don't have mercy on your customers and you do not  need money from us either what an entitled agency you are. That said restore power and stop sleeping on your jobs Kenyans are jobless and can work,10-May,1,,,https://x.com/DorisNaitore5,https://x.com/DorisNaitore5
Doris Naitore,@DorisNaitore5,@KenyaPower_Care @StateHouseKenya @EnergyMinK   24hour blackout surely KPLC you don't have mercy on your customers and you do not  need money from us either what an entitled agency you are. That said restore power and stop sleeping on your jobs Kenyans are jobless and can work,10-May,1,,,https://x.com/DorisNaitore5,https://x.com/DorisNaitore5
Eva Tiren,@eva_tiren,@KenyaPower we are in total darkness for 2 days now - 6 houses @ Uhuru Gardens Phase 2. Please restore power,9-May,,,,https://x.com/eva_tiren,https://x.com/eva_tiren
_azani.g_,@AzaniGeoffery,@KenyaPower_Care would you please restore back electricity in our area. Tuko gizani bana A/C no.54500185449,9-May,,,,https://x.com/AzaniGeoffery,https://x.com/AzaniGeoffery
Phyllis Macharia,@ShiroMach,@KenyaPower @KenyaPower_Care surely kplc since 12noon today without power on one line...what is with this line that is never resolved??? because its barely 2wks l reported of powers failure. Restore powe acc 54601672709,9-May,,,1,https://x.com/ShiroMach,https://x.com/ShiroMach
Chero,@NandiBabe,@KenyaPower_Care please restore power to account 54604624772,9-May,,,3,https://x.com/NandiBabe,https://x.com/NandiBabe
Paul Mus,@pmumba04,"@KenyaPower_Care we have literally gotten to begging to help restore power at our facility...#27037940. Reported severally, reference numbers resolved without any action. Personally visited regional station, no help.",9-May,,,3,https://x.com/pmumba04,https://x.com/pmumba04
Esther Dindi,@Esther_Dindi47,@KenyaPower_Care Do your job and restore power! We are suffering!,9-May,,,1,https://x.com/Esther_Dindi47,https://x.com/Esther_Dindi47
Makena Baariu,@Makena_Baariu_,Kindly restore power at Bamburi Mtambo it's unfair to go for hours without electricity,9-May,2,,1,https://x.com/Makena_Baariu_,https://x.com/Makena_Baariu_
