Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
kevo makaveli rop,@kevomakavelirop,"@KenyaPower_Care  No power for 3 days, this is unacceptable, this is very bad service from you guys, meter no.14243224384",8-Jun,,,,https://x.com/kevomakavelirop,https://x.com/kevomakavelirop
Jackson Onyango,@JacksonOnyangoJ,"You have the customer care service in Kenya,I have been begging and begging for you to check DM for a week now.i don't know if you are ignoring intentionally or what.",7-Jun,,,,https://x.com/JacksonOnyangoJ,https://x.com/JacksonOnyangoJ
Anna,@Anna_Maina,"@KenyaPower_Care woke up to no power yet again. Account number 21541685

If you are tracking complaints called in, I am sure you will see the frequency of blackouts. A serious company would be very embarrassed by this level of inefficiency and poor service",7-Jun,,,1,https://x.com/Anna_Maina,https://x.com/Anna_Maina
rabongocr,@CollinsRabongo,"Look at my complaint on your system and how frequent they are it’s not professional no electricity almost every other day
I report everyday time look at your customer service records 
Worst NO APOLOGY YOU SWITCH OF ON THE WAY YOU FEEL LIKE",6-Jun,1,,3,https://x.com/CollinsRabongo,https://x.com/CollinsRabongo
Kihuwanduru,@kihuwanduru,"@KenyaPower_Care 
Pathetic customer service 
Meter problem,continuously flickering on off cannot be used from 3rd May 2023 http://todate.Help sought from kplc thika.Account number 125084202 Faced with this horrible  and don't  care staff attitude where/who can we run to.",5-Jun,,,,https://x.com/kihuwanduru,https://x.com/kihuwanduru
Nzula Mbula,@NzulaMbula,@KenyaPower_Care I have bought tokens and not yet received them. Tried to call your customer service all in vain. I need help,5-Jun,1,,13,https://x.com/NzulaMbula,https://x.com/NzulaMbula
Nzula Mbula,@NzulaMbula,"@KenyaPower_Care 
I have bought tokens and not yet received them. Tried to call your customer service all in vain. I need help",5-Jun,1,,,https://x.com/NzulaMbula,https://x.com/NzulaMbula
zippy,@Teuliwa,"According to KPLC service charter commitment, how long does replacement of a transformer take?",5-Jun,,,,https://x.com/Teuliwa,https://x.com/Teuliwa
Ian Eric,@goldsilver_bug,I am trying to call *977# and getting   service not available.I wanted to get tamper code that I had raised a few days ago but never got the code.Please advise.,5-Jun,,,1,https://x.com/goldsilver_bug,https://x.com/goldsilver_bug
Osman Mohamed,@Osu25,Your customer service is something you guys should seriously look at. No response at all,4-Jun,,,,https://x.com/Osu25,https://x.com/Osu25
Mohammad Nabil,@bradheinlaw,"Then how do we buy? Your service delivery is poor, leaves a lot to be desired really. Thumbs down!",4-Jun,1,,1,https://x.com/bradheinlaw,https://x.com/bradheinlaw
Sir. Keith,@_MkSimiyu_,You are yet to restore the prepaid service until now ?,3-Jun,,,,https://x.com/_MkSimiyu_,https://x.com/_MkSimiyu_
Don,@LeDonn7,"Hopefully, you will come back with better systems and better service. Not just customary shutdowns for nothings.!",2-Jun,,,,https://x.com/LeDonn7,https://x.com/LeDonn7
Ustadh Juma Okal,@UstadhJumaOkal,"What is the standard TAT of service delivery (SLA) that you KPLC observe??
This darkness has covered my residence for the whole weekend or is it that there is no one to attend to me even if assigned to this adjacent ent Roysambu grid station??!",2-Jun,,,,https://x.com/UstadhJumaOkal,https://x.com/UstadhJumaOkal
Ustadh Juma Okal,@UstadhJumaOkal,I could not go to church for my clothes could not be ironed and here we are approaching 14 hrs and zero activities nor even knowledge that there are quotas not supplied while they have paid for the service¡!,2-Jun,,,,https://x.com/UstadhJumaOkal,https://x.com/UstadhJumaOkal
Shree Tonyjee,@ShreeTonyjee,"' in 2024, with all the technology available ur inefficiency and abhorrent service provision is felt all around the country. We need energy to power almost everything to communicate. How do you draw a salary and feel good about it? You guys make me SICK.",1-Jun,,,,https://x.com/ShreeTonyjee,https://x.com/ShreeTonyjee
Kelvin Senior,@kelvz021,"We appreciate the customer service, but the technicians have failed terribly. What may be the problem?",1-Jun,,,,https://x.com/kelvz021,https://x.com/kelvz021
Sir Wilson Wambugu.,@Willwambugu,Your customer service contact's are never answered .,1-Jun,,,,https://x.com/Willwambugu,https://x.com/Willwambugu
Kelvin Senior,@kelvz021,"We appreciate the customer service, but the technicians have failed terribly. What may be the problem?",1-Jun,,,,https://x.com/kelvz021,https://x.com/kelvz021
Sir Wilson Wambugu.,@Willwambugu,Your customer service contact's are never answered .,1-Jun,,,,https://x.com/Willwambugu,https://x.com/Willwambugu
Shanaz,@fshaaz,@KenyaPower_Care  no power in our ends ringing kilifi emergency service useless phones showing unreachable could be a major problem Wbu do we get hold of Seems like 3 houses are out of power,29-Mar,,,2,https://x.com/fshaaz,https://x.com/fshaaz
Charles Nderitu,@CharlesMcn7769,If can't even respond to customers complaints you don't have any business wishing them a Happy Easter not unless you are very idle! I reported power loss yesterday and no response nor reference number given the customer service is dead.@KenyaPower #37221355912,29-Mar,2,,4,https://x.com/CharlesMcn7769,https://x.com/CharlesMcn7769
sammy chet,@sammiechet,Day 3 without power. And we can even see with naked eyes  its a fuse issue.Are you even serious about service delivery?,28-Mar,,,,https://x.com/sammiechet,https://x.com/sammiechet
Aisiram Olawme,@marisia00,"@KenyaPower_Care No electricity in Riverside Estate, next to Kapyemit Dispensary in Maili Nne Eldoret for about 60 hours. Calls to 0709704308 are answered with a promise a technician has been dispatched,a Mr. Omondi who seems to be crawling to the site. Pathetic service",27-Mar,1,,,https://x.com/marisia00,https://x.com/marisia00
samuelngumii,@samuelngumii,@KenyaPower_Care do you have 24 hour customer service available?,26-Mar,,,3,https://x.com/samuelngumii,https://x.com/samuelngumii
Mike Looowrey,@looowrey,"@KenyaPower_Care no courtesy shown to even reply hours later, no one has picked calls at the Rongai office or Stima Plaza. Is this how customer service works?",26-Mar,,,,https://x.com/looowrey,https://x.com/looowrey
Al-rash,@Alrash_Krz,"Still counting days….power issue still not solved. KPLC should not only be concerned about meter readings and customer payment. Good customer care service and support should be a top priority. More than two months no power, no communication",25-Mar,,,,https://x.com/Alrash_Krz,https://x.com/Alrash_Krz
Mugomatic,@Mugomatic1,@KenyaPower_Care sometimes it feels so bad when customer queries aren't responded to and you wonder if the service has been terminated and if not why not use it to get more information. We require your service as we pay for them as they are not 4 free,24-Mar,,,1,https://x.com/Mugomatic1,https://x.com/Mugomatic1
DJWA.......,@AderaJacob,"@KenyaPower_Care Why are you receiving our money and not generating units? How do you receive then decline to generate and subsequently disconnect calls for assistance on your customer service desk number?
Are we idiots?
Cc @KenyaPower",22-Mar,,,2,https://x.com/AderaJacob,https://x.com/AderaJacob
Umair Mamdani,@MamdaniUmair,"@KenyaPower_Care @KenyaPower @KEnyapowercre_ @KenyaPower_yes @KenyaPowerks @kenyapower_247 @KenyaPower_cre @kenyapowers16 @KenyaPower32456 

reference number 10879741

Have been told the guys are on their way hours agO. 

Please please please keep your word. We need service today",21-Mar,1,,3,https://x.com/MamdaniUmair,https://x.com/MamdaniUmair
The small-scale farmer MT,@FarmingCareer,"@KenyaPower_Care What does it mean to have blackouts daily at around 1930hrs to 2000hrs daily even without rains?

Poor customer service",21-Mar,,,,https://x.com/FarmingCareer,https://x.com/FarmingCareer
#ZakayoShuka #RutoMustGo,@TheMumBi,DM replied but no electricity... What is wrong with your service..? Day 4.,21-Mar,,,,https://x.com/TheMumBi,https://x.com/TheMumBi
Miller,@erastusmiller,"Hi, I have done this severally. Please just change the transformer in the area. It is the reason for the frequent power loss. And service of current one every now and then..",20-Mar,,,2,https://x.com/erastusmiller,https://x.com/erastusmiller
Francis Kanyoi,@franciskanyoi,@KenyaPower_Care @KenyaPower Raised a complaint on 08/03/24 ref 10810443 about a fallen electric pole which caused a power blackout(Ugunja). Every time i call i am told the vehicle to drop the pole is due for service & waiting service! 13 Days later same story. Seriously KPLC!,20-Mar,,,2,https://x.com/franciskanyoi,https://x.com/franciskanyoi
Sewe Saldanha,@SeweS_,Service is back,19-Mar,,,3,https://x.com/SeweS_,https://x.com/SeweS_
malachinakome,@malachinakome1,It's now 4 days and we don't have power. What are you doing for us? This kind of discrimination in service delivery is wrong. How many reports should we make for us to get attention? Meter number 14104235123,18-Mar,,,,https://x.com/malachinakome1,https://x.com/malachinakome1
malachinakome,@malachinakome1,It's now 4 days and we don't have power. What are you doing for us? This kind of discrimination in service delivery is wrong. How many reports should we make for us to get attention? Meter number 14104235123,18-Mar,,,,https://x.com/malachinakome1,https://x.com/malachinakome1
malachinakome,@malachinakome1,It's now 4 days and we don't have power. What are you doing for us? This kind of discrimination in service delivery is wrong. How many reports should we make for us to get attention? Meter number 14104235123,18-Mar,,,,https://x.com/malachinakome1,https://x.com/malachinakome1
malachinakome,@malachinakome1,@KenyaPower_Care It's now 4 days and we don't have power. What are you doing for us? This kind of discrimination in service delivery is wrong. How many reports should we make for us to get attention? Meter number 14104235123,18-Mar,,,,https://x.com/malachinakome1,https://x.com/malachinakome1
PatsyJames,@PatsyJa26446841,Hello kenya power care AC 23798952 we are in darkness no assistance from you or your technical team here who don't care about customer's we keep begging for your service,17-Mar,1,1,,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
CERA,@wanjiru_wa4485,"@KenyaPower_Care what's the need for celebrating world energy efficiency day, as you did recently. Your service delivery is nowhere close to efficient. 

Rudisheni lights Kasarani, I don't get mnazianua mapema ivi on a Sunday why
#KPLC",17-Mar,1,,2,https://x.com/wanjiru_wa4485,https://x.com/wanjiru_wa4485
EliasTheDon,@Kamaaleh,"you know what would be a good apology fixing our power cause your company will not do anything about losses incurred, poor customer service company",17-Mar,,,,https://x.com/Kamaaleh,https://x.com/Kamaaleh
Caroline Moraa,@cmoraa85,"@KenyaPower_Care We have no power day 2..we have accepted the fact that our frozen food is spoilt and thrown away...now your team says till Monday,In a 24hr service provider we cant pump water...yet it's just a few blocks without power..fedha near Sydney suites...kueni serious",16-Mar,,,1,https://x.com/cmoraa85,https://x.com/cmoraa85
Brazille Musumba,@ItsBrazille,"The latest I have heard is that your team needs to be ‘facilitated’ to bring the transformer to the site and replace the damaged one. If this is the case, who does the facilitation? The affected client or the service provider? We demand an official statement on the situation",16-Mar,,,,https://x.com/ItsBrazille,https://x.com/ItsBrazille
J.remy,@JeremyOkello,"@KenyaPower_Care 
No electricity since morning 
The most unreliable service provider FFS.
Ac no. 37187436193",16-Mar,,,2,https://x.com/JeremyOkello,https://x.com/JeremyOkello
H,@HeeranNdunda,A month ago a transformer serving kwa kalusya Dispensary/primary in Lukenya Machakos was vandalized! . Service delivery especially of the government owned Dispensary is at stake .We plead for assistance.,16-Mar,,,2,https://x.com/HeeranNdunda,https://x.com/HeeranNdunda
Loveday .A. Wanja,@LovedayWanja,No power Mtwapa marina area just before barrier one... Again.. it's becoming a norm... We only get good power service 3 days a week and it is costing us. Kindly work on this,16-Mar,,,3,https://x.com/LovedayWanja,https://x.com/LovedayWanja
Chuma Ni Ya Kenya,@Collyncee,@KenyaPower_Care Case reference 10597992 needs to be reopened as status quo remains with unserviceable streetlights not rectified for 6 months now since first report. Advise where to escalate this poor customer service with non responsiveness @KenyaPower @EnergyMinK,15-Mar,,,1,https://x.com/Collyncee,https://x.com/Collyncee
Abubakar,@Abubakar1531844,@KenyaPower_Care There's a pole which fell down yesterday outside Balozi Estate and no one bothers to fix it....!!!!!! Poor Service,15-Mar,,,2,https://x.com/Abubakar1531844,https://x.com/Abubakar1531844
Caitlin Seandel,@CaitlinsWerd,@KenyaPower_Care there are sparking power lines across from lavington mall over St.Austin service center,15-Mar,,,2,https://x.com/CaitlinsWerd,https://x.com/CaitlinsWerd
Jax #WhyILoveKenya,@Jackie_Arkle,"No electricity and they've ignored all calls. 

This is unacceptable service.  Tomorrow I'll call your DG.",14-Mar,,,1,https://x.com/Jackie_Arkle,https://x.com/Jackie_Arkle
WangaiM,@WMwaniki,"@KenyaPower_Care can't wait for the day you lose monopoly if this sector. We shall sing and dance because this is TERRIBLE service delivery, every day frequent blackouts?",14-Mar,4,,1,https://x.com/WMwaniki,https://x.com/WMwaniki
Noela,@Zippynoela,"Why do we have to suffer two days without electricity and your people in kakamega office are saying someone is coming and this "" person"" doesn't seem to have a name of contact?I think kakamega office is one of the worst when it comes to emergency and customer service#ipo siku",14-Mar,,,4,https://x.com/Zippynoela,https://x.com/Zippynoela
anita lukelesia,@anny_lukelesia,@KenyaPower_Care @KenyaPower  No lights for the past one week at Kisumu concrete area. How long does it take to replace a transformer. What's wrong with your service delivery?,14-Mar,,,1,https://x.com/anny_lukelesia,https://x.com/anny_lukelesia
Steve Mwanduka,@SteveMwanduka,@KenyaPower_Care @KenyaPower what does it cost to have power? The worst service with black-outs all the time.,14-Mar,,,,https://x.com/SteveMwanduka,https://x.com/SteveMwanduka
Dagitare,@One1Ubuntu,"Hi KPLC I've been trying to get clarity if the prepaid token service is up and running but nobody is responding!
I need to get back to work asap and there's no way I can do that without electricity!!",13-Mar,,,3,https://x.com/One1Ubuntu,https://x.com/One1Ubuntu
Kelvin Saitoti Naikuni,@kelvin_monroe_,@KenyaPower_Care you guys are very incompetent nowadays yaani for us to get to talk to customer care we wait for more than 10 minutes has happened thrice today waited for 17 minutes before my call was picked fix your customer care service!!!!,12-Mar,,,1,https://x.com/kelvin_monroe_,https://x.com/kelvin_monroe_
Chloe Rekelle,@CRekelle23,@KenyaPower_Care @KenyaPower I have been following up on R2110220600725 since May 2022. Your team has in multiple incidences mentioned to have escalated the matter with the last response in Nov 23. Does KPLC really reimburse people's money? Your Customer Service is wanting,12-Mar,,,1,https://x.com/CRekelle23,https://x.com/CRekelle23
Kamande_TheKopite,@zach_muiruri,"Kindly respond to messages, what's the essence of having the messaging service of one doesn't get feedback ?",12-Mar,1,,2,https://x.com/zach_muiruri,https://x.com/zach_muiruri
Bernard Ngari,@NgariBernard,@KenyaPower_Care Is there a time frame to put up with your appalling  service? Can barely sustain a feed for a day!,12-Mar,,,3,https://x.com/NgariBernard,https://x.com/NgariBernard
leonard omusebe,@leonardomusebe,With this modern tchny@kplc mmekataa ku improve on service delivery bado mna ration stima ...you people are jokers ... You ain't serious with life of Kenyans,12-Mar,,,,https://x.com/leonardomusebe,https://x.com/leonardomusebe
Ms Awori,@Awori,@KenyaPower_Care do something about your customer service staff. They are extremely rude!!! Hire for competence not ethnicity,11-Mar,,,1,https://x.com/Awori,https://x.com/Awori
Mdawanawaadieli,@mdawanawaadieli,"@KenyaPower_Care Reporting a Power outage occured this afternoon at Gatune, Nachu of Ruthigitti- Kamangu Area. 
Ref. 10823503
Reported via KPLC Self Service App.
cc. @KenyaPower",10-Mar,,,2,https://x.com/mdawanawaadieli,https://x.com/mdawanawaadieli
Kelvin Saitoti Naikuni,@kelvin_monroe_,@KenyaPower_Care you guys are very incompetent nowadays yaani for us to get to talk to customer care we wait for more than 10 minutes has happened thrice today waited for 17 minutes before my call was picked fix your customer care service!!!!,12-Mar,,,1,https://x.com/kelvin_monroe_,https://x.com/kelvin_monroe_
Chloe Rekelle,@CRekelle23,@KenyaPower_Care @KenyaPower I have been following up on R2110220600725 since May 2022. Your team has in multiple incidences mentioned to have escalated the matter with the last response in Nov 23. Does KPLC really reimburse people's money? Your Customer Service is wanting,12-Mar,,,1,https://x.com/CRekelle23,https://x.com/CRekelle23
Kamande_TheKopite,@zach_muiruri,"Kindly respond to messages, what's the essence of having the messaging service of one doesn't get feedback ?",12-Mar,1,,2,https://x.com/zach_muiruri,https://x.com/zach_muiruri
Bernard Ngari,@NgariBernard,@KenyaPower_Care Is there a time frame to put up with your appalling  service? Can barely sustain a feed for a day!,12-Mar,,,3,https://x.com/NgariBernard,https://x.com/NgariBernard
leonard omusebe,@leonardomusebe,With this modern tchny@kplc mmekataa ku improve on service delivery bado mna ration stima ...you people are jokers ... You ain't serious with life of Kenyans,12-Mar,,,,https://x.com/leonardomusebe,https://x.com/leonardomusebe
Ms Awori,@Awori,@KenyaPower_Care do something about your customer service staff. They are extremely rude!!! Hire for competence not ethnicity,11-Mar,,,1,https://x.com/Awori,https://x.com/Awori
Mdawanawaadieli,@mdawanawaadieli,"@KenyaPower_Care Reporting a Power outage occured this afternoon at Gatune, Nachu of Ruthigitti- Kamangu Area. 
Ref. 10823503
Reported via KPLC Self Service App.
cc. @KenyaPower",10-Mar,,,2,https://x.com/mdawanawaadieli,https://x.com/mdawanawaadieli
Trisha,@trishamatti,@KenyaPower_Care as usual someone has to make noise on all your platforms to be attended to. I live for the day we will get an alternative to this poor service.,10-Mar,,,,https://x.com/trishamatti,https://x.com/trishamatti
PatsyJames,@PatsyJa26446841,Hello please assist us customer's AC 23798952 this is too much we have no power supply second time this morning we are constantly on your ON OFF supply daily why we keep getting poor service poor management from you and your technical team please assist us begging customer's,10-Mar,1,1,2,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
(((Khalid H Ali))),@Khalidhajiali01,"@KenyaPower_Care why is my Mtr Number invalid when I try to use your online service, but when buying tokens is valid and I get tokens!!!! ???? 
Mtr No: 14253348917 !!!! Help me out here!!!!",9-Mar,,,3,https://x.com/Khalidhajiali01,https://x.com/Khalidhajiali01
faizan malik,@faizanm44567561,@KenyaPower_Care Good evening I have no power since afternoon and have not got any service kindly sort me out,9-Mar,,,1,https://x.com/faizanm44567561,https://x.com/faizanm44567561
H,@HeeranNdunda,"Inquiry:Transformer serving  kwa kalusya Dispensary/Primary and its environs(Location:machakos county, Muthwani ward),was unfortunately vandalized a month ago and the power outage has really affected our service delivery especially the health facility! Will appreciate assistance",9-Mar,,,2,https://x.com/HeeranNdunda,https://x.com/HeeranNdunda
Engineer Mboga,@mbogason,Kindly attend to this service line at the verge of an accident off Oyugis/ Rodi Road just after Dol Kodera shopping center from Oyugis. The nearest prepaid meter number is 37175744228.,9-Mar,,,2,https://x.com/mbogason,https://x.com/mbogason
Moses Kiprono,@MosesKi77262424,@KenyaPower_Care @davis_chirchir @WilliamsRuto black out every after 30mins. We need quality service or privatise.,7-Mar,,,,https://x.com/MosesKi77262424,https://x.com/MosesKi77262424
Sine Khan Jr,@sinekhanjr01,Very useless services i have been trying to get in touch with your customer service representative but i am on hold for the last 45 mins,6-Mar,,,3,https://x.com/sinekhanjr01,https://x.com/sinekhanjr01
Mdawanawaadieli,@mdawanawaadieli,"^DB, already reported the matter with details on the the KPLC Self Service App. Ref. 10792324
KPLC team visited the area but ""could not locate"" the transformer.",6-Mar,,,,https://x.com/mdawanawaadieli,https://x.com/mdawanawaadieli
SP ICGLR,@ServiceICGLR,Please assist we don’t have power at Platinum ll next to Banana substation. A/c 14253167440. Asante!,6-Mar,,,3,https://x.com/ServiceICGLR,https://x.com/ServiceICGLR
kinyungu njoroge,@NjorogeKinyungu,37267021840 6days no electricity tried to contact your service numbers but no response,5-Mar,,,1,https://x.com/NjorogeKinyungu,https://x.com/NjorogeKinyungu
𝓢𝓱𝓲𝓵𝓵𝓪𝓱,@shillakimm,"@KenyaPower_Care This issue has not been resolved, 48 hours later!!! Really?? What kind of “public service” is this? Nkt! 

@KenyaPower_Care @KenyaPower_Care @KenyaPower_Care @KenyaPower_Care @KenyaPower_Care",5-Mar,,,1,https://x.com/shillakimm,https://x.com/shillakimm
Martin kimuhu,@martoe76,@KenyaPower_Care for the second day running..no power . 10793029 and 10797320. Two references..no action.  When we finally switch to solar you will loose out and wish you offered  enter service. Time is coming,5-Mar,,,3,https://x.com/martoe76,https://x.com/martoe76
Bernard Ngwiri,@BernardNgw66971,Ruiru bypass three weeks bila power n your people seems not to be concerned... substandard service,5-Mar,,,3,https://x.com/BernardNgw66971,https://x.com/BernardNgw66971
Konji,@PublicIntrst101,"@KenyaPower_Care , it's 2pm na power bado. 

Are you not the people who claim that efficiency and prompt service delivery are your dogmas

Well, Assuredly, it's in our mutual interest that you restore power now",5-Mar,,,1,https://x.com/PublicIntrst101,https://x.com/PublicIntrst101
Raquel Osman,@raquel_osman,@KenyaPower_Care be serious. Customer service yet no communication on your end. Some houses don't have lights whilst others do.,4-Mar,,,,https://x.com/raquel_osman,https://x.com/raquel_osman
Konji,@PublicIntrst101,"@KenyaPower_Care , it's 2pm na power bado. 

Are you not the people who claim that efficiency and prompt service delivery are your dogmas

Well, Assuredly, it's in our mutual interest that you restore power now",5-Mar,,,1,https://x.com/PublicIntrst101,https://x.com/PublicIntrst101
Raquel Osman,@raquel_osman,@KenyaPower_Care be serious. Customer service yet no communication on your end. Some houses don't have lights whilst others do.,4-Mar,,,,https://x.com/raquel_osman,https://x.com/raquel_osman
Matara,@denrito_dennis,"@KenyaPower_Care since your X customer service also goes on weekend, isn't it time you reply to my DM now that it's Monday.",4-Mar,,,1,https://x.com/denrito_dennis,https://x.com/denrito_dennis
PatsyJames,@PatsyJa26446841,AC 23798952 all night no power supply up to now this is all the time you have poor service poor management poor customer care poor technical team here no response no assistance from you or your technical team,3-Mar,1,1,1,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
PatsyJames,@PatsyJa26446841,Hello kenya power care AC 23798952 all night we been in darkness no power supply still no assistance from you or your technical team no response yet poor service poor management poor customer care,3-Mar,1,1,,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
PatsyJames,@PatsyJa26446841,Hello kenya power care AC 23798952 we in darkness all evening all night no assistance from you or your technical team here no response either assist us begging customer's for service that is poor service poor management from you guys,3-Mar,1,1,,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
PatsyJames,@PatsyJa26446841,Haki kenya power care AC 23798952 you guys take the biscuit we in darkness no power supply you are indengering patients lives at home using medical equipment you guys don't care don't respond don't answer us customer's poor management poor service honestly it a shame,3-Mar,1,1,,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
PatsyJames,@PatsyJa26446841,I think kenya power care have also gone with the electricity no response from them or their technical team customer's begging for their poor service AC 23798952 we in darkness 4th time today on your ON OFF supply daily this is happening why with all the mantaince,3-Mar,1,1,1,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
PatsyJames,@PatsyJa26446841,Hello please assist us customer's today it's the 4th time we been on your ON OFF on off system now power supply has gone again AC 23798952 not good service honestly daily we not on your maintenance list either please assist us customer's ASAP thanks,2-Mar,1,1,,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
Beatrice Njambi,@Njambi2011,@KenyaPower_Care in the dark since early morning and looks like we will carry this on for the night. How can/ does one get faster response from you? It is so draining to keep following up this much for a service,2-Mar,,,4,https://x.com/Njambi2011,https://x.com/Njambi2011
Benson,@_itsBenson,@KenyaPower_Care kitengela office down. No body responding to your customers service nos the whole day!!,2-Mar,,1,,https://x.com/_itsBenson,https://x.com/_itsBenson
Buddy,@sila_kibuku,@KenyaPower_Care we have a power outage at   kathale area  around machakos town for 3 days. You've got to do sth. You have had really poor service around this area,2-Mar,,2,2,https://x.com/sila_kibuku,https://x.com/sila_kibuku
Kenyan Watch Dog,@WatchDogKE1,"Unfortunately per your DM supply is not yet back its now 1 week +++ of no electricity supply ,who will really help now desperate customer s! Is anything working at all all details shared on DM..reminders daily! Just have some customer service if there any left at all sad.",2-Mar,,,1,https://x.com/WatchDogKE1,https://x.com/WatchDogKE1
Kenyan Watch Dog,@WatchDogKE1,"Unfortunately per your DM supply is not yet back its now 1 week +++ of no electricity supply ,who will really help now desperate customer s! Is anything working at all all details shared on DM..reminders daily! Just have some customer service if there any left at all sad.",2-Mar,,,,https://x.com/WatchDogKE1,https://x.com/WatchDogKE1
Suzzie Mburu,@Sue_W_Mburu,"I had already reported it, inboxed you guys my account plus phone number and  called your customer service this afternoon.. Anyway, the lights are back.",1-Mar,,,,https://x.com/Sue_W_Mburu,https://x.com/Sue_W_Mburu
Aggrey Alwala,@AlwalaAggrey,"The response is just the normal chitchat you give what we need is prompt service, subjecting your customers to a whole day outage without any notice and them losing their daily income is a worse customer service scenario",1-Mar,,,1,https://x.com/AlwalaAggrey,https://x.com/AlwalaAggrey
Ralph Rianto,@riantoralph,"Narok KPLC has refused to reconnect a service line reported 4 days ago, it's now 5days without power here in Narok TOTAL area .. reported in person, ive followed up with a calls and all i get is """"tumetumana'' less than 2kms from kpls office...any help please ?",1-Mar,,1,1,https://x.com/riantoralph,https://x.com/riantoralph
Ralph Rianto,@riantoralph,"@KenyaPower_Care 
Narok KPLC has refused to reconnect a service line reported 4 days ago, it's now 5days without power here in Narok TOTAL area .. reported in person, ive followed up with a calls and all i get is """"tumetumana'' less than 2kms from kpls office...any help please ?",1-Mar,,,3,https://x.com/riantoralph,https://x.com/riantoralph
Suluhu Mediation Centre,@SuluhuCentre,How does one get assistance from KP? Have written to your DM and right now at your Kiambu offices and no one to serve? Your self service also not responsive and your lines don't get answered?,1-Mar,,,1,https://x.com/SuluhuCentre,https://x.com/SuluhuCentre
Stephen Maina,@simainah,@KenyaPower_Care An area going without power for four days is denying the customers their rights to light yet they pay for the service. Secondly KPLC is silent and doing nothing to rectify the situation around 87 despite the reporting of the failure. Ref Account 37163468657,29-Feb,,,1,https://x.com/simainah,https://x.com/simainah
maggy maggie,@MaggyM_Ke,"@KenyaPower_Care we do not have power in Muguga, near Muguga Primary School for a week now, in Kiambu county. How come we are not getting any service.. It's so frustrating",29-Feb,,,,https://x.com/MaggyM_Ke,https://x.com/MaggyM_Ke
The JEqx,@TheJEQuation,"Seriously, no response on the Garden Estate - Thome power outage 40 hours later after raising queries even on DM??? What a service!",29-Feb,1,,,https://x.com/TheJEQuation,https://x.com/TheJEQuation
SP ICGLR,@ServiceICGLR,Please assist we don’t have power at Platinum ll next to Banana substation. A/c 14253167440. Asante!,29-Feb,,,2,https://x.com/ServiceICGLR,https://x.com/ServiceICGLR
Samantha anzemo,@Samanthaanzemo1,"Hello south c areas mahiu mahiu road no lights what’s happening .one cannot lodge a complaint on your system it’s saying ,service is unavailable",29-Feb,,,3,https://x.com/Samanthaanzemo1,https://x.com/Samanthaanzemo1
Mathenge,@MeruCCTV,"Day two without power in Meru just above the kinoru stadium na hamna chill's, I have reported the matter but have not seen any of your technical team on sight, have heard it's a transformer problem  very poor customer service, wenye tuko na fridges tumekapitia",29-Feb,,,2,https://x.com/MeruCCTV,https://x.com/MeruCCTV
Not_Kande,@IsThat_Kande,@KenyaPower_Care Muthiga-Regen hakuna stima since very early in the morning. Just Like that without any notification and non of your customer service is saying anything.. What's up,29-Feb,1,,,https://x.com/IsThat_Kande,https://x.com/IsThat_Kande
Kenny Mundu10,@KennyMundu10,@KenyaPower_Care what’s up with power in malindi we have been out of service for almost 3hours now.,28-Feb,,,,https://x.com/KennyMundu10,https://x.com/KennyMundu10
Fred ngure,@Phreddyhardy,Congratulations on your incompetence and consistency on being the worst service providers. No power in ruaka and muchatha since yesterday 3pm. Hope y'all get awards,28-Feb,1,,2,https://x.com/Phreddyhardy,https://x.com/Phreddyhardy
Mdawanawaadieli,@mdawanawaadieli,"After numerous posts reminding @KenyaPower of power outage at Gatune in Nachu of Ruthigitti-Kamangu area, an attempt to restore service yielded power that cannot charge even a portable pocket radio let alone a smart phone.
Ref 10746923",28-Feb,1,,1,https://x.com/mdawanawaadieli,https://x.com/mdawanawaadieli
Raquel Osman,@raquel_osman,@KenyaPower_Care will we wait until the kingdom comes in order to be attended or till the fourth horseman appears signalling the apocalypse? A whole 24hrs and nada. Assurances but no tangible results. 24/7hr customer service my left foot. Nkt.,28-Feb,,,2,https://x.com/raquel_osman,https://x.com/raquel_osman
Theodore Roosevelt,@AggreyMabolo,"@KenyaPower_Care 
What the hell is this ?I bought Power token yesterday 27th Feb 6pm haven't received token message till now at 9.18am Wednesday 28th Feb and all my communication to KPLC goes unanswered.What type of service is this? @StateHouseKenya",28-Feb,,,2,https://x.com/AggreyMabolo,https://x.com/AggreyMabolo
Kdog,@kdog7868,@KenyaPower_Care power gone since yesterday 4pm. When are you planning to restore? Acc 1083716. Total disappointment in KPLC service. KPLC Phone lines are down too,28-Feb,,,,https://x.com/kdog7868,https://x.com/kdog7868
