Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Richard Njenga,@richardnjenga82,"@KenyaPower_Care 
 NO power in Ruiru murera  meter no  54403853994
Please assist.We are at the end of  Kimbo matangi road.
Transformer number 26583",23-Jan-22,,,,,
Bazenga,@john_giks,"Transformer is in Kīhīndu village of Rwathia sub-location,Kangema sub county. Your team can get directions from Rwathia shopping centre.",23-Jan-22,,,,,
Justus mwirigi,@Justusmwirigi1,@KenyaPower_Care I want inform about the lost stima in one line in mikindani Mombasa county that's there's guys who had been switching of the transformer each and every day saa moja jioni why and even today they're going to do it and you are still there silent why,23-Jan-22,,,1,,
Shiku,@bettygi33,@KenyaPower_Care we have issues for a long time now in our community. The transformer is overused so alway going off. Lights go up to a week. Can the transformer be upgraded for the expanding community. No lights from Friday meter no. 54403514224. Between lussigiti and kamangu .,23-Jan-22,,,,,
Jamlick Kogi-MC KOGI,@McKogi,Noted. We hope your team gets us a  transformer that is in good shape and change the faulty one that is currently serving our area.,23-Jan-22,,,,,
Paul Meltus,@MeltusPaulo,Thanx just recieved a call from KPLC and given the number 0720466089 for the direction to where the transformer is.,23-Jan-22,,,1,,
Bazenga,@john_giks,@KenyaPower_Care @KenyaPower  power outage at account no. 39132600 since yesterday noon. Seems problem is at  Transformer No. 86285 Rwathia. Please send help,23-Jan-22,,,1,,
Mungai Kihanya,@mungaikihanya,"33 hours now

Still no power

Are you sure there anything being dode at all?

I have now found that one block in our compound has had power all this time. It means that one phase has dropped...

Still not seen anyone at the transformer...",23-Jan-22,,,1,,
Seagul cgal,@Seagulcgal,"D.O this was resolved ,however we would want a lasting solution to the power frequent power outages in Utawala,Mihango medina area?something is wrong because residents can't even use microwaves in the houses else lights will go off!Do we have a faulty or substandard transformer",23-Jan-22,,,1,,
Mungai Kihanya,@mungaikihanya,"33 hours now

Still no power

Are you sure there anything being dode at all?

I have now found that one block in our compound has had power all this time. It means that one phase has dropped...

Still not seen anyone at the transformer...",23-Jan-22,,,1,,
Seagul cgal,@Seagulcgal,"D.O this was resolved ,however we would want a lasting solution to the power frequent power outages in Utawala,Mihango medina area?something is wrong because residents can't even use microwaves in the houses else lights will go off!Do we have a faulty or substandard transformer",23-Jan-22,,,1,,
Prudyyy,@Prudy_A,"There hasn't been power in Abom sublocation, Ndira area in Siaya County for a month now and its an issue with the transformer blast. My cucu who lives to survive on machines isn't finding it easy coz we resorted to using a generator to keep her alive coz of the machines she uses",22-Jan-22,1,,3,,
kizyitoharriet,@kizirriette,"@KenyaPower_Care can you guys fix our transformer once n for all inashinda ikiachilia flat inakosa lights..and the whole area has power.
This has been the issue since 1st January",22-Jan-22,,,1,,
kizyitoharriet,@kizirriette,Can you talk to your people to fix the transformer at kihara opp.bng once and for all,22-Jan-22,,,,,
Mungai Kihanya,@mungaikihanya,"21 hours of powerlessness and still counting. No one from Kenya Power has come to the area - I can see affected transformer from my window!

Since last night when we heard an explosion, no one has come to check.",22-Jan-22,,,1,,
Wazi,@otherafrikan,"@KenyaPower_Care a section of Tuala town, next to Sigma Feeds, in ongata rongai, is in darkness, a transformer has blown. Urgent, please help.",22-Jan-22,,,1,,
Rupsha R Banerjee,@rafiki80,"@KenyaPower_Care Hi, I am from Mountain View Estate and on the Acacia Court Road there is a sound as if a transformer is going to blow and sparks flying. We are hearing it from our house but not sure which pole it is. Could someone please come and get it checked. A/C 21440789",22-Jan-22,,,1,,
Georges,@oukogeorge,We are having hanging cables at the transformer and it’s not safe for people and children passing by. It’s is time bomb. Deal with it.,22-Jan-22,,,,,
#MKENYA_DAIMA,@D_keya23,@KenyaPower_Care 2nd day still no respond from you people 2nd say in darkness after transformer blast i contacted you people only to be given a bushed lie we are in darkness hers at Gims academy kangemi near memorial park after a huge blast of the transformer,22-Jan-22,,,1,,
Nyamweya Bw' Omari,@NyamweyaBwOmari,"Hey ^MW. The power at the neighbour hood had gone off for a month or two because of short circuiting in some transformer or something of the sort.
When the power came back, ikachoma the meter (according to a Kenya Power guy who came to the site). Does this problem need a code?",22-Jan-22,,,,,
Otunga,@zakhrahruty,@KenyaPower_Care since Mon you came took the transformer hatuna stima till now ....Total kamulu aka Kwa muchai more than 30 houses affected no communication,22-Jan-22,,,1,,
Omboto Nahashon,@OmbotoNazo,"@KenyaPower_Care we have been having power outrage in Gitwebe area in Magwagwa sub-locationfor weeks now, transformer had problems you brought another old transformer which exploded immediately.Businnes are paralysed, kindly be swift to attend this as soon as possible.",22-Jan-22,,,1,,
#MKENYA_DAIMA,@D_keya23,Stop lying stop lying nobody from your team came to check my house faces the transformer directly i saw nobody,21-Jan-22,,,,,
Wayne Gakuo,@wayne_gakuo,"@KenyaPower_Care @KenyaPower
Today's a really bad day to play with those power transformers. No power in Mishomoroni, Mombasa since 5pm. What's going on?",21-Jan-22,1,,1,,
Alice Wairimu,@Aliwanjo,"Did you read my concerns? It’s not my line. It’s main lines transformers at karura kibagare. Nearest landmark is St. John ACK church, karura",21-Jan-22,,,1,,
The Vibrating Lawyer,@BeverleyMunga,"@KenyaPower_Care the transformer in Kihara Market that is outside Sheridans wines and spirits in Gachie is currently in flames- Account number- 37176486720
It burst last night.
Affecting power.",21-Jan-22,,,1,,
EddieMcfc,@McfcEddie,@KenyaPower_Care Why are we not getting feedback about that transformer that exploded in ruaka guys have had no lights since yesterday night,21-Jan-22,,,,,
#MKENYA_DAIMA,@D_keya23,Transformer blast at kangemi near memorial park opposite Gims school black out every where do you guys want houses to burn so that you can respond the transformer is also near a school where children are attending be responsible for once in your life and respond,21-Jan-22,,,1,,
Jijo,@gamzaify,@KenyaPower_Care look into the team that works around ruaka. Your transformers barely last 2weeks before they blow after being replaced. No power since yesterday ac no 37165143142,21-Jan-22,1,1,1,,
Tony 254ke,@TonyVyce,@KenyaPower_Care @KenyaPower Good morning. Ref No 7625468. Second DAY now. Why cant u ask ur team to come fix the damn fuses on the transformer n reconncect a line that cut n is lying on top of vibandas. It shld b treated with urgency it deserves,21-Jan-22,,,1,,
Wayne Gakuo,@wayne_gakuo,"@KenyaPower_Care @KenyaPower
Today's a really bad day to play with those power transformers. No power in Mishomoroni, Mombasa since 5pm. What's going on?",21-Jan-22,1,,1,,
Alice Wairimu,@Aliwanjo,"Did you read my concerns? It’s not my line. It’s main lines transformers at karura kibagare. Nearest landmark is St. John ACK church, karura",21-Jan-22,,,1,,
The Vibrating Lawyer,@BeverleyMunga,"@KenyaPower_Care the transformer in Kihara Market that is outside Sheridans wines and spirits in Gachie is currently in flames- Account number- 37176486720
It burst last night.
Affecting power.",21-Jan-22,,,1,,
EddieMcfc,@McfcEddie,@KenyaPower_Care Why are we not getting feedback about that transformer that exploded in ruaka guys have had no lights since yesterday night,21-Jan-22,,,,,
#MKENYA_DAIMA,@D_keya23,Transformer blast at kangemi near memorial park opposite Gims school black out every where do you guys want houses to burn so that you can respond the transformer is also near a school where children are attending be responsible for once in your life and respond,21-Jan-22,,,1,,
Jijo,@gamzaify,@KenyaPower_Care look into the team that works around ruaka. Your transformers barely last 2weeks before they blow after being replaced. No power since yesterday ac no 37165143142,21-Jan-22,1,1,1,,
Tony 254ke,@TonyVyce,@KenyaPower_Care @KenyaPower Good morning. Ref No 7625468. Second DAY now. Why cant u ask ur team to come fix the damn fuses on the transformer n reconncect a line that cut n is lying on top of vibandas. It shld b treated with urgency it deserves,21-Jan-22,,,1,,
#MKENYA_DAIMA,@D_keya23,@KenyaPower_Care transformer blast at kangemi near memorial park blackout every where do something pliz,21-Jan-22,,,,,
Sue Kayitesi,@RahmaTheRevert,@KenyaPower_Care what's happening with power transformer has blown up again! Please check DM @KenyaPower you make working from home extremely difficult!,21-Jan-22,,,,,
EddieMcfc,@McfcEddie,@KenyaPower_Care Ruaka power hasn’t been restored after that transformer blast last night and no feedback whatsoever,21-Jan-22,,,,,
The Vibrating Lawyer,@BeverleyMunga,"@KenyaPower_Care no power at Kihara market area, Gachie. The transformer outside Sheridans wines and spirits keeps blowing up 
Account number 
37176486720",21-Jan-22,,,1,,
MaryKibe,@Mk_poppins,"Mad transformer explosion yesterday around 8pm, that's what caused the power fail till now. Do we need to wait until 5pm?",21-Jan-22,,,,,
Alice Wairimu,@Aliwanjo,@KenyaPower_Care  there are some main lines taking power to sub-stations. Their transformers at karura kibagare have been making loud weird noises for the past few weeks. Hope you don’t wait for disaster to strike before checking them out.,21-Jan-22,,,,,
Terrtu,@Justkevikruzzie,"@KenyaPower_Care Hello. No electricity in our group of houses again. Transformer fault. 37181767502. Nyotu Road, Ongata Rongai. Please attend to it urgently.",20-Jan-22,,,1,,
Thungu,@GThungu,"Gachie, Gichagi. We are very disappointed by the state of affairs. Outages day in day out. Why can't KPLC add a transformer.",20-Jan-22,,,,,
Esquire_AA,@abudexy1,@KenyaPower_Care transformer explosion at Ruaka junction causing a huge blackout in Ruaka. Urgently deal!,20-Jan-22,,,,,
Dun,@its_dunM,"@KenyaPower_Care No power in Joyland, Equity bank and other areas Ruaka. Hearing of a blown transformer",20-Jan-22,,,,,
The Vibrating Lawyer,@BeverleyMunga,This is becoming annoying and irritating. How long will it take you guys to fix the issue once and for all instead of coming every few days to fix the transformer outside Sheridans wines and spirits in Kihara market?,20-Jan-22,,,1,,
tony nabiliki,@Nabiliki,@KenyaPower_Care no power at Donholm phase 8 near the Jacaranda round about. After an incident with a transformer.. no 14242960491,20-Jan-22,,,1,,
Mabior Riegi June Janam,@OderoJune,"@RERECMashinani @MillieMabona @FredMatiangi @StateHouseKenya 
The transformer here in below is not working now almost 2 years.",20-Jan-22,,,1,,
tony nabiliki,@Nabiliki,@KenyaPower_Care no power at Donholm phase 8 near the Jacaranda round about. After an incident with a transformer.. no 14242960491,20-Jan-22,,,1,,
Mabior Riegi June Janam,@OderoJune,"@RERECMashinani @MillieMabona @FredMatiangi @StateHouseKenya 
The transformer here in below is not working now almost 2 years.",20-Jan-22,,,1,,
Stephanie H,@StephHaase,@KenyaPower_Care still no power following the transformer fire on Rose Lane. When should we expect to have it back?,20-Jan-22,,,1,,
D.K Mbagara,@danielkin23,@KenyaPower_Care kusema ukweli this is disgusting now. For the last 36hrs we’ve had power for less than 3 hours in total. All the neighborhood has power except our section. The Nkoroi transformer along Kanisani road has a problem. Fix it and find a permanent solution.,19-Jan-22,3,1,1,,
Richard Njenga,@richardnjenga82,"@KenyaPower_Care 

NO power in Ruiru murera  meter no  54403853994
Please assist.We are at the end of  Kimbo matangi road.
Transformer number 26583",19-Jan-22,,,,,
dennis mungai Btk,@dennisb92227015,"@KenyaPower_Care Token number 37164169239, there is a Catholic church st.Ann's kagongo.
 The whole area there is no power the transformer imetoa moto stima zkazima.
 
This is the same problem we have been reporting since last year but no one is working on it every time",19-Jan-22,,,,,
MauMau,@OSANOREGE,"Since the transformer is faulty, is the team going to replace it or??",19-Jan-22,,,,,
Stephanie H,@StephHaase,@KenyaPower_Care we still don’t have power after yesterday’s transformer fire and today fixing attempts. See DM for account number,19-Jan-22,,,,,
Lixxyawinja,@lixxyawinja,@KenyaPower_Care Hello there are no lights in pipeline embakasi near quickmart supermarket meter number 14243280238. There is a problem with our transformer the lights keep going on and off kindly assist,19-Jan-22,,,,,
CGENPIX Photography,@cgenpix,@KenyaPower_Care @KenyaPower URGENT there is a transformer about to explode in Karura kanyungu near ACK CHURCH It keeps sparking and make very loud noises kindly ASSIST,19-Jan-22,,,1,,
#TheDemocrat,@ejnyamogo,"@KenyaPower_Care @KenyaPower to end cases of vandalism and thefts of transformers around the country, why can’t you install these #Transformers at protected areas like #PolicePosts #PoliceStations #Schools Gated and protected #Churches #MedicalFacilities among others? @KTNNewsKe",19-Jan-22,,,,,
Thomas Sankara,@Gitahi_D,"No need for that, Kihunguro has one transformer and your guys have been coming here sniffing at the lines and going , leaving us with no power, Ruiru team knows about. It's day 4 of counting losses.",19-Jan-22,1,,1,,
draw,@jeoffreyjeoff,Hello @KenyaPower_Care the transformer for meter 37163050786 has a problem. It has low that since yesterday the power output can't light any bulb,19-Jan-22,,,,,
Tommy kibet,@Eng_Einstein,Ref 7537182 when will we have the transformer issue sorted? 2 weeks with no power,19-Jan-22,,,1,,
Njoro,@GNjorogeKe,@KenyaPower_Care there's a transformer that has just exploded within my area limuru. Alot of electrical appliances have been destroyed. There's still black out all over the town.,19-Jan-22,,,2,,
Joy Mutai,@JoyMutai0,This is the same information we received week 1- faulty transformer. How long do you anticipate repair/replacement? 4 weeks has caused a lot of inconveniences.,19-Jan-22,,,1,,
Luke Ken Kimani,@Change_In_LUCAS,"@KenyaPower_Care Transformer just blew adjacent to Kirigiti Stadium, acc. No. 37228012847",19-Jan-22,,,2,,
Celestine Juma,@CelestineJuma1,"Hello , what's happening in D.r Nganga primary? The whole week without power and nothing is done ,this is not fair at all, kindly come and check your transformer",19-Jan-22,,,,,
Onedaggy,@OneDaggy,@KenyaPower_Care We want power back. 2 weeks now no power no @KenyaPower_Care  on the  ground with loosely hanging power lines and a faulty transformer. Despite numerous reports nothing is happening. Form ni gani?,18-Jan-22,,,,,
Thomas Sankara,@Gitahi_D,"No need for that, Kihunguro has one transformer and your guys have been coming here sniffing at the lines and going , leaving us with no power, Ruiru team knows about. It's day 4 of counting losses.",19-Jan-22,1,,1,,
draw,@jeoffreyjeoff,Hello @KenyaPower_Care the transformer for meter 37163050786 has a problem. It has low that since yesterday the power output can't light any bulb,19-Jan-22,,,,,
Tommy kibet,@Eng_Einstein,Ref 7537182 when will we have the transformer issue sorted? 2 weeks with no power,19-Jan-22,,,1,,
Njoro,@GNjorogeKe,@KenyaPower_Care there's a transformer that has just exploded within my area limuru. Alot of electrical appliances have been destroyed. There's still black out all over the town.,19-Jan-22,,,2,,
Joy Mutai,@JoyMutai0,This is the same information we received week 1- faulty transformer. How long do you anticipate repair/replacement? 4 weeks has caused a lot of inconveniences.,19-Jan-22,,,1,,
Luke Ken Kimani,@Change_In_LUCAS,"@KenyaPower_Care Transformer just blew adjacent to Kirigiti Stadium, acc. No. 37228012847",19-Jan-22,,,2,,
Celestine Juma,@CelestineJuma1,"Hello , what's happening in D.r Nganga primary? The whole week without power and nothing is done ,this is not fair at all, kindly come and check your transformer",19-Jan-22,,,,,
Onedaggy,@OneDaggy,@KenyaPower_Care We want power back. 2 weeks now no power no @KenyaPower_Care  on the  ground with loosely hanging power lines and a faulty transformer. Despite numerous reports nothing is happening. Form ni gani?,18-Jan-22,,,,,
jamaly asmani,@AsmaniJamaly,"Transformer blew up Misanga area,Bungoma county,Tongaren....since Saturday mid day...in darkness,ni repair works noted so far",18-Jan-22,,,1,,
Andy_Sparks,@andy__sparks,"@KenyaPower_Care There is a Faulty line and Transformer in Mwihoko, Kwa Chief Area. No power since Sunday.",18-Jan-22,,,1,,
Bicycle Kick United,@Tiraithi_,"@KenyaPower_Care @KPLCke this is an electricity post in town holding a transformer. You are wanting until it falls down and cause blackout then you blame a monkey for it.? Endeleeni kukata stima badala ya mend this kind of mess.
Mwîki stima have low voltage 37228614626.",18-Jan-22,,,,,
Waweru Boniface,@boniface_waweru,@KenyaPower_Care  37196381364 Lari Escarpment has no power for the last eleven days. A transformer is the cause of all this mess. When will it ever been replaced if at all you have such plans?,18-Jan-22,,,,,
Kings.,@johnkings__,@KenyaPower_Care Transformer burst at St Michael's chokaa area,18-Jan-22,,,,,
Njeri Gitau (BreshBrandsEnterprises),@bresh_brenda,Our problem is the FUSE. If you can only come and return it back to the transformer we will be sorted.,18-Jan-22,,,1,,
FATEREKI®,@PattoMD,"@KenyaPower_Care We have been experiencing power blackout at Riverside estate, Juja, off Kenyatta Road just b4 Kimunyu due to faulty transformer. Send your patrol technicians to address the issue",18-Jan-22,,,1,,
Stephanie H,@StephHaase,@KenyaPower_Care smoke smell coming from a transformer on Rose Lane off Rose Ave. White powder underneath and behind.,18-Jan-22,,,1,,
mandela maweu,@mandelamaweu,Just sort that transformer issue at a place called Maiani. It’s a community problem and has been with us for the last 10 years.,18-Jan-22,,,1,,
"K. Kithinji, CS(K), CPA(K)",@kithinji__,"@KenyaPower_Care 
There's a transformer that's just fallen on Elgeyo Marakwet Road off Ngong Road near ""3 Dee""
Urgently send a team",18-Jan-22,,1,2,,
Esther K. Mwangi,@EstherKonyu,"@KenyaPower_Care for the 3rd day now we're without power. This time due to a transformer failure this morning. Ruaka, Gachira-ini area. Can this be sorted out ASAP?",18-Jan-22,1,,,,
I am Kenya,@kingdivas,Your people are there and still the transformer keep exploding. I hope they manage to fix it,18-Jan-22,,,1,,
Joice Ndambuki,@JoiceNdambuki,"No power in kiserian town the transformer which is near migon house. The transformer was on fire during day time leading to high voltage power in our houses. Destroying everything, bulbs, appliances. Nothing is done till now..the power is off for almost 7hours now. It's a shame!!",18-Jan-22,,,1,,
Anto Diouf,@AnthonyWahito,"What is your projected completion date?As a first aid procedure why can't you do a phase change over as you fix your faulty transformer?
I don't think our domestic usage can or shall overload the remaining phases..
We are counting loses based on the fact we had refrigerated produ",18-Jan-22,,,1,,
Ryan Ndeto,@NdetoRyan,"Power keeps coming and going. 
Please fix it or get that new transformer that you keep mentioning since this one is overloaded.",18-Jan-22,,,1,,
A. kigotho,@GithaeU,"@KenyaPower_Care Kplc, how long does it take to restore power if it is a transformer blew up? For acc 14246226154 and its sarounding since Dec 24th no power. Every time you are in the process of procurring. We need power",18-Jan-22,,,1,,
Wamuyu Kangethe (Wakili Msanii),@jacintakangthe1,@KenyaPower_Care kindly come check the transformer on Chania Avenue Kilimani next to Ler Apartments. It is sparking.,18-Jan-22,,,,,
wairimu Gitau,@rimo_g,"We haven't had power from yesterday 6.30pm at suguta Road. A transformer outside our apartment blew and was sparking and we asked for assistance. Your team has been on the ""way from then"". We still do not have power and the transformer still sparks and light flickers.",18-Jan-22,,,,,
Osadhi Joan,@JoanOsadhi,12hrs blackout. AIC Ngong hills. Tired of frequent blackout all years. Get a permanent solution to our ever tripping transformer,18-Jan-22,,,,,
Osadhi Joan,@JoanOsadhi,@KenyaPower_Care 13hrs blackout. AIC Ngong hills. Tired of blackouts every three or 4 days. Give a permanent solution to our transformer,18-Jan-22,,,,,
Winnie,@Winnie73993501,"@KenyaPower_Care  we have been having power issues. The power is not stable. It keeps fluctuating. A transformer not far from home exploded on sunday and from that time we have been having power issues. I am in Gachie, Honeybee apartments. Kindly help us.",18-Jan-22,,,1,,
K,@Tange_rine_,"@KenyaPower_Care hey, there's a section of Lantana Rd/David Osieli Rd westlands that doesn't have power. This happens almost twice weekly and apparently the problem is a fuse on the David Osieli Rd transformer. Why can't it be permanently fixed, we are tired",17-Jan-22,,,1,,
Omuombo Atieno,@duniainamambo,@KenyaPower_Care we have not had stable elec since 3.30pm. Transformer in estate blown up twice. Still waiting on response team. MNo. 04216886012.,17-Jan-22,,,1,,
Onedaggy,@OneDaggy,@KenyaPower_Care So we won't have electricity because we don't matter? We have reported of a faulty transformer you installed yet no action. 2 weeks running nothing is happening. Is it a favor to be connected?,17-Jan-22,,,,,
Carol Wanjiru,@CarolWa32028604,We have no lights at Kasarani sports view a transformer behind Kassmatt supermarket Kasarani.  Can you fix it?,17-Jan-22,3,,1,,
James Mwangi,@jaythuo,"We are always told we are outside transformer coverage,",17-Jan-22,,,,,
ChiChi Leting,@Chichi_Leting,"@KenyaPower_Care @KenyaPower 
Power outage since  6 pm in Area: Ndovu (Ainabtich transformer ).
 Land mark: safaricom cell tower.
Kindly assist us.",17-Jan-22,,1,1,,
Onedaggy,@OneDaggy,@KenyaPower_Care So we won't have electricity because we don't matter? We have reported of a faulty transformer you installed yet no action. 2 weeks running nothing is happening. Is it a favor to be connected?,17-Jan-22,,,,,
Carol Wanjiru,@CarolWa32028604,We have no lights at Kasarani sports view a transformer behind Kassmatt supermarket Kasarani.  Can you fix it?,17-Jan-22,3,,1,,
James Mwangi,@jaythuo,"We are always told we are outside transformer coverage,",17-Jan-22,,,,,
ChiChi Leting,@Chichi_Leting,"@KenyaPower_Care @KenyaPower 
Power outage since  6 pm in Area: Ndovu (Ainabtich transformer ).
 Land mark: safaricom cell tower.
Kindly assist us.",17-Jan-22,,1,1,,
Gerishom,@G01561200,Still no power today around njiru ..transformer blew up,17-Jan-22,,,,,
Nyar Japuonj,@oganachogo,@KenyaPower_Care a transformer blew up yesterday in my area after the rains and since we have had no electricity 54403684845. Can we know when a fix will be deployed?,17-Jan-22,,,,,
Michael mutethia,@michaelmutethi4,@KenyaPower  this transformer bursted last night but we haven't seen you here,17-Jan-22,1,,,,
mandy,@mimiwewee,@KenyaPower_Care why is it that you are overlooking my tweet.  Still no power due transformer issue. Kindly assist.  Acc 14367763332,17-Jan-22,,,,,
ℭ𝔞𝔩𝔳𝔦𝔫 𝔔𝔲𝔢𝔢𝔫𝔰™,@QueensCalvin,"@KenyaPower_Care 
@KenyaPower 
@_MonicaJuma 
Power loss within Kahuho, Bahati in Nakuru County - near Kendurumu Primary is becoming a nuisance. We were promised that the transformer will he changed due to overload but 4 months down the line nothing.",17-Jan-22,,,1,,
mandy,@mimiwewee,"@KenyaPower_Care Hi,  would like to report a blackout. Something sparked the transformer and now one line is affected.  Kindly assist.  Acc 14367763332",17-Jan-22,,,,,
Hii itabamba sana,@patrickrukwaro8,"@KenyaPower_Care Hey, We have no power from the  transformer line at sunton police post that is serving hunters..

Also look into the power line along linet academy sunton, a friend has said they do not have power..",17-Jan-22,,,1,,
duncan kinungi,@kinungiduncan,Take note this is a very serious issue... Someone must be interfering with your transformer.,17-Jan-22,,,1,,
Nduta,@Miss_nduta,"@KenyaPower_Care account no.37156666465, suffering from low voltage after a transformer burst",16-Jan-22,1,,1,,
Gerishom,@G01561200,@KenyaPower_Care power outagr at njiru kangundo road a transformer has just blown up .one phase  no power .kinfly address,16-Jan-22,,,1,,
Gerishom,@G01561200,A transformer issue along njiru kangundo road causing power outage on one phase...kindly address,16-Jan-22,,,1,,
Desmond Karani,@karani_des,@KenyaPower_Care meter # 14104631636 shows there's power but nothing on the sockets. Not just my apartment but everyone else's. Seems like a transformer thing. Please restore. We've had a blackout since yesterday afternoon.,16-Jan-22,,,1,,
Soft life Ambassador,@hiking_birder,@KenyaPower_Care  mnakuwanga serious kweli? How can a transformer be down for 24 hours and no one is bothered?,16-Jan-22,,,,,
Rob Mulaa,@RobMulaa,@KenyaPower_Care at mutalia off kangundo road transformer blew up yesterday meter 14251390572,16-Jan-22,,,1,,
Ri Chad,@irichieus,@KenyaPower_Care no electricity on 37231465461... This has been a daily occurrence. Lines touching each other and disconnecting at the transformer,16-Jan-22,,1,,,
Gift Megz,@GiftMegz,The whole area has no lights since yesterday!!! Are you guys going to pay us for the losses since yesterday!!! What is the issue and how long does it take for your team to replace a transformer!!,16-Jan-22,1,,,,
Daniel Githinji,@danthinjis,"@KenyaPower_Care Hi, power flactuating for now 2hrs at a transformer at Mbegi primary school, Gilgil, Nakuru County. Please help.",15-Jan-22,,,,,
Desmond Karani,@karani_des,@KenyaPower_Care meter # 14104631636 shows there's power but nothing on the sockets. Not just my apartment but everyone else's. Seems like a transformer thing. Please restore. We've had a blackout since yesterday afternoon.,16-Jan-22,,,1,,
Soft life Ambassador,@hiking_birder,@KenyaPower_Care  mnakuwanga serious kweli? How can a transformer be down for 24 hours and no one is bothered?,16-Jan-22,,,,,
Rob Mulaa,@RobMulaa,@KenyaPower_Care at mutalia off kangundo road transformer blew up yesterday meter 14251390572,16-Jan-22,,,1,,
Ri Chad,@irichieus,@KenyaPower_Care no electricity on 37231465461... This has been a daily occurrence. Lines touching each other and disconnecting at the transformer,16-Jan-22,,1,,,
Gift Megz,@GiftMegz,The whole area has no lights since yesterday!!! Are you guys going to pay us for the losses since yesterday!!! What is the issue and how long does it take for your team to replace a transformer!!,16-Jan-22,1,,,,
Daniel Githinji,@danthinjis,"@KenyaPower_Care Hi, power flactuating for now 2hrs at a transformer at Mbegi primary school, Gilgil, Nakuru County. Please help.",15-Jan-22,,,,,
Cormoran Strike,@MShariff1,@KenyaPower_Care Afternoon hope you're aware the transformer on 3rd Parklands Ave and Mpaka Rd has blown about 1 and a half hour ago. Pls sort.,15-Jan-22,1,,,,
Richard Njenga,@richardnjenga82,"@KenyaPower_Care   NO power in Ruiru murera  meter no  54403853994
Please assist.We are at the end of  Kimbo matangi road.
Transformer number 26583",15-Jan-22,,,,,
H Kimani,@HKimani2,Day 3 no power and no technician has arrived. will somebody fix the junk transformer behind delta petrol station which breaks down every week?,15-Jan-22,,,1,,
Bolcas Amayo,@amayobolcas1,@KenyaPower_Care we don't have electricity since yesterday at Tasia kwa ndege church transformer. Kindly facilitate normalcy.,15-Jan-22,,,1,,
.Songok.,@LewisSongok,"@KenyaPower_Care  Again
Transformers in Imara daima have exploded ....no electricity in Imara Daima",14-Jan-22,,,,,
Eilat Aviva,@JennifeWagner,@KenyaPower_Care  Hello we are in the darkness . Our transformer blew up today  after you reinstalled  the power .alshaabab might attack us. We are living in fear. Kindly help us.,14-Jan-22,,,,,
.Songok.,@LewisSongok,@KenyaPower_Care a series or Failing Transformers and electricity outages ongoing in Imara,14-Jan-22,,,,,
.Songok.,@LewisSongok,@KenyaPower_Care NO POWER IN IMARA DAIMA TRANSFORMER ....failing and busting out flames,14-Jan-22,,,,,
.Songok.,@LewisSongok,@KenyaPower_Care Transformer in Imara daima is busting out flames ... DANGEROUS !! HELP,14-Jan-22,,,,,
.Songok.,@LewisSongok,@KenyaPower_Care outage in Imara daima.....fire and transformers busting,14-Jan-22,,,,,
Eilat Aviva,@JennifeWagner,@KenyaPower_Care  Hello our transformer blew up today . its leaking location Hindi  safirisi kwa mbuthia  . Kindly help,14-Jan-22,,,,,
Henry Kidiavai,@kidiavai_henry,"@KenyaPower_Care transformer outaging, sparks, power fluctuations, lightening etc 24921852",14-Jan-22,,,1,,
Henry Kidiavai,@kidiavai_henry,"@KenyaPower_Care  power outage is  the transformer in our court. It is been multiply buzzing, blowing, and smoking...yes, all of that.",14-Jan-22,,,,,
KOT PRINCIPAL,@ChokingMaster1,"Uthiru cooperative, transformer near st Peter's orthopedic hospital some lines have power but we don't have",14-Jan-22,,,1,,
Beatrice Awange,@beatriceawange,"Account number 135482222.
Please note that the transformer is outside our compound yet all other houses have power except ours. There are wires that keep touching and exploding randomly.",14-Jan-22,,,1,,
Steve Mwangi,@SteveMwangi_,Day in total darkness. Its an issue with the transformer from the reports. This transformer has been having issues for a year now! Surely @KenyaPower_Care .,13-Jan-22,,,,,
Josephine Awuor,@jbwuor,@KenyaPower_Care still having no lights and the transformer near us is making funny noises..acc no 01451061053.please assist,13-Jan-22,,,2,,
Henry Kidiavai,@kidiavai_henry,@KenyaPower_Care kindly bail us out on frequent transformer fuse bloling up. Neighbours have power.24921852,13-Jan-22,,,,,
Omondi,@BildadBrand,This transformer has always had issues...always. There is a time we were off for 6 months due to a faulty transformer. This issue has been escalated over and over again. Kindly  rectify this once and for all. And your regional manager at bondo office is very rude!,13-Jan-22,,,1,,
Eilat Aviva,@JennifeWagner,@KenyaPower_Care  Hello our transformer blew up today . its leaking location Hindi  safirisi kwa mbuthia  . Kindly help,14-Jan-22,,,,,
Henry Kidiavai,@kidiavai_henry,"@KenyaPower_Care transformer outaging, sparks, power fluctuations, lightening etc 24921852",14-Jan-22,,,1,,
Henry Kidiavai,@kidiavai_henry,"@KenyaPower_Care  power outage is  the transformer in our court. It is been multiply buzzing, blowing, and smoking...yes, all of that.",14-Jan-22,,,,,
KOT PRINCIPAL,@ChokingMaster1,"Uthiru cooperative, transformer near st Peter's orthopedic hospital some lines have power but we don't have",14-Jan-22,,,1,,
Beatrice Awange,@beatriceawange,"Account number 135482222.
Please note that the transformer is outside our compound yet all other houses have power except ours. There are wires that keep touching and exploding randomly.",14-Jan-22,,,1,,
