Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Lİnk
Twì hamwe?!?,@tuuusker,Power unstable in the whole of Gataka area for 2 days now.,"Mar 17, 2021",,,1,https://x.com/tuuusker,https://x.com/tuuusker
Erick Njuguna,@ericknjugun,@KenyaPower hello do you check out power outages during curfew time?,"Mar 22, 2021",,,,https://x.com/ericknjugun,https://x.com/ericknjugun
Duncan Okowa,@duncanokowa,"@KenyaPower @KenyaPower_Care @Safaricom_Care @SafaricomPLC 
This fraud 0750 119220 just called purporting to be Kenya Power agent. How do they even get full kplc customer details? I guess they're taking advantage of unsuspecting customers daily","Feb 15, 2021",,,2,https://x.com/duncanokowa,https://x.com/duncanokowa
Charlie Quindos,@cquidos05,No power since morning account number 01450306665 near Tmall Langata Rd.Please address,"Mar 17, 2021",,,2,https://x.com/cquidos05,https://x.com/cquidos05
#Yo Vaga,@iam_teyah,@KenyaPower @KenyaPower_Care Hello. What's wrong with power supply in Nyanchwa area Kisii. It has now been over 3days blackout.,"Mar 23, 2021",,,1,https://x.com/iam_teyah,https://x.com/iam_teyah
Eng Dan Ngigi,@dagiggs86,"@KenyaPower why don't you people don't respond to power failure, and when called you keep saying tomorrow tomorrow , reference after reference ,this might cost someone a job soon","Mar 13, 2021",,,,https://x.com/dagiggs86,https://x.com/dagiggs86
Mathias Monda Aguta,@McMAguta,"@KenyaPower @KenyaPower_Care  No power in the area - #Eremo Primary school, #Biombe, #Omote O'Bichage, Gianchere #FriendsSchool.","Mar 8, 2021",,,1,https://x.com/McMAguta,https://x.com/McMAguta
Shiraz,@cptayma16,"@KenyaPower what's your plan of connecting power to rural areas? You've been reluctant on this, please pull up your socks. Kilifi county, some rural areas have been applying for connections to an extent of bribing but still no action since President Kibaki in power","Mar 29, 2021",,,,https://x.com/cptayma16,https://x.com/cptayma16
Clerks®,@NationClerks,"Hello, no power in githurai 45 , mwihoko progressive. Land mark Pefa kimbo church .....since saa saba akuna stima till sai ....","Feb 14, 2021",,,1,https://x.com/NationClerks,https://x.com/NationClerks
Ray Birir,@RaymondBirir,"@KenyaPower @NPSOfficial_KE  switch off all electric power, two hotels behind malindi Subcounty General hospital are currently on fire and fire brigade are not available","Mar 13, 2021",,,2,https://x.com/RaymondBirir,https://x.com/RaymondBirir
Mathias Monda Aguta,@McMAguta,"@KenyaPower @KenyaPower_Care  No power in the area - #Eremo Primary school, #Biombe, #Omote O'Bichage, Gianchere #FriendsSchool.","Mar 8, 2021",,,1,https://x.com/McMAguta,https://x.com/McMAguta
Shiraz,@cptayma16,"@KenyaPower what's your plan of connecting power to rural areas? You've been reluctant on this, please pull up your socks. Kilifi county, some rural areas have been applying for connections to an extent of bribing but still no action since President Kibaki in power","Mar 29, 2021",,,,https://x.com/cptayma16,https://x.com/cptayma16
Clerks®,@NationClerks,"Hello, no power in githurai 45 , mwihoko progressive. Land mark Pefa kimbo church .....since saa saba akuna stima till sai ....","Feb 14, 2021",,,1,https://x.com/NationClerks,https://x.com/NationClerks
Ray Birir,@RaymondBirir,"@KenyaPower @NPSOfficial_KE  switch off all electric power, two hotels behind malindi Subcounty General hospital are currently on fire and fire brigade are not available","Mar 13, 2021",,,2,https://x.com/RaymondBirir,https://x.com/RaymondBirir
Buggz,@spike_gg,@KenyaPower Hi Kenya http://Power.Is there a way we can be getting a document acknowledgement from Kenya Power. we are furnishing documents more than 3 times in 2 weeks and they keep getting lost at the receiption.,"Mar 15, 2021",,,,https://x.com/spike_gg,https://x.com/spike_gg
Caroline Rono,@chellyrono1972,@KenyaPower @KenyaPower_Care The residents of Waitaluk sub location in Kitale have had no power for several days because of a blown up transformer. Kenya power is aware but nothing has been done. Please assist.,"Feb 27, 2021",,,2,https://x.com/chellyrono1972,https://x.com/chellyrono1972
Peter Mwangi,@Njoro_pter,"@KenyaPower #SwitchOffKPLC Kenya Power needs to be added into the current list of WANTED thugs, WANTED criminals. How can I be charged for 86kWh in 30 days when I only use power for lighting, TV and charging 2 phones and a computer! How on earth! How!! We should all use Solar!","Mar 23, 2021",,,,https://x.com/Njoro_pter,https://x.com/Njoro_pter
S. D. Onyango  RNatlarge,@SDonatta,@KenyaPower @KenyaPower_Care how long shall we have no power? Kwani #kisumu waliwakosea,"Mar 16, 2021",,,1,https://x.com/SDonatta,https://x.com/SDonatta
violet kathambi,@shaviom,@KenyaPower power outage close to an hour! No feedback whatsoever. Account number 27499292 has been booked under the Reference Number: 6484556.,"Mar 15, 2021",,,,https://x.com/shaviom,https://x.com/shaviom
Wangari Muchiri,@WangariTango,@KenyaPower - No power one block in a complex. Ref: 62866612,"Jan 15, 2021",,,,https://x.com/WangariTango,https://x.com/WangariTango
GEN Z AMBASSADOR,@GenZAmbassador,@KenyaPower No electricity in some houses in the same plots aince past week at  Wendani... What's happening??Nothing has been done...Please help.... Almost an entire block of plots has no power....Kindly help,"Feb 3, 2021",1,,,https://x.com/GenZAmbassador,https://x.com/GenZAmbassador
Khalid Bamusa,@EngBamusa,"@KenyaPower @KenyaPower_Care we have no power and it’s Sunday Funday, kindly assist. Account Number 37193019140","Feb 7, 2021",,,1,https://x.com/EngBamusa,https://x.com/EngBamusa
Jennifer Gatero,@jgatero,"@KenyaPower why is there no power 24 hours later Ololua road, ngong","Jan 28, 2021",,,,https://x.com/jgatero,https://x.com/jgatero
Hilda nyambura,@hilda_nyambura,14106408686 no power... Kindly assist,"Feb 11, 2021",,,,https://x.com/hilda_nyambura,https://x.com/hilda_nyambura
,@pkathm,Power outage buruburu ph 4,"Jan 19, 2021",,,,https://x.com/pkathm,https://x.com/pkathm
JaGaza,@Mabinjuan,"Tupee stima hapa Nyamage, Kisii University please. There's been no power since yesterday evening","Feb 12, 2021",,,1,https://x.com/Mabinjuan,https://x.com/Mabinjuan
Wafula Wanjala,@EdgarWanjalaWaf,"@KenyaPower please address power blackout in Clay City Area, Kasarani.","Jan 26, 2021",,,,https://x.com/EdgarWanjalaWaf,https://x.com/EdgarWanjalaWaf
Lord Larro,@LordLar0,Power outage in Narok Town since 10.00 AM.,"Feb 12, 2021",1,,1,https://x.com/LordLar0,https://x.com/LordLar0
Kakweti,@kakweti,"@KenyaPower reference no 6337787. We have been having power surges Since yesterday, no resolution.","Feb 2, 2021",1,,,https://x.com/kakweti,https://x.com/kakweti
Erick mtisya,@erickiedo,@KenyaPower you guys can never be serious.. how can an area be without power for 10 hrs straight ??,"Feb 2, 2021",,,,https://x.com/erickiedo,https://x.com/erickiedo
Nie Dr. Sue,@suegtm,@KenyaPower @KenyaPower_Care kindly show us some love by giving us back power supply. Ac 21271119,"Feb 14, 2021",,,1,https://x.com/suegtm,https://x.com/suegtm
joseph motochi,@josephmotochi1,Kenya Power should shut up and not speak in the public. The biggest scam and I urge all people to think solar power and abandon this scam and token thieves.,"Jan 19, 2021",3,,,https://x.com/josephmotochi1,https://x.com/josephmotochi1
Pierre Michael,@micches,@KenyaPower @KenyaPower_Care please there is no power from morning acc 21863380,"Feb 4, 2021",,,,https://x.com/micches,https://x.com/micches
"Mwariama,Pe",@Mwariama1,"@KenyaPower_Care No power since Saturday for line pumping our community water project Ref. 6293962.Our domestic line since yesterday ref. 6295793
Gaitumbi Pcea church, off waiyaki way.@Ma3Route @Consumers_Kenya
@KenyanTraffic
#ArapMwizi
#FreeBobiWine 
#UhuruPettyLies 
Bodaboda","Jan 19, 2021",,,1,https://x.com/Mwariama1,https://x.com/Mwariama1
Marystella,@Yea_ImStellah,@KenyaPower @KenyaPower_Care kindly check your inbox... Super tired of reporting same same power problem,"Jan 18, 2021",,,1,https://x.com/Yea_ImStellah,https://x.com/Yea_ImStellah
Francis Kanyoi,@franciskanyoi,"@KenyaPower @KenyaPower_Care We have had no power from 8th Feb night, complain reference number 6365631, kindly advice.","Feb 10, 2021",,,1,https://x.com/franciskanyoi,https://x.com/franciskanyoi
JaGaza,@Mabinjuan,"Tupee stima hapa Nyamage, Kisii University please. There's been no power since yesterday evening","Feb 12, 2021",,,1,https://x.com/Mabinjuan,https://x.com/Mabinjuan
Wafula Wanjala,@EdgarWanjalaWaf,"@KenyaPower please address power blackout in Clay City Area, Kasarani.","Jan 26, 2021",,,,https://x.com/EdgarWanjalaWaf,https://x.com/EdgarWanjalaWaf
Lord Larro,@LordLar0,Power outage in Narok Town since 10.00 AM.,"Feb 12, 2021",1,,1,https://x.com/LordLar0,https://x.com/LordLar0
Kakweti,@kakweti,"@KenyaPower reference no 6337787. We have been having power surges Since yesterday, no resolution.","Feb 2, 2021",1,,,https://x.com/kakweti,https://x.com/kakweti
Erick mtisya,@erickiedo,@KenyaPower you guys can never be serious.. how can an area be without power for 10 hrs straight ??,"Feb 2, 2021",,,,https://x.com/erickiedo,https://x.com/erickiedo
Nie Dr. Sue,@suegtm,@KenyaPower @KenyaPower_Care kindly show us some love by giving us back power supply. Ac 21271119,"Feb 14, 2021",,,1,https://x.com/suegtm,https://x.com/suegtm
joseph motochi,@josephmotochi1,Kenya Power should shut up and not speak in the public. The biggest scam and I urge all people to think solar power and abandon this scam and token thieves.,"Jan 19, 2021",3,,,https://x.com/josephmotochi1,https://x.com/josephmotochi1
Pierre Michael,@micches,@KenyaPower @KenyaPower_Care please there is no power from morning acc 21863380,"Feb 4, 2021",,,,https://x.com/micches,https://x.com/micches
"Mwariama,Pe",@Mwariama1,"@KenyaPower_Care No power since Saturday for line pumping our community water project Ref. 6293962.Our domestic line since yesterday ref. 6295793
Gaitumbi Pcea church, off waiyaki way.@Ma3Route @Consumers_Kenya
@KenyanTraffic
#ArapMwizi
#FreeBobiWine 
#UhuruPettyLies 
Bodaboda","Jan 19, 2021",,,1,https://x.com/Mwariama1,https://x.com/Mwariama1
Marystella,@Yea_ImStellah,@KenyaPower @KenyaPower_Care kindly check your inbox... Super tired of reporting same same power problem,"Jan 18, 2021",,,1,https://x.com/Yea_ImStellah,https://x.com/Yea_ImStellah
Francis Kanyoi,@franciskanyoi,"@KenyaPower @KenyaPower_Care We have had no power from 8th Feb night, complain reference number 6365631, kindly advice.","Feb 10, 2021",,,1,https://x.com/franciskanyoi,https://x.com/franciskanyoi
Levi Obonyo,@Obonyolevi,"@KenyaPower Karuwa Primary School, without power for nearly a year. Do something @KenyaPower_Care","Feb 6, 2021",,,1,https://x.com/Obonyolevi,https://x.com/Obonyolevi
Nderitu Wa Gitau,@nderituwagitau,"@KenyaPower power outage kutoka jana; ac. No. 13955174, Magongo.","Jan 22, 2021",,,,https://x.com/nderituwagitau,https://x.com/nderituwagitau
Benford,@BenfordJames,"@KenyaPower, @KenyaPower_Care, I believe everyone who is on post paid meter is entitled to receive a power consumption and payment bill to enable him pay before the power is disconnected. Right?","Feb 10, 2021",,,,https://x.com/BenfordJames,https://x.com/BenfordJames
edwardwandiba,@edwardwandiba,@KenyaPower can we have power back karuri ..Njiku village A/c 2634106,"Jan 1, 2021",,,,https://x.com/edwardwandiba,https://x.com/edwardwandiba
Nduati Edwin,@nduatiedwin2015,@KenyaPower there is no.power at ridgeways what could be the problem,"Jan 2, 2021",,,,https://x.com/nduatiedwin2015,https://x.com/nduatiedwin2015
Gitau gitau,@GitauPg,@KenyaPower kopa power how do u go about,"Jan 14, 2021",,,,https://x.com/GitauPg,https://x.com/GitauPg
Mbiti Edwin,@ed_mbiti,@KenyaPower every day at 11 pm no power. Do you think we all need to sleep at that time? Location Nambale /busia,"Jan 9, 2021",,,,https://x.com/ed_mbiti,https://x.com/ed_mbiti
Joseck,@Realjoseck,@KenyaPower we don't have power supply since yesterday. Fanaka Narok.,"Jan 5, 2021",,,,https://x.com/Realjoseck,https://x.com/Realjoseck
Vitalis.S.M FF,@Vitalis_MS,@KenyaPower kindly restore power to us. ACC. 37169299163. Four days without power really!,"Jan 7, 2021",,,,https://x.com/Vitalis_MS,https://x.com/Vitalis_MS
Vigilance Atieno,@VigilanceAtieno,"What's happening, there is not power in Donholm, Savannah Estate.","Jan 8, 2021",,,,https://x.com/VigilanceAtieno,https://x.com/VigilanceAtieno
,@pkathm,"Hello, no power in buruburu ph 4","Jan 8, 2021",,,,https://x.com/pkathm,https://x.com/pkathm
Asa,@k_flev,"@KenyaPower 14272324550 no power!!!
Kindly assist!","Jan 2, 2021",,,,https://x.com/k_flev,https://x.com/k_flev
Anonymous,@loveablekathia,@KenyaPower @KenyaPower_Care I have bought tokens from a number (0713795145) that had blocked Kenya Power messages I have already received response from Mpesa but none from Kenya Power. Kindly accord your support assistance.,"Jan 4, 2021",1,,1,https://x.com/loveablekathia,https://x.com/loveablekathia
Cookie,@Chep_Cookie,@KenyaPower two days without power! A.c 45623408 ref; 6264080,"Jan 11, 2021",,,,https://x.com/Chep_Cookie,https://x.com/Chep_Cookie
Assad Alwi,@AssadCapello,@KenyaPower no power at old Racecourse from 4pm what’s happening?,"Jan 12, 2021",,,,https://x.com/AssadCapello,https://x.com/AssadCapello
Phil Wairire,@philipwairire,"@KenyaPower we havent had power since Ec 30th 2020 at Havilla heights in Ruiru Kihunguro aling TKA Rd. Cn you assist urgently pls?
22170663482","Jan 1, 2021",1,,,https://x.com/philipwairire,https://x.com/philipwairire
Victoria_thequeen,@deeply_debby,@KenyaPower power fluctuations in Rongai for two days,"Jan 14, 2021",,,,https://x.com/deeply_debby,https://x.com/deeply_debby
LadyAcy,@Its_Mwende,"@KenyaPower Hello
We have no power in account 12915286  and its environs","Jan 4, 2021",,,,https://x.com/Its_Mwende,https://x.com/Its_Mwende
Solomon Onsando,@SolomonOnsando,"@KenyaPower A blackout for 2 days now and no action has been taken yet surely, it's soo depressing and not fair at all, just let people migrate to other sources of power without putting complications.","Jan 13, 2021",,,,https://x.com/SolomonOnsando,https://x.com/SolomonOnsando
lydia Onacha,@lydiijam,"@KenyaPower seriously, a call was raised yesterday on 1/01/2021 at 9pm on call 6241419 land mark Juetana Security Services--Kiambu, it's almost 7pm,more than 24 hrs down the line since power went yesterday at 3 pm and nothing has been done... Honestly, this is so unfair","Jan 2, 2021",,,,https://x.com/lydiijam,https://x.com/lydiijam
Assad Alwi,@AssadCapello,@KenyaPower no power at old Racecourse from 4pm what’s happening?,"Jan 12, 2021",,,,https://x.com/AssadCapello,https://x.com/AssadCapello
Phil Wairire,@philipwairire,"@KenyaPower we havent had power since Ec 30th 2020 at Havilla heights in Ruiru Kihunguro aling TKA Rd. Cn you assist urgently pls?
22170663482","Jan 1, 2021",1,,,https://x.com/philipwairire,https://x.com/philipwairire
Victoria_thequeen,@deeply_debby,@KenyaPower power fluctuations in Rongai for two days,"Jan 14, 2021",,,,https://x.com/deeply_debby,https://x.com/deeply_debby
LadyAcy,@Its_Mwende,"@KenyaPower Hello
We have no power in account 12915286  and its environs","Jan 4, 2021",,,,https://x.com/Its_Mwende,https://x.com/Its_Mwende
Solomon Onsando,@SolomonOnsando,"@KenyaPower A blackout for 2 days now and no action has been taken yet surely, it's soo depressing and not fair at all, just let people migrate to other sources of power without putting complications.","Jan 13, 2021",,,,https://x.com/SolomonOnsando,https://x.com/SolomonOnsando
lydia Onacha,@lydiijam,"@KenyaPower seriously, a call was raised yesterday on 1/01/2021 at 9pm on call 6241419 land mark Juetana Security Services--Kiambu, it's almost 7pm,more than 24 hrs down the line since power went yesterday at 3 pm and nothing has been done... Honestly, this is so unfair","Jan 2, 2021",,,,https://x.com/lydiijam,https://x.com/lydiijam
Mama Peanut #ANewKenya,@MamakePeanut,@KenyaPower @KenyaPower_Care no power for over two hours now. 29276995. Please advise.,"Jan 2, 2021",,,,https://x.com/MamakePeanut,https://x.com/MamakePeanut
NayoRiigi,@lorenashique,@KenyaPower what is happening to the power line along balozi road kitengela. All week and the previous week. Some of us are working from home and this thing of power outage everytime is so annoying. Please fix it.,"Jan 7, 2021",,,,https://x.com/lorenashique,https://x.com/lorenashique
Alfayeeth,@hiqedmee,how? No power in Ruiru since yesterday. How.are we supposed to work????,"Jan 4, 2021",,,,https://x.com/hiqedmee,https://x.com/hiqedmee
Grace Ndungu,@Grace_wandungu,"@KenyaPower it’s never a holiday without power we need to grill some nyama.
We don’t have power since last night

Ruaka, gacharage junction.","Jan 1, 2021",,,,https://x.com/Grace_wandungu,https://x.com/Grace_wandungu
Rhoda Kibunja,@KibunjaR,No power in Madaraka estate on new year's morning. Surely KPLC you can do better!,"Jan 1, 2021",,,,https://x.com/KibunjaR,https://x.com/KibunjaR
Steve Ojay,@OjiemSteve,"@KenyaPower Power outage around Tena and umoja is just too much,hata new year we don’t have power,mnasinya sana nkt","Jan 1, 2021",,,,https://x.com/OjiemSteve,https://x.com/OjiemSteve
Teresa Omondi,@teresa_omondi,@KenyaPower we have no power at clay city estate on the 1st of January 2021. Kindly assist.,"Jan 1, 2021",,,,https://x.com/teresa_omondi,https://x.com/teresa_omondi
Toney Makau,@MakauToney,"@KenyaPower Hellow am in need of. Tampercode,Have no power completely..Account number 54401175796","Jan 1, 2021",,,,https://x.com/MakauToney,https://x.com/MakauToney
Ciku Mungai,@CikuMungai,@KenyaPower there is a power outage in our area . Meter no. 37220888699. Is someone working on it ? Certainly not the way to have a holiday,"Jan 1, 2021",,,,https://x.com/CikuMungai,https://x.com/CikuMungai
Kevin Mutuku,@KevinMu00833552,@KenyaPower Hi Power has been flactuating in Muthiga area since last night. Kindly assist. Meter number 54601885210,"Jan 1, 2021",,,,https://x.com/KevinMu00833552,https://x.com/KevinMu00833552
Doreen_nabiswa,@DoreenNabiswa,@KenyaPower morning if you guys can come sort out power issue at south c Eden apartments we would appreciate...and happy new year too,"Jan 1, 2021",,,,https://x.com/DoreenNabiswa,https://x.com/DoreenNabiswa
Architect George,@architectGeorge,@KenyaPower @KenyaPower_Care we have been reporting power outage for the last 3days now in kinoo area and no action has been taken... what's up?,"Jan 1, 2021",,,,https://x.com/architectGeorge,https://x.com/architectGeorge
james gathogo,@jamesgathogo5,@KenyaPower @KenyaPower_Care stima ya makadara hamza  mlipeleka wapii starting a new year with no power.,"Jan 1, 2021",1,,,https://x.com/jamesgathogo5,https://x.com/jamesgathogo5
"CHRIS MASITTA, HSC",@CCmasitta,"@KenyaPower @KenyaPower_Care I had no power on Christmas for unexplained reasons, today is New years day if YOU did not know and WE have no POWER AGAIN!!! METER NO 37168750117","Jan 1, 2021",,,1,https://x.com/CCmasitta,https://x.com/CCmasitta
Stephen Mutoro,@smutoro,"@KenyaPower: A friend forwarded me this token billing. Sh3,000 reduces to Sh2,032. Unsustainable. Pls reduce cost of power! @EPRA_Ke @KenyaPower_Care @ketercharles @drJosephnjoroge @EnergyMinK @BaloziYatani @gladyswanga @kaninikega1 @CofekRebranded @kncci @KAM_Kenya @Edwincowino","Jan 1, 2021",2,4,3,https://x.com/smutoro,https://x.com/smutoro
Ciku Mungai,@CikuMungai,@KenyaPower there is a power outage in our area . Meter no. 37220888699. Is someone working on it ? Certainly not the way to have a holiday,"Jan 1, 2021",,,,https://x.com/CikuMungai,https://x.com/CikuMungai
Kevin Mutuku,@KevinMu00833552,@KenyaPower Hi Power has been flactuating in Muthiga area since last night. Kindly assist. Meter number 54601885210,"Jan 1, 2021",,,,https://x.com/KevinMu00833552,https://x.com/KevinMu00833552
Doreen_nabiswa,@DoreenNabiswa,@KenyaPower morning if you guys can come sort out power issue at south c Eden apartments we would appreciate...and happy new year too,"Jan 1, 2021",,,,https://x.com/DoreenNabiswa,https://x.com/DoreenNabiswa
Architect George,@architectGeorge,@KenyaPower @KenyaPower_Care we have been reporting power outage for the last 3days now in kinoo area and no action has been taken... what's up?,"Jan 1, 2021",,,,https://x.com/architectGeorge,https://x.com/architectGeorge
james gathogo,@jamesgathogo5,@KenyaPower @KenyaPower_Care stima ya makadara hamza  mlipeleka wapii starting a new year with no power.,"Jan 1, 2021",1,,,https://x.com/jamesgathogo5,https://x.com/jamesgathogo5
"CHRIS MASITTA, HSC",@CCmasitta,"@KenyaPower @KenyaPower_Care I had no power on Christmas for unexplained reasons, today is New years day if YOU did not know and WE have no POWER AGAIN!!! METER NO 37168750117","Jan 1, 2021",,,1,https://x.com/CCmasitta,https://x.com/CCmasitta
Stephen Mutoro,@smutoro,"@KenyaPower: A friend forwarded me this token billing. Sh3,000 reduces to Sh2,032. Unsustainable. Pls reduce cost of power! @EPRA_Ke @KenyaPower_Care @ketercharles @drJosephnjoroge @EnergyMinK @BaloziYatani @gladyswanga @kaninikega1 @CofekRebranded @kncci @KAM_Kenya @Edwincowino","Jan 1, 2021",2,4,3,https://x.com/smutoro,https://x.com/smutoro
Dominic Musyoka,@dmusyoka_,"@KenyaPower @KenyaPower_Care are these power Outages happening in Athi River,Around Graylands industrial area intentional?. How can an industrial area experience constant power Outages on a daily basis,morning hours around 9:00am & Evening around 3:00pm. Which will take 1-2  ...",Aug 8,,,2,https://x.com/dmusyoka_,https://x.com/dmusyoka_
Sweftler Yugene,@SYugene,"Hey KPLC, there's no power in some parts of Tassia Makuti. It's been 3 days without power. How do you expect us to survive? Kindly restore the power as soon as possible.",Aug 2,,,1,https://x.com/SYugene,https://x.com/SYugene
james amuom,@amuom_james,"Our transformer has been faulty for 4 months straight. We don't have power. The transformer serving Kwandiku location,lower Kwandiku sub location ,Banda village has been non functional for 4 months. Kindly look into it.",Jul 20,,,,https://x.com/amuom_james,https://x.com/amuom_james
Kim,@KimutaiChumyot,"@KenyaPower , why have you switch off power in Meru town? why?",Aug 8,,,1,https://x.com/KimutaiChumyot,https://x.com/KimutaiChumyot
Kinuthia Wachira,@KinuthiaWachira,Yani muezi reply Dm! we have been without power for 3 days TRM drive hapa super view mtr no.  04225642794 Tusilale bila stima tena bana,Aug 7,1,,1,https://x.com/KinuthiaWachira,https://x.com/KinuthiaWachira
TINAH!,@florentinaomari,Power keeps fluctuating in lower Kabete. Meter number is 22171013372,22h,,,3,https://x.com/florentinaomari,https://x.com/florentinaomari
Davide Deo Obonyo,@deodavide,@KenyaPower no power at saunders close kitusuru since last night 10pm,Jul 18,,,,https://x.com/deodavide,https://x.com/deodavide
rose nyagathiri,@nyagathiri85,@KenyaPower no light the whole of umoja estate because of a little rainfall. You guys need to be serious we depend on power to make a living...,3h,,,1,https://x.com/nyagathiri85,https://x.com/nyagathiri85
That Girl,@thatlale,@KenyaPower it's been 4 days and still no power! Seriously guys!,22h,,,1,https://x.com/thatlale,https://x.com/thatlale
Lawrance Komen,@LawranceKiprono,@KenyaPower @Kenyapower__28 @KenyaPower_Care ...we do not have power since 5 Am along the outering road tena Estate.. Kindly assist,2h,,,1,https://x.com/LawranceKiprono,https://x.com/LawranceKiprono
theuri,@petertheuri15,No power in Bamburi Total mmeanua stima mkaenda nayo wapi?,Aug 7,2,,,https://x.com/petertheuri15,https://x.com/petertheuri15
The Woman,@rhondabecks,"Kenya power after this update... I bought 10 units on Monday, they were done on Wednesday yet I always use for 5days.
Yesterday bought 7units today it's 0.5.
What's happening, same gadgets same house

??",Jul 26,,,1,https://x.com/rhondabecks,https://x.com/rhondabecks
Evarita Kamau,@Evarita,@KenyaPower kindly assist with reconnecting power.  Its been out for a while.  Acct. No. 23923875 @KenyaPower_Care,Aug 4,,,2,https://x.com/Evarita,https://x.com/Evarita
kevin ochieng,@kevinochieng11,"@KenyaPower Hello, kindly assist us in Umoja (Utange) we are having a power black out which has lasted for 12 hours and still counting. Please call me  on 0728434258.",14h,,,,https://x.com/kevinochieng11,https://x.com/kevinochieng11
MIAMUPROPERTIES,@miamuproperties,@KenyaPower @KenyaPower_Care we have a power outage in ruaka joyland area meter number 150781229.  Kindly assist.,Aug 1,,,5,https://x.com/miamuproperties,https://x.com/miamuproperties
Martin M,@Mwangi_Martyn,@KenyaPower we still have no power at murengeti limuru near the shopping center since yesterday at 5pm tusaidieni acctnt 14253381629,2h,,,,https://x.com/Mwangi_Martyn,https://x.com/Mwangi_Martyn
Kanairo Brothers,@angweny,@KenyaPower Good evening. There is no power along Salim road. Meter No. 37163575857 in kawangware. Kindly help.,14h,,,,https://x.com/angweny,https://x.com/angweny
Reuben Jones,@Rjkinyanjui,@KenyaPower @KenyaPower_Care aki guys yaani Kinoo has become a project? Power off all the time? Every 24 hours aki its not right,Jul 31,,1,2,https://x.com/Rjkinyanjui,https://x.com/Rjkinyanjui
F. B. I,@Retired_Robot,"@KenyaPower_Care What is the need of disconnecting power when tokens are out, yet when one recharges you delay in sending the token numbers....@KenyaPower 
It is Crazy !!",Aug 2,1,,3,https://x.com/Retired_Robot,https://x.com/Retired_Robot
Miss Peaches,@Peaches_254,"@KenyaPower  @KenyaPower_Care 
Stima #01450366404# No Power from 1 PM in Tamarisk Court Crescent, on Ol'Leleshwa Road in Buruburu Phase 1, next to Nairobi River Primary School and SOS Children's Village, and also in other Neighbouring Estates and Courts.",Aug 2,,,,https://x.com/Peaches_254,https://x.com/Peaches_254
Kelvin,@Ras254_KE,@KenyaPower_Care I'm getting tired of this. This is the second week without power.Kindly send update codes for meter no: 37173942139,Jun 28,,,2,https://x.com/Ras254_KE,https://x.com/Ras254_KE
FellyG,@fellygalgalo,@kenyapower we don't have power at Kenyatta road near star of hope children's home. Acc 14253077391,Jul 2,,,,https://x.com/fellygalgalo,https://x.com/fellygalgalo
KAMANDA,@Fieldmarshall0,@KenyaPower bisil kajiado three days without power and this is happening always at some part Kwani mnatakaje,Jul 1,,,1,https://x.com/Fieldmarshall0,https://x.com/Fieldmarshall0
Jojo Mumbi,@jojo_mumbi,"@KenyaPower_Care no power in Juja, plainsville Estate phase 6 since yesterday",Jun 28,1,,,https://x.com/jojo_mumbi,https://x.com/jojo_mumbi
Reuben Jones,@Rjkinyanjui,"@KenyaPower @KenyaPower_Care kindly please, revert back power. No Power since yesterday in kinoo.  Please , some of us work from home",Jul 10,,,1,https://x.com/Rjkinyanjui,https://x.com/Rjkinyanjui
Zoh Zoh,@GeorgeWagabi,"@KenyaPower @KenyaPower_Care no power in Githurai 44 Sonic Area, kindly fast track restoration of power. Meter number 22170384238.",Jun 26,,1,2,https://x.com/GeorgeWagabi,https://x.com/GeorgeWagabi
Nerdy Kenyan,@NerdyKenyan0,Bring back power in kinoo its been a week bana mnabore,Jul 10,1,,2,https://x.com/NerdyKenyan0,https://x.com/NerdyKenyan0
𝙺𝚊𝚖𝚎𝚝𝚑𝚞,@KamethuKE,"Hey @KenyaPower_Care , which areas were being maintained today monday since we have no power in our area Karen/Dagoretti Corner/ Kawangware Line.",Jul 15,,,,https://x.com/KamethuKE,https://x.com/KamethuKE
Rambo kanambo,@MburuTm,"Kwani stima matasia ngong imekuwa ya kupimiwa kila siku, yesterday we did not have power the whole day(8-5pm, coming and going in btwn),Monday,the power went off around 6pm and came back the following day,today we don't have power,what is it,we are losing business bana",Jul 12,1,,1,https://x.com/MburuTm,https://x.com/MburuTm
mwarori,@bwanamwarori,@KenyaPower we haven't had power now 3 days along Magongo road next to AVA. Account no. 158106690.,Jun 20,,,1,https://x.com/bwanamwarori,https://x.com/bwanamwarori
Lewis M.Nkonge,@PLinknetwork,"@KenyaPower 
Explain to me why power isn't available in one line at Kiirua Meru for two days now. We cant go on with our businesses because we dont have power. Fix this shit once and for all.",Jul 8,,,,https://x.com/PLinknetwork,https://x.com/PLinknetwork
Bernard Cheloti,@BernardCheloti,"There's excessive power at Solace, Saika all day. Vitu zitaungua huku please check on the issue in the area please.",Jun 17,,,,https://x.com/BernardCheloti,https://x.com/BernardCheloti
GWagon,@9090GYOO,"Kenya Power Kenya Power Kenya Power
Woza woza 
I deleted the message ya ku_update my token metre by mistake 
Kindly resend the codes
Metre number 37155517966",Jul 17,,,,https://x.com/9090GYOO,https://x.com/9090GYOO
Becky Mogire,@mogirerebecca2,@KenyaPower @KenyaPower_Care I can't purchase Power tokens!!,Jul 8,,,,https://x.com/mogirerebecca2,https://x.com/mogirerebecca2
